Id_transect,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry
7NW_P4_1,7NW,2015-10-05,2015-10-05,2015,October,3.31,22.0,892.251089707112,
7NW_P4_1,7NW,2016-10-07,2016-10-07,2016,October,2.12,10.81,534.222698190224,
7NW_P4_1,7NW,2017-10-11,2017-10-09,2017,October,2.19,15.44,610.2145900412391,
7NW_P4_1,7NW,2018-10-02,2018-10-02,2018,October,0.81,7.31,256.9529203746437,
7NW_P4_1,7NW,2019-10-07,2019-10-06,2019,October,2.12,7.0,474.1196451547734,
7NW_P4_1,7NW,2020-10-08,2020-10-08,2020,October,0.88,5.19,241.619198198631,
7NW_P4_1,7NW,2021-10-21,2021-10-20,2021,October,1.19,10.81,370.99945237274153,
7NW_P4_1,7NW,2022-10-05,2022-10-03,2022,October,1.5,14.44,472.6936533737785,
7NW_P4_1,7NW,2023-10-06,2023-10-06,2023,October,2.0,24.62,684.5017397284911,
7NW_P4_2,7NW,2014-10-07,2014-10-07,2014,October,3.0,27.71,908.7760365771505,
7NW_P4_2,7NW,2015-10-05,2015-10-05,2015,October,5.71,20.36,1261.2517883005248,
7NW_P4_2,7NW,2016-10-07,2016-10-07,2016,October,2.07,17.5,614.9559145205509,
7NW_P4_2,7NW,2017-10-11,2017-10-09,2017,October,2.92,19.75,794.7248095248824,
7NW_P4_2,7NW,2018-10-02,2018-10-02,2018,October,1.5,8.31,393.17757616177784,
7NW_P4_2,7NW,2019-10-07,2019-10-06,2019,October,1.94,10.88,504.8520274739215,
7NW_P4_2,7NW,2020-10-08,2020-10-08,2020,October,1.0,5.71,269.93052492528176,
7NW_P4_2,7NW,2021-10-21,2021-10-20,2021,October,2.79,24.67,833.7775153761481,
7NW_P4_2,7NW,2022-10-05,2022-10-03,2022,October,2.19,17.62,638.162654295938,
7NW_P4_2,7NW,2023-10-06,2023-10-06,2023,October,3.81,33.19,1122.3692754014419,
7NW_P4_3,7NW,2014-10-07,2014-10-07,2014,October,3.25,23.06,895.7264444524264,
7NW_P4_3,7NW,2015-10-05,2015-10-05,2015,October,5.19,22.75,1216.3263484061702,
7NW_P4_3,7NW,2016-10-07,2016-10-07,2016,October,2.81,15.38,716.0335662987889,
7NW_P4_3,7NW,2017-10-11,2017-10-09,2017,October,2.25,15.38,619.9595958625712,
7NW_P4_3,7NW,2018-10-02,2018-10-02,2018,October,2.5,7.81,547.775044660231,
7NW_P4_3,7NW,2019-10-07,2019-10-06,2019,October,2.25,8.38,517.9078776219573,
7NW_P4_3,7NW,2020-10-08,2020-10-08,2020,October,1.12,5.38,285.5570203680432,
7NW_P4_3,7NW,2021-10-21,2021-10-20,2021,October,1.25,6.06,317.7351679093139,
7NW_P4_3,7NW,2022-10-05,2022-10-03,2022,October,1.69,13.44,495.3326987720548,
7NW_P4_3,7NW,2023-10-06,2023-10-06,2023,October,2.5,18.75,707.9069436758715,
7NW_P4_4,7NW,2014-10-07,2014-10-07,2014,October,3.25,33.56,1023.6951785877285,
7NW_P4_4,7NW,2015-10-05,2015-10-05,2015,October,3.71,20.29,936.9312294794408,
7NW_P4_4,7NW,2016-10-07,2016-10-07,2016,October,3.44,20.38,892.6246917405342,
7NW_P4_4,7NW,2017-10-11,2017-10-09,2017,October,3.21,26.07,926.8857486858556,
7NW_P4_4,7NW,2018-10-02,2018-10-02,2018,October,1.75,34.38,733.3019188881515,
7NW_P4_4,7NW,2019-10-07,2019-10-06,2019,October,2.71,12.71,660.368888137921,
7NW_P4_4,7NW,2020-10-08,2020-10-08,2020,October,1.12,10.19,350.3727711950861,
7NW_P4_4,7NW,2021-10-21,2021-10-20,2021,October,1.25,32.42,603.4424972065773,
7NW_P4_4,7NW,2022-10-05,2022-10-03,2022,October,2.06,22.5,672.34417725022,
7NW_P4_4,7NW,2023-10-06,2023-10-06,2023,October,4.75,42.94,1410.2294595411317,
7NW_P5_1,7NW,2014-10-07,2014-10-07,2014,October,3.0,33.81,979.3197126866081,
7NW_P5_1,7NW,2015-10-05,2015-10-05,2015,October,5.44,30.38,1368.6575948767952,
7NW_P5_1,7NW,2016-10-07,2016-10-07,2016,October,3.81,21.38,969.0984847182482,
7NW_P5_1,7NW,2017-10-05,2017-10-09,2017,October,3.5,24.5,958.1805311793786,
7NW_P5_1,7NW,2018-10-02,2018-10-02,2018,October,2.31,19.56,683.9880651152862,
7NW_P5_1,7NW,2019-10-07,2019-10-06,2019,October,2.86,21.93,812.4082497458428,
7NW_P5_1,7NW,2020-10-08,2020-10-08,2020,October,2.07,15.64,591.5451372296405,
7NW_P5_1,7NW,2021-10-21,2021-10-20,2021,October,2.71,34.14,927.0545537651432,
7NW_P5_1,7NW,2022-09-29,2022-10-03,2022,October,1.86,15.43,551.1090396961572,
7NW_P5_1,7NW,2023-10-06,2023-10-06,2023,October,2.62,40.94,980.6377652052931,
7NW_P5_2,7NW,2014-10-07,2014-10-07,2014,October,3.0,24.62,871.1820971891723,
7NW_P5_2,7NW,2015-10-05,2015-10-05,2015,October,5.12,27.94,1280.8911846673504,
7NW_P5_2,7NW,2016-10-07,2016-10-07,2016,October,4.19,20.56,1020.5505634281742,
7NW_P5_2,7NW,2017-10-05,2017-10-09,2017,October,4.44,20.12,1054.8972444601643,
7NW_P5_2,7NW,2018-10-02,2018-10-02,2018,October,2.5,11.5,607.5496030160957,
7NW_P5_2,7NW,2019-10-07,2019-10-06,2019,October,3.56,24.81,972.6928883635998,
7NW_P5_2,7NW,2020-10-08,2020-10-08,2020,October,1.38,8.62,376.8353197884591,
7NW_P5_2,7NW,2021-10-21,2021-10-20,2021,October,2.36,24.36,750.5039012732675,
7NW_P5_2,7NW,2022-09-29,2022-10-03,2022,October,0.88,17.57,381.5885679956015,
7NW_P5_2,7NW,2023-10-06,2023-10-06,2023,October,2.75,30.12,890.154315607924,
7NW_P5_3,7NW,2014-10-07,2014-10-07,2014,October,3.81,31.94,1107.118077356006,
7NW_P5_3,7NW,2015-10-05,2015-10-05,2015,October,4.25,29.31,1151.532297062629,
7NW_P5_3,7NW,2016-10-07,2016-10-07,2016,October,3.38,23.88,929.139441770945,
7NW_P5_3,7NW,2017-10-05,2017-10-09,2017,October,2.56,22.69,767.787803037227,
7NW_P5_3,7NW,2018-10-02,2018-10-02,2018,October,1.75,18.38,566.0883890218088,
7NW_P5_3,7NW,2019-10-07,2019-10-06,2019,October,2.19,23.62,709.8611122144321,
7NW_P5_3,7NW,2020-10-08,2020-10-08,2020,October,1.38,10.75,405.09397926029874,
7NW_P5_3,7NW,2021-10-21,2021-10-20,2021,October,1.81,20.06,596.7986456670683,
7NW_P5_3,7NW,2022-09-29,2022-10-03,2022,October,0.36,7.36,166.0065287325326,
7NW_P5_3,7NW,2023-10-06,2023-10-06,2023,October,2.38,26.06,773.7808569575193,
7NW_P5_4,7NW,2014-10-07,2014-10-07,2014,October,2.12,18.38,634.8963423735219,
7NW_P5_4,7NW,2015-10-05,2015-10-05,2015,October,3.62,21.62,940.301565253622,
7NW_P5_4,7NW,2016-10-07,2016-10-07,2016,October,1.75,10.81,471.2685518226613,
7NW_P5_4,7NW,2017-10-05,2017-10-09,2017,October,1.94,13.88,545.6681783110572,
7NW_P5_4,7NW,2018-10-02,2018-10-02,2018,October,1.0,6.69,283.59380289855926,
7NW_P5_4,7NW,2019-10-07,2019-10-06,2019,October,2.75,17.19,730.9899992313633,
7NW_P5_4,7NW,2020-10-08,2020-10-08,2020,October,1.19,8.88,346.67606155060645,
7NW_P5_4,7NW,2021-10-21,2021-10-20,2021,October,2.21,22.14,696.5215206148335,
7NW_P5_4,7NW,2022-09-29,2022-10-03,2022,October,3.14,24.36,892.9625887808198,
7NW_P5_4,7NW,2023-10-06,2023-10-06,2023,October,4.69,32.56,1270.3305924113167,
7NW_P6_1,7NW,2014-10-08,2014-10-07,2014,October,2.88,34.12,959.7847675665049,
7NW_P6_1,7NW,2015-10-05,2015-10-05,2015,October,4.31,28.25,1147.9345574770296,
7NW_P6_1,7NW,2016-10-07,2016-10-07,2016,October,2.75,20.44,773.8836241649611,
7NW_P6_1,7NW,2017-10-05,2017-10-09,2017,October,3.75,20.06,940.3534241351636,
7NW_P6_1,7NW,2018-10-02,2018-10-02,2018,October,2.19,14.25,594.4054105214865,
7NW_P6_1,7NW,2019-10-07,2019-10-06,2019,October,2.43,22.43,740.8075830186423,
7NW_P6_1,7NW,2020-10-08,2020-10-08,2020,October,1.69,11.56,470.94469056924993,
7NW_P6_1,7NW,2021-10-21,2021-10-20,2021,October,1.5,21.38,550.3472079643625,
7NW_P6_1,7NW,2022-09-29,2022-10-03,2022,October,1.62,14.44,494.9896161368276,
7NW_P6_1,7NW,2023-10-06,2023-10-06,2023,October,2.94,32.19,949.6503668824198,
7NW_P6_2,7NW,2014-10-08,2014-10-07,2014,October,4.38,30.38,1188.0810102816724,
7NW_P6_2,7NW,2015-10-05,2015-10-05,2015,October,9.0,34.31,2003.349061378369,
7NW_P6_2,7NW,2016-10-07,2016-10-07,2016,October,6.29,20.93,1361.1797807438888,
7NW_P6_2,7NW,2017-10-05,2017-10-09,2017,October,6.56,24.0,1454.030891033423,
7NW_P6_2,7NW,2018-10-02,2018-10-02,2018,October,2.75,16.12,716.2808915811584,
7NW_P6_2,7NW,2019-10-07,2019-10-06,2019,October,5.38,29.0,1339.210993147829,
7NW_P6_2,7NW,2020-10-08,2020-10-08,2020,October,1.94,12.0,520.4909447660498,
7NW_P6_2,7NW,2021-10-21,2021-10-20,2021,October,1.36,23.5,543.2882477160499,
7NW_P6_2,7NW,2022-09-29,2022-10-03,2022,October,0.93,15.0,366.60794042721017,
7NW_P6_2,7NW,2023-10-06,2023-10-06,2023,October,4.57,36.07,1294.0199548430367,
7NW_P6_3,7NW,2014-10-08,2014-10-07,2014,October,1.88,18.69,594.2247177486703,
7NW_P6_3,7NW,2015-10-05,2015-10-05,2015,October,3.31,17.69,832.9181508073152,
7NW_P6_3,7NW,2016-10-07,2016-10-07,2016,October,1.88,15.06,550.0923330989542,
7NW_P6_3,7NW,2017-10-05,2017-10-09,2017,October,2.44,12.88,617.9912518438828,
7NW_P6_3,7NW,2018-10-02,2018-10-02,2018,October,0.81,4.0,212.06164862642714,
7NW_P6_3,7NW,2019-10-07,2019-10-06,2019,October,2.19,14.25,594.4054105214865,
7NW_P6_3,7NW,2020-10-08,2020-10-08,2020,October,1.0,6.12,275.7378950074027,
7NW_P6_3,7NW,2021-10-21,2021-10-20,2021,October,1.56,14.5,484.6084341110221,
7NW_P6_3,7NW,2022-09-29,2022-10-03,2022,October,0.75,12.0,297.80430300423336,
7NW_P6_3,7NW,2023-10-06,2023-10-06,2023,October,5.38,34.56,1415.606645113912,
7NW_P6_4,7NW,2014-10-08,2014-10-07,2014,October,4.31,31.5,1190.3447312204214,
7NW_P6_4,7NW,2015-10-05,2015-10-05,2015,October,6.5,30.21,1540.847118480606,
7NW_P6_4,7NW,2016-10-07,2016-10-07,2016,October,3.88,21.5,982.5502991130677,
7NW_P6_4,7NW,2017-10-05,2017-10-09,2017,October,6.06,24.19,1378.0468270653737,
7NW_P6_4,7NW,2018-10-02,2018-10-02,2018,October,4.69,20.75,1105.0109909542568,
7NW_P6_4,7NW,2019-10-07,2019-10-06,2019,October,6.19,28.75,1468.7349652398225,
7NW_P6_4,7NW,2020-10-08,2020-10-08,2020,October,1.94,14.62,555.2596605202272,
7NW_P6_4,7NW,2021-10-21,2021-10-20,2021,October,1.31,25.25,549.8987912843154,
7NW_P6_4,7NW,2022-09-29,2022-10-03,2022,October,1.31,17.0,465.2367594583644,
7NW_P6_4,7NW,2023-10-06,2023-10-06,2023,October,4.5,43.19,1367.4869869011395,
7SE_P1_1,7SE,2014-10-09,2014-10-08,2014,October,1.56,10.81,438.0404106590371,
7SE_P1_1,7SE,2015-10-05,2015-10-05,2015,October,4.69,21.31,1113.4921805503905,
7SE_P1_1,7SE,2016-10-05,2016-10-05,2016,October,3.31,7.75,670.5466046710923,
7SE_P1_1,7SE,2017-09-26,2017-09-25,2017,October,2.5,19.06,711.86822687273,
7SE_P1_1,7SE,2018-09-26,2018-09-26,2018,October,1.06,6.81,295.8488278603432,
7SE_P1_1,7SE,2019-09-23,2019-09-23,2019,October,2.69,15.06,691.2475401002454,
7SE_P1_1,7SE,2020-09-28,2020-09-28,2020,October,1.19,3.62,268.0672572885337,
7SE_P1_1,7SE,2021-09-27,2021-09-27,2021,October,1.25,14.69,427.83385270677616,
7SE_P1_1,7SE,2022-10-05,2022-10-05,2022,October,1.81,21.94,617.8859946261399,
7SE_P1_1,7SE,2023-10-05,2023-10-05,2023,October,2.31,20.62,696.9474722611733,
7SE_P1_2,7SE,2014-10-09,2014-10-08,2014,October,3.0,21.36,829.8116433832464,
7SE_P1_2,7SE,2015-10-05,2015-10-05,2015,October,3.43,17.86,855.3961005357615,
7SE_P1_2,7SE,2016-10-05,2016-10-05,2016,October,3.12,13.81,744.2013437953557,
7SE_P1_2,7SE,2017-09-26,2017-09-25,2017,October,2.81,19.75,775.515381107753,
7SE_P1_2,7SE,2018-09-26,2018-09-26,2018,October,1.29,6.86,336.380515618822,
7SE_P1_2,7SE,2019-09-23,2019-09-23,2019,October,2.31,15.88,637.0800214668826,
7SE_P1_2,7SE,2020-09-28,2020-09-28,2020,October,1.62,6.75,389.74710232067804,
7SE_P1_2,7SE,2021-09-27,2021-09-27,2021,October,2.0,25.12,689.9826938991517,
7SE_P1_2,7SE,2022-10-05,2022-10-05,2022,October,0.86,14.71,348.87577259072793,
7SE_P1_2,7SE,2023-10-05,2023-10-05,2023,October,3.44,31.31,1032.417133437987,
7SE_P1_3,7SE,2014-10-09,2014-10-08,2014,October,3.5,8.62,715.8422516765212,
7SE_P1_3,7SE,2015-10-05,2015-10-05,2015,October,3.62,18.75,899.8723636027778,
7SE_P1_3,7SE,2016-10-05,2016-10-05,2016,October,3.75,12.44,822.5659721297367,
7SE_P1_3,7SE,2017-09-26,2017-09-25,2017,October,2.69,14.81,687.7054052826385,
7SE_P1_3,7SE,2018-09-26,2018-09-26,2018,October,1.12,5.0,279.70854470663244,
7SE_P1_3,7SE,2019-09-23,2019-09-23,2019,October,1.88,11.25,499.7861552111759,
7SE_P1_3,7SE,2020-09-28,2020-09-28,2020,October,1.06,3.31,241.87554973708393,
7SE_P1_3,7SE,2021-09-27,2021-09-27,2021,October,1.44,11.88,430.3068348266118,
7SE_P1_3,7SE,2022-10-05,2022-10-05,2022,October,0.56,8.06,216.44268696479648,
7SE_P1_3,7SE,2023-10-05,2023-10-05,2023,October,2.5,26.75,804.4113274833463,
7SE_P1_4,7SE,2014-10-09,2014-10-08,2014,October,2.31,14.0,611.7245230290744,
7SE_P1_4,7SE,2015-10-05,2015-10-05,2015,October,3.88,16.56,909.773187226489,
7SE_P1_4,7SE,2016-10-05,2016-10-05,2016,October,2.12,8.62,500.8422225551847,
7SE_P1_4,7SE,2017-09-26,2017-09-25,2017,October,3.12,24.94,896.6825467835172,
7SE_P1_4,7SE,2018-09-26,2018-09-26,2018,October,1.12,5.44,286.46674658430106,
7SE_P1_4,7SE,2019-09-23,2019-09-23,2019,October,2.88,14.81,719.5660415357432,
7SE_P1_4,7SE,2020-09-28,2020-09-28,2020,October,1.06,4.06,254.72917011244166,
7SE_P1_4,7SE,2021-09-27,2021-09-27,2021,October,1.19,5.81,303.86036159596335,
7SE_P1_4,7SE,2022-10-05,2022-10-05,2022,October,1.25,9.06,359.80164658405255,
7SE_P1_4,7SE,2023-10-05,2023-10-05,2023,October,3.12,27.75,931.2062059461324,
7SE_P2_1,7SE,2014-10-09,2014-10-08,2014,October,2.06,20.62,650.6248451263788,
7SE_P2_1,7SE,2015-10-05,2015-10-05,2015,October,3.69,19.81,926.7592814750554,
7SE_P2_1,7SE,2016-10-05,2016-10-05,2016,October,2.69,12.75,657.6729230610063,
7SE_P2_1,7SE,2017-09-25,2017-09-25,2017,October,2.69,14.06,676.9519636837838,
7SE_P2_1,7SE,2018-09-26,2018-09-26,2018,October,1.88,8.5,459.72673765915357,
7SE_P2_1,7SE,2019-09-23,2019-09-23,2019,October,2.56,9.62,587.7563237959282,
7SE_P2_1,7SE,2020-09-28,2020-09-28,2020,October,0.88,3.62,217.8878566134913,
7SE_P2_1,7SE,2021-09-27,2021-09-27,2021,October,2.0,25.5,694.126264664134,
7SE_P2_1,7SE,2022-10-05,2022-10-05,2022,October,1.25,16.88,451.95407117719174,
7SE_P2_1,7SE,2023-10-05,2023-10-05,2023,October,2.75,33.12,923.6655682447757,
7SE_P2_2,7SE,2014-10-09,2014-10-08,2014,October,1.81,17.38,565.6415909976117,
7SE_P2_2,7SE,2015-10-05,2015-10-05,2015,October,3.44,27.31,983.4779434015353,
7SE_P2_2,7SE,2016-10-05,2016-10-05,2016,October,3.12,12.38,721.8830118545685,
7SE_P2_2,7SE,2017-09-25,2017-09-25,2017,October,2.44,15.56,655.4244008734186,
7SE_P2_2,7SE,2018-09-26,2018-09-26,2018,October,1.12,8.0,322.55170272684495,
7SE_P2_2,7SE,2019-09-23,2019-09-23,2019,October,3.25,17.81,824.5672155188088,
7SE_P2_2,7SE,2020-09-28,2020-09-28,2020,October,0.94,7.25,280.2305543082239,
7SE_P2_2,7SE,2021-09-27,2021-09-27,2021,October,2.19,25.5,731.0977991413486,
7SE_P2_2,7SE,2022-10-05,2022-10-05,2022,October,0.94,13.44,352.3152812857151,
7SE_P2_2,7SE,2023-10-05,2023-10-05,2023,October,4.25,31.69,1182.2351434427694,
7SE_P2_3,7SE,2014-10-09,2014-10-08,2014,October,3.06,11.38,696.1830189877383,
7SE_P2_3,7SE,2015-10-05,2015-10-05,2015,October,3.0,18.06,785.7237452652669,
7SE_P2_3,7SE,2016-10-05,2016-10-05,2016,October,2.19,5.44,456.7768089387563,
7SE_P2_3,7SE,2017-09-25,2017-09-25,2017,October,1.94,15.38,564.9445994560489,
7SE_P2_3,7SE,2018-09-26,2018-09-26,2018,October,1.69,6.0,388.84603741767427,
7SE_P2_3,7SE,2019-09-23,2019-09-23,2019,October,2.0,8.81,484.2455835353144,
7SE_P2_3,7SE,2020-09-28,2020-09-28,2020,October,1.25,3.31,271.7754567302466,
7SE_P2_3,7SE,2021-09-27,2021-09-27,2021,October,1.88,22.25,634.9343068914518,
7SE_P2_3,7SE,2022-10-05,2022-10-05,2022,October,1.0,16.44,396.0773942651159,
7SE_P2_3,7SE,2023-10-05,2023-10-05,2023,October,2.62,27.44,834.9769001659816,
7SE_P2_4,7SE,2014-10-09,2014-10-08,2014,October,2.81,19.5,772.2416872983363,
7SE_P2_4,7SE,2015-10-05,2015-10-05,2015,October,4.5,26.88,1161.8964441591336,
7SE_P2_4,7SE,2016-10-05,2016-10-05,2016,October,3.0,15.12,744.0583364933926,
7SE_P2_4,7SE,2017-09-25,2017-09-25,2017,October,3.25,20.44,860.9929595243559,
7SE_P2_4,7SE,2018-09-26,2018-09-26,2018,October,1.75,10.5,466.9790823260693,
7SE_P2_4,7SE,2019-09-23,2019-09-23,2019,October,2.43,17.57,680.3024741351835,
7SE_P2_4,7SE,2020-09-28,2020-09-28,2020,October,0.75,2.44,176.64259276470693,
7SE_P2_4,7SE,2021-09-27,2021-09-27,2021,October,4.0,38.12,1215.9377011044555,
7SE_P2_4,7SE,2022-10-05,2022-10-05,2022,October,1.44,12.56,438.76326632360707,
7SE_P2_4,7SE,2023-10-05,2023-10-05,2023,October,2.5,30.94,851.2448512255548,
7SE_P3_1,7SE,2014-10-09,2014-10-08,2014,October,2.0,25.75,696.8421868326316,
7SE_P3_1,7SE,2015-10-05,2015-10-05,2015,October,3.69,20.56,937.3873272800697,
7SE_P3_1,7SE,2016-10-05,2016-10-05,2016,October,4.38,21.06,1059.1436776529513,
7SE_P3_1,7SE,2017-09-25,2017-09-25,2017,October,2.81,14.75,707.0046559569562,
7SE_P3_1,7SE,2018-09-26,2018-09-26,2018,October,2.0,9.62,496.57030130035014,
7SE_P3_1,7SE,2019-09-23,2019-09-23,2019,October,3.25,18.69,836.9489530844343,
7SE_P3_1,7SE,2020-09-28,2020-09-28,2020,October,1.19,6.06,307.6022097677674,
7SE_P3_1,7SE,2021-09-27,2021-09-27,2021,October,1.88,18.0,586.0635855146576,
7SE_P3_1,7SE,2022-10-05,2022-10-05,2022,October,1.12,13.94,393.9164485089127,
7SE_P3_1,7SE,2023-10-05,2023-10-05,2023,October,2.81,29.56,895.1089823107372,
7SE_P3_2,7SE,2014-10-09,2014-10-08,2014,October,2.81,19.06,766.4456632922339,
7SE_P3_2,7SE,2015-10-05,2015-10-05,2015,October,4.56,23.56,1125.3092990945934,
7SE_P3_2,7SE,2016-10-05,2016-10-05,2016,October,3.38,14.56,797.9798271987991,
7SE_P3_2,7SE,2017-09-25,2017-09-25,2017,October,3.31,22.38,897.2829433548809,
7SE_P3_2,7SE,2018-09-26,2018-09-26,2018,October,2.19,10.12,535.5684970151395,
7SE_P3_2,7SE,2019-09-23,2019-09-23,2019,October,3.38,20.25,880.6279316283423,
7SE_P3_2,7SE,2020-09-28,2020-09-28,2020,October,1.5,4.12,325.806471536039,
7SE_P3_2,7SE,2021-09-27,2021-09-27,2021,October,1.38,22.38,536.1465798199873,
7SE_P3_2,7SE,2022-10-05,2022-10-05,2022,October,1.69,19.38,566.0249495463954,
7SE_P3_2,7SE,2023-10-05,2023-10-05,2023,October,2.38,30.62,824.306593627651,
7SE_P3_3,7SE,2014-10-09,2014-10-08,2014,October,2.81,11.38,656.150042894693,
7SE_P3_3,7SE,2015-10-05,2015-10-05,2015,October,3.5,21.88,923.3697941617211,
7SE_P3_3,7SE,2016-10-05,2016-10-05,2016,October,2.44,10.88,588.2512306263158,
7SE_P3_3,7SE,2017-09-25,2017-09-25,2017,October,3.12,16.06,777.7138581529701,
7SE_P3_3,7SE,2018-09-26,2018-09-26,2018,October,1.5,8.44,395.03720264636047,
7SE_P3_3,7SE,2019-09-23,2019-09-23,2019,October,3.62,14.0,827.7559572391084,
7SE_P3_3,7SE,2020-09-28,2020-09-28,2020,October,1.06,3.56,246.27064852169033,
7SE_P3_3,7SE,2021-09-27,2021-09-27,2021,October,1.5,14.31,471.14041633880026,
7SE_P3_3,7SE,2022-10-05,2022-10-05,2022,October,1.56,18.88,535.1861185124018,
7SE_P3_3,7SE,2023-10-05,2023-10-05,2023,October,2.81,27.56,871.9095054771536,
7SE_P3_4,7SE,2014-10-09,2014-10-08,2014,October,2.0,23.5,672.1003358487637,
7SE_P3_4,7SE,2015-10-05,2015-10-05,2015,October,5.19,24.5,1242.6561547208748,
7SE_P3_4,7SE,2016-10-05,2016-10-05,2016,October,4.81,15.0,1031.0181388174703,
7SE_P3_4,7SE,2017-09-25,2017-09-25,2017,October,3.07,19.36,815.4510427982021,
7SE_P3_4,7SE,2018-09-26,2018-09-26,2018,October,2.06,10.38,517.8630467225734,
7SE_P3_4,7SE,2019-09-23,2019-09-23,2019,October,2.5,19.38,715.9350972117761,
7SE_P3_4,7SE,2020-09-28,2020-09-28,2020,October,1.19,3.88,272.67154377875744,
7SE_P3_4,7SE,2021-09-27,2021-09-27,2021,October,1.69,23.0,605.7486063254626,
7SE_P3_4,7SE,2022-10-05,2022-10-05,2022,October,1.31,18.88,485.4219655858496,
7SE_P3_4,7SE,2023-10-05,2023-10-05,2023,October,2.44,29.94,828.6194296030277,
7SE_P4_1,7SE,2014-10-09,2014-10-08,2014,October,2.69,16.56,712.0908334772565,
7SE_P4_1,7SE,2015-10-05,2015-10-05,2015,October,4.88,23.81,1181.7217606684742,
7SE_P4_1,7SE,2016-10-05,2016-10-05,2016,October,2.75,10.69,635.4948960376611,
7SE_P4_1,7SE,2017-09-25,2017-09-25,2017,October,2.94,17.75,771.2142523600071,
7SE_P4_1,7SE,2018-09-27,2018-09-26,2018,October,0.81,5.94,239.44608072553206,
7SE_P4_1,7SE,2019-09-23,2019-09-23,2019,October,2.06,11.94,540.2736857684148,
7SE_P4_1,7SE,2020-09-28,2020-09-28,2020,October,0.81,3.81,209.15178084800846,
7SE_P4_1,7SE,2021-09-27,2021-09-27,2021,October,2.31,23.25,728.2182269023925,
7SE_P4_1,7SE,2022-10-05,2022-10-05,2022,October,1.12,12.62,379.06316059008486,
7SE_P4_1,7SE,2023-10-05,2023-10-05,2023,October,2.38,23.81,747.8582888772771,
7SE_P4_2,7SE,2014-10-09,2014-10-08,2014,October,1.79,24.07,637.1501695870952,
7SE_P4_2,7SE,2015-10-05,2015-10-05,2015,October,4.25,18.69,1002.347084046548,
7SE_P4_2,7SE,2016-10-05,2016-10-05,2016,October,2.12,13.88,577.2510572917024,
7SE_P4_2,7SE,2017-09-25,2017-09-25,2017,October,3.06,22.81,859.076294740848,
7SE_P4_2,7SE,2018-09-27,2018-09-26,2018,October,0.64,6.93,219.82130011836304,
7SE_P4_2,7SE,2019-09-23,2019-09-23,2019,October,2.25,13.5,594.5249108003786,
7SE_P4_2,7SE,2020-09-28,2020-09-28,2020,October,1.5,6.88,371.9919357565963,
7SE_P4_2,7SE,2021-09-27,2021-09-27,2021,October,2.38,28.44,800.4596871248798,
7SE_P4_2,7SE,2022-10-05,2022-10-05,2022,October,2.31,20.94,700.8173441222265,
7SE_P4_2,7SE,2023-10-05,2023-10-05,2023,October,4.0,32.42,1147.0937723566706,
7SE_P4_3,7SE,2014-10-09,2014-10-08,2014,October,3.62,30.56,1055.9902366548054,
7SE_P4_3,7SE,2015-10-05,2015-10-05,2015,October,5.06,22.38,1189.6823447625109,
7SE_P4_3,7SE,2016-10-05,2016-10-05,2016,October,4.31,33.38,1214.2132143712895,
7SE_P4_3,7SE,2017-09-25,2017-09-25,2017,October,5.06,22.75,1195.2912579185738,
7SE_P4_3,7SE,2018-09-27,2018-09-26,2018,October,2.44,16.12,662.9578842395883,
7SE_P4_3,7SE,2019-09-23,2019-09-23,2019,October,3.75,26.56,1028.6343999956305,
7SE_P4_3,7SE,2020-09-28,2020-09-28,2020,October,1.29,8.71,362.2635920075354,
7SE_P4_3,7SE,2021-09-27,2021-09-27,2021,October,2.69,32.69,907.3240862376693,
7SE_P4_3,7SE,2022-10-05,2022-10-05,2022,October,2.29,22.93,720.7360280167392,
7SE_P4_3,7SE,2023-10-05,2023-10-05,2023,October,7.56,49.38,1985.2161514873635,
7SE_P4_4,7SE,2014-10-09,2014-10-08,2014,October,18.19,39.38,3477.9516203936396,
7SE_P4_4,7SE,2015-10-05,2015-10-05,2015,October,7.94,29.81,1764.6424235015095,
7SE_P4_4,7SE,2016-10-05,2016-10-05,2016,October,4.81,23.81,1170.21760140761,
7SE_P4_4,7SE,2017-09-25,2017-09-25,2017,October,4.19,21.88,1039.7311506363058,
7SE_P4_4,7SE,2018-09-27,2018-09-26,2018,October,1.64,12.21,470.6069631487577,
7SE_P4_4,7SE,2019-09-23,2019-09-23,2019,October,3.5,37.38,1114.3655859713544,
7SE_P4_4,7SE,2020-09-28,2020-09-28,2020,October,2.08,11.92,543.4060038557512,
7SE_P4_4,7SE,2021-09-27,2021-09-27,2021,October,2.38,30.38,821.7068636544996,
7SE_P4_4,7SE,2022-10-05,2022-10-05,2022,October,1.29,11.42,397.04095068761745,
7SE_P4_4,7SE,2023-10-05,2023-10-05,2023,October,4.81,43.44,1427.1089947278067,
7SE_P5_1,7SE,2014-10-09,2014-10-08,2014,October,18.0,47.44,3601.8526374618255,
7SE_P5_1,7SE,2015-10-05,2015-10-05,2015,October,8.44,36.94,1955.2245050497006,
7SE_P5_1,7SE,2016-10-05,2016-10-05,2016,October,3.5,21.88,923.3697941617211,
7SE_P5_1,7SE,2017-09-25,2017-09-25,2017,October,2.94,22.75,837.029135556511,
7SE_P5_1,7SE,2018-09-27,2018-09-26,2018,October,2.31,19.81,687.064521728283,
