Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp
,20SE,1,3,9,18,HECO,4,HECO,12,HECO,4,HECO
,20SE,1,3,12,16,HECO,1,HECO,16,HECO,3,HECO
,20SE,1,3,15,24,CHLE,3,HECO,11,HECO,2,HECO
,20SE,1,3,18,12,CHLE,2,CHLE,12,HECO,3,HECO
,20SE,1,3,21,12,HECO,2,HECO,34,CHLE,5,HECO
,20SE,1,3,24,8,HECO,1,HECO,8,HECO,0,HECO
,20SE,2,1,3,6,CHLE,0,CHLE,6,SAIB,1,HECO
,20SE,2,1,6,6,HECO,0,HECO,8,SPCR,2,HECO
,20SE,2,1,9,6,HECO,1,HECO,8,HECO,1,HECO
,20SE,2,1,12,6,HECO,2,HECO,4,CHLE,1,CHLE
,20SE,2,1,15,12,SPCR,1,SPCR,8,HECO,1,HECO
,20SE,2,1,18,22,SPCR,2,SPCR,14,CHLE,1,SPCR
,20SE,2,1,21,6,SPCR,2,SPCO,11,SPCR,2,SPCR
,20SE,2,1,24,12,HECO,0,HECO,14,SPCR,2,HECO
,20SE,2,2,3,12,CHLE,1,HECO,11,SAIB,0,HECO
,20SE,2,2,6,28,CHLE,2,BOGR,32,SPCR,1,BOGR
,20SE,2,2,9,42,ATCA,21,ATCA,0,BARE,0,BARE
,20SE,2,2,12,12,HECO,2,HECO,10,HECO,1,SPCR
,20SE,2,2,15,10,SPCR,1,SPCR,18,HECO,2,HECO
,20SE,2,2,18,12,HECO,1,HECO,8,HECO,0,HECO
,20SE,2,2,21,19,SAIB,2,SAIB,8,HECO,2,HECO
,20SE,2,2,24,24,SAIB,2,PASM,12,SAIB,1,PASM
,20SE,2,4,3,4,HECO,0,HECO,20,HECO,2,HECO
,20SE,2,4,6,8,HECO,1,HECO,12,HECO,1,HECO
,20SE,2,4,9,12,HECO,2,HECO,12,HECO,4,HECO
,20SE,2,4,12,14,HECO,1,HECO,10,HECO,1,HECO
,20SE,2,4,15,10,HECO,2,HECO,6,SAIB,1,SAIB
,20SE,2,4,18,0,BARE,0,BARE,12,HECO,0,HECO
,20SE,2,4,21,11,HECO,2,HECO,18,SPCR,1,SAIB
,20SE,2,4,24,9,SAIB,1,HECO,14,SAIB,0,BARE
,20SE,2,3,3,8,HECO,1,HECO,10,SAIB,4,SAIB
,20SE,2,3,6,22,SPCR,5,HECO,9,HECO,2,SAIB
,20SE,2,3,9,8,HECO,1,HECO,4,HECO,0,HECO
,20SE,2,3,12,10,HECO,4,HECO,21,SPCR,3,HECO
,20SE,2,3,15,16,HECO,2,HECO,20,SPCR,2,HECO
,20SE,2,3,18,6,HECO,1,HECO,14,HECO,3,HECO
,20SE,2,3,21,12,HECO,5,HECO,24,HECO,3,HECO
,20SE,2,3,24,40,CHLE,2,ARPU,14,HECO,5,HECO
,20SE,3,1,3,4,SPCR,1,SPCR,4,HECO,0,BARE
,20SE,3,1,6,10,CHLE,0,CHLE,14,SAIB,1,SAIB
,20SE,3,1,9,10,SAIB,1,SAIB,12,ARPU,2,ARPU
,20SE,3,1,12,21,BOGR,1,BOGR,13,SAIB,1,BOGR
,20SE,3,1,15,34,BOGR,2,OPPO,22,BOGR,1,OPPO
,20SE,3,1,18,10,BOGR,2,BOGR,10,BOGR,2,BOGR
,20SE,3,1,21,8,BOGR,2,BOGR,14,BOGR,2,BOGR
,20SE,3,1,24,21,BOGR,1,BOGR,10,BOGR,3,BOGR
,20SE,3,2,3,28,HECO,2,HECO,28,BOGR,3,HECO
,20SE,3,2,6,31,HECO,4,HECO,28,SAIB,2,SAIB
,20SE,3,2,9,14,BOGR,2,BOGR,0,BARE,0,BARE
,20SE,3,2,12,11,SPCR,1,SPCR,9,HECO,1,HECO
,20SE,3,2,15,9,HECO,2,HECO,12,SPCR,2,SAIB
,20SE,3,2,18,6,HECO,2,HECO,12,BOGR,1,BOGR
,20SE,3,2,21,10,SAIB,2,SAIB,4,BOGR,1,BOGR
,20SE,3,2,24,6,HECO,1,HECO,4,HECO,1,HECO
,20SE,3,4,3,22,BOGR,1,BOGR,8,BOGR,1,BOGR
,20SE,3,4,6,10,SPCR,1,CADU,13,BOGR,2,BOGR
,20SE,3,4,9,14,BOGR,2,BOGR,14,BOGR,1,BOGR
,20SE,3,4,12,24,BOGR,2,BOGR,6,BOGR,2,BOGR
,20SE,3,4,15,6,BOGR,2,BOGR,20,BOGR,2,BOGR
,20SE,3,4,18,6,BOGR,0,BOGR,14,BOGR,3,BOGR
,20SE,3,4,21,14,HECO,1,HECO,12,HECO,2,HECO
,20SE,3,4,24,8,HECO,0,BARE,4,HECO,0,HECO
,20SE,3,3,3,4,HECO,1,HECO,14,HECO,2,HECO
,20SE,3,3,6,48,CIUN,2,CIUN,16,SAIB,1,SAIB
,20SE,3,3,9,10,HECO,2,HECO,10,HECO,4,HECO
,20SE,3,3,12,11,HECO,0,HECO,15,HECO,1,HECO
,20SE,3,3,15,14,HECO,1,HECO,14,HECO,2,HECO
,20SE,3,3,18,20,CHLE,0,HECO,14,BOGR,2,HECO
,20SE,3,3,21,16,SAIB,1,HECO,28,BOGR,1,CHLE
,20SE,3,3,24,3,HECO,0,HECO,12,HECO,2,HECO
,20SE,4,1,3,3,SPAI,1,SPAI,21,BOGR,5,SPAI
,20SE,4,1,6,30,SPAI,4,SPAI,16,SPAI,5,SPAI
,20SE,4,1,9,20,SPAI,2,SPAI,26,SPAI,4,SPAI
,20SE,4,1,12,26,SPAI,3,SPAI,40,SPAI,5,SPAI
,20SE,4,1,15,12,SPAI,3,SPAI,34,BOGR,7,SPAI
,20SE,4,1,18,20,SPAI,1,SPAI,23,SPAI,7,SPAI
,20SE,4,1,21,24,SPAI,8,SPAI,24,SPAI,5,SPAI
,20SE,4,1,24,40,SPAI,2,SPAI,24,SPAI,1,SPAI
,20SE,4,2,3,26,SPAI,5,OPPO,32,SPAI,2,SPAI
,20SE,4,2,6,32,BOGR,3,SPAI,20,SPAI,3,SPAI
,20SE,4,2,9,20,SPAI,2,SPAI,41,BOGR,8,SPAI
,20SE,4,2,12,24,SPAI,1,SPAI,24,SPAI,1,SPAI
,20SE,4,2,15,16,SPAI,1,SPAI,28,SPAI,5,SPAI
,20SE,4,2,18,18,BOGR,2,SPAI,37,SPAI,9,SPAI
,20SE,4,2,21,52,SPAI,4,SPAI,15,SPAI,3,SPAI
,20SE,4,2,24,12,DISP,3,DISP,8,DISP,2,DISP
,20SE,4,4,3,31,BOGR,4,SPAI,41,SPAI,10,SPAI
,20SE,4,4,6,37,SPAI,9,SPAI,61,SPAI,11,SPAI
,20SE,4,4,9,32,BOGR,5,PASM,56,SPAI,6,SPAI
,20SE,4,4,12,36,BOGR,5,SPAI,51,BOGR,7,SPAI
,20SE,4,4,15,62,SPAI,7,SPAI,30,BOGR,7,SPAI
,20SE,4,4,18,42,SPAI,6,SPAI,50,SPAI,3,SPAI
,20SE,4,4,21,58,PASM,3,PASM,56,SPAI,3,SPAI
,20SE,4,4,24,43,BOGR,7,DISP,39,BOGR,7,DISP
,20SE,4,3,3,22,SPAI,5,SPAI,26,SPAI,6,SPAI
,20SE,4,3,6,24,SPAI,5,SPAI,29,SPAI,5,SPAI
,20SE,4,3,9,18,SPAI,8,SPAI,16,BOGR,5,SPAI
,20SE,4,3,12,18,SPAI,2,SPAI,28,SPAI,9,SPAI
,20SE,4,3,15,12,DISP,2,DISP,11,SPAI,2,SPAI
,20SE,4,3,18,16,SPAI,5,SPAI,20,CHLE,2,SPAI
,20SE,4,3,21,14,DISP,3,DISP,14,CHLE,2,BOGR
,20SE,4,3,24,37,SPAI,4,SPAI,4,DISP,2,DISP
,20SE,5,1,3,24,BOGR,2,SPAI,28,SPAI,4,SPAI
,20SE,5,1,6,17,BOGR,2,BOGR,35,BOGR,1,BOGR
,20SE,5,1,9,28,BOGR,2,BOGR,30,BOGR,2,BOGR
,20SE,5,1,12,29,BOGR,2,BOGR,28,BOGR,2,BOGR
,20SE,5,1,15,6,BOGR,2,BOGR,30,SPAI,4,SPAI
,20SE,5,1,18,39,SPAI,11,SPAI,24,SPAI,9,SPAI
,20SE,5,1,21,40,SPAI,5,SPAI,28,SPAI,7,SPAI
,20SE,5,1,24,38,SPAI,5,SPAI,20,SPAI,5,SPAI
,20SE,5,2,3,10,SPAI,0,SPAI,30,SPAI,1,SPAI
,20SE,5,2,6,34,SPAI,4,SPAI,20,SPAI,2,SPAI
,20SE,5,2,9,10,CHLE,0,SPAI,11,CHLE,2,SPAI
,20SE,5,2,12,45,SPAI,9,SPAI,29,SPAI,5,SPAI
,20SE,5,2,15,30,BOGR,2,EREF,14,EREF,7,EREF
,20SE,5,2,18,25,SPAI,6,SPAI,29,SPAI,4,SPAI
,20SE,5,2,21,20,SPAI,2,SPAI,16,SPAI,2,SPAI
,20SE,5,2,24,48,SIAL,0,SPAI,24,SPAI,6,SPAI
,20SE,5,4,3,24,BOGR,3,SPAI,16,SPAI,2,SPAI
,20SE,5,4,6,12,PASM,2,SPAI,14,SPAI,3,SPAI
,20SE,5,4,9,29,SPAI,9,SPAI,39,BOGR,5,SPAI
,20SE,5,4,12,16,SPAI,2,SPAI,23,SPAI,4,DISP
,20SE,5,4,15,21,BOGR,1,BOGR,32,SPAI,7,SPAI
,20SE,5,4,18,17,SPAI,4,DISP,36,CHLE,4,SPAI
,20SE,5,4,21,30,SPAI,7,SPAI,16,SPAI,4,SPAI
,20SE,5,4,24,33,SPAI,5,SPAI,12,SPAI,5,SPAI
,20SE,5,3,3,12,SPAI,2,SPAI,14,SPAI,2,SPAI
,20SE,5,3,6,6,SPAI,1,SPAI,11,SPAI,1,SPAI
,20SE,5,3,9,18,DISP,4,DISP,22,SPAI,1,SPAI
,20SE,5,3,12,16,SPAI,2,BOGR,14,SPAI,4,SPAI
,20SE,5,3,15,18,SAIB,2,SAIB,28,SPAI,7,SPAI
,20SE,5,3,18,31,BOGR,3,SPAI,25,SPAI,6,SPAI
,20SE,5,3,21,22,SPAI,7,SPAI,12,SPAI,2,SPAI
,20SE,5,3,24,14,SPAI,2,SPAI,20,SPAI,5,SPAI
,20SE,6,1,3,28,BOGR,3,BOGR,10,BOGR,3,OPPO
,20SE,6,1,6,14,BOGR,1,BOGR,2,BOGR,0,BOGR
,20SE,6,1,9,10,BOGR,1,BOGR,36,BOGR,1,BOGR
,20SE,6,1,12,21,BOGR,2,BOGR,21,BOGR,2,BOGR
,20SE,6,1,15,18,SPCR,4,SPCR,42,CHLE,3,EREF
,20SE,6,1,18,40,BOGR,4,BOGR,29,BOGR,2,BOGR
,20SE,6,1,21,10,BOGR,2,BOGR,8,BOGR,1,BOGR
,20SE,6,1,24,10,BOGR,1,BOGR,32,BOGR,1,BOGR
,20SE,6,2,3,10,BOGR,0,BOGR,10,BOGR,0,BOGR
,20SE,6,2,6,14,BOGR,2,OPPO,16,BOGR,0,BOGR
,20SE,6,2,9,24,BOGR,4,BOGR,7,BOGR,1,BOGR
,20SE,6,2,12,20,BOGR,4,BOGR,24,BOGR,1,BOGR
,20SE,6,2,15,12,BOGR,0,BOGR,16,HECO,4,HECO
,20SE,6,2,18,20,BOGR,0,BOGR,7,HECO,2,HECO
,20SE,6,2,21,18,BOGR,1,BOGR,36,BOGR,11,EREF
,20SE,6,2,24,34,BOGR,5,EREF,34,BOGR,2,BOGR
,20SE,6,4,3,14,HECO,4,OPPO,24,BOGR,0,BOGR
,20SE,6,4,6,24,BOGR,2,BOGR,24,BOGR,2,BOGR
,20SE,6,4,9,36,BOGR,2,BOGR,32,BOGR,4,BOGR
,20SE,6,4,12,28,BOGR,0,BOGR,26,BOGR,2,BOGR
,20SE,6,4,15,20,BOGR,0,BOGR,14,BOGR,0,BOGR
,20SE,6,4,18,25,BOGR,3,BOGR,24,BOGR,2,BOGR
,20SE,6,4,21,31,BOGR,4,BOGR,30,BOGR,0,BOGR
,20SE,6,4,24,8,BOGR,0,BOGR,28,BOGR,2,BOGR
,20SE,6,3,3,15,EREF,2,EREF,22,BOGR,2,BOGR
,20SE,6,3,6,10,BOGR,1,BOGR,14,BOGR,2,BOGR
,20SE,6,3,9,28,BOGR,3,BOGR,34,BOGR,4,BOGR
,20SE,6,3,12,16,BOGR,1,BOGR,30,BOGR,4,BOGR
,20SE,6,3,15,28,BOGR,0,BOGR,20,BOGR,2,BOGR
,20SE,6,3,18,28,BOGR,1,OPPO,30,BOGR,1,BOGR
,20SE,6,3,21,9,BOGR,0,BOGR,31,BOGR,2,BOGR
,20SE,6,3,24,14,BOGR,2,BOGR,12,BOGR,1,BOGR
,2930,1,1,3,38,ATCA,25,ATCA,10,CHLE,0,CHLE
,2930,1,1,6,28,SAIB,4,SAIB,12,CHLE,4,CHLE
,2930,1,1,9,14,SAIB,1,SAIB,44,ATCA,37,ATCA
,2930,1,1,12,11,CHLE,1,CHLE,12,CHLE,1,CHLE
,2930,1,1,15,2,CHLE,0,CHLE,41,ATCA,35,ATCA
,2930,1,1,18,6,DISP,0,DISP,12,DISP,1,CHLE
,2930,1,1,21,10,CHLE,2,CHLE,4,CHLE,1,CHLE
,2930,1,1,24,8,CHLE,1,CHLE,10,CHLE,1,CHLE
,2930,1,2,3,5,SPCO,1,BOGR,42,ATCA,13,ATCA
,2930,1,2,6,24,KRLA,2,KRLA,19,KRLA,15,KRLA
,2930,1,2,9,8,KRLA,7,KRLA,18,KRLA,16,KRLA
,2930,1,2,12,10,KRLA,5,KRLA,30,SAIB,1,KRLA
,2930,1,2,15,35,BOGR,2,KRLA,24,ATCA,5,KRLA
,2930,1,2,18,38,ATCA,5,ATCA,2,BOGR,0,BOGR
,2930,1,2,21,12,KRLA,2,KRLA,18,KRLA,15,KRLA
,2930,1,2,24,16,SAIB,3,KRLA,24,SAIB,5,KRLA
,2930,1,4,3,9,SPCO,0,SPCO,,,,
,2930,1,4,6,4,SPCO,1,SPCO,4,SPCO,2,SPCO
,2930,1,4,9,16,ATCA,2,BOGR,16,BOGR,1,SPCO
,2930,1,4,12,6,BOGR,2,BOGR,8,CHLE,0,BOGR
,2930,1,4,15,8,BOGR,1,BOGR,20,BOGR,1,CHLE
,2930,1,4,18,12,BOGR,1,SPCO,16,BOGR,2,BOGR
,2930,1,4,21,20,BOGR,1,SPCO,54,ATCA,9,ATCA
,2930,1,4,24,82,ATCA,41,ATCA,28,ATCA,9,ATCA
,2930,1,3,3,6,BOGR,0,BOGR,4,PASM,1,SPCO
,2930,1,3,6,4,SPCO,1,SPCO,2,PASM,0,PASM
,2930,1,3,9,2,PASM,0,PASM,8,PASM,0,PASM
,2930,1,3,12,8,SPCO,1,SPCO,8,CHLE,1,CHLE
,2930,1,3,15,4,SPCO,1,SPCO,8,KRLA,5,KRLA
,2930,1,3,18,4,SAIB,0,SAIB,4,CHLE,0,CHLE
,2930,1,3,21,0,BARE,0,BARE,7,SAIB,0,SAIB
,2930,1,3,24,4,SPCO,0,SPCO,2,SPCO,0,SPCO
,2930,2,1,3,8,PASM,1,PASM,14,SAIB,1,SAIB
,2930,2,1,6,8,CHLE,1,CHLE,8,PASM,1,CHLE
,2930,2,1,9,11,CHLE,2,CHLE,7,CHLE,1,CHLE
,2930,2,1,12,10,BOGR,0,BOGR,6,CHLE,0,CHLE
,2930,2,1,15,11,BOGR,2,BOGR,14,BOGR,2,CHLE
,2930,2,1,18,6,CHLE,1,BOGR,8,CHLE,1,CHLE
,2930,2,1,21,10,BOGR,1,BOGR,10,KRLA,3,KRLA
,2930,2,1,24,12,BOGR,1,BOGR,9,CHLE,1,CHLE
,2930,2,2,3,32,SAIB,4,SAIB,13,BOGR,1,BOGR
,2930,2,2,6,29,SAIB,1,SAIB,24,SAIB,4,SAIB
,2930,2,2,9,0,BARE,0,BARE,11,KRLA,3,KRLA
,2930,2,2,12,17,KRLA,11,KRLA,10,BOGR,1,SPCO
,2930,2,2,15,29,BOGR,5,BOGR,29,BOGR,4,BOGR
,2930,2,2,18,3,CHLE,1,CHLE,0,BARE,0,BARE
,2930,2,2,21,7,CHLE,1,CHLE,4,CHLE,0,CHLE
,2930,2,2,24,8,CHLE,0,CHLE,4,CHLE,0,CHLE
,2930,2,4,3,20,CHLE,4,KRLA,3,KRLA,0,KRLA
,2930,2,4,6,6,SAIB,1,SAIB,9,CHLE,0,CHLE
,2930,2,4,9,14,DISP,2,DISP,12,DISP,1,DISP
,2930,2,4,12,10,PASM,1,CHLE,14,CHLE,1,CHLE
,2930,2,4,15,28,SAIB,4,SAIB,11,CHLE,1,CHLE
,2930,2,4,18,34,BOGR,5,DISP,14,BOGR,1,BOGR
,2930,2,4,21,0,BARE,0,BARE,4,SAIB,2,SAIB
,2930,2,4,24,8,SAIB,1,SAIB,11,LYJU,0,LYJU
,2930,2,3,3,31,BOGR,1,BOGR,13,BOGR,0,CHLE
,2930,2,3,6,20,BOGR,2,OPPO,28,BOGR,2,BOGR
,2930,2,3,9,4,KRLA,2,KRLA,1,BOGR,2,BOGR
,2930,2,3,12,6,OPPO,0,OPPO,8,BOGR,1,BOGR
,2930,2,3,15,6,CHLE,0,BOGR,2,BOGR,0,BOGR
,2930,2,3,18,4,BOGR,0,BOGR,2,BOGR,1,BOGR
,2930,2,3,21,14,BOGR,0,OPPO,12,KRLA,4,KRLA
,2930,2,3,24,40,BOGR,9,OPPO,14,BOGR,3,OPPO
,2930,3,1,3,37,ATCA,15,ATCA,11,BOGR,1,BOGR
,2930,3,1,6,6,BOGR,1,BOGR,7,BOGR,3,BOGR
,2930,3,1,9,36,ATCA,30,ATCA,16,BOGR,1,BOGR
,2930,3,1,12,11,KRLA,2,KRLA,4,HECO,0,HECO
,2930,3,1,15,20,BOGR,2,BOGR,9,ATCA,1,BOGR
,2930,3,1,18,16,BOGR,2,BOGR,18,BOGR,2,BOGR
,2930,3,1,21,17,BOGR,0,BOGR,22,BOGR,2,BOGR
,2930,3,1,24,14,BOGR,2,BOGR,12,BOGR,1,BOGR
,2930,3,2,3,21,BOGR,0,BOGR,24,BOGR,2,BOGR
,2930,3,2,6,35,BOGR,2,BOGR,17,BOGR,1,BOGR
,2930,3,2,9,18,KRLA,1,KRLA,8,BOGR,2,BOGR
,2930,3,2,12,14,HECO,1,HECO,14,BOGR,1,BOGR
,2930,3,2,15,7,HECO,1,HECO,11,BOGR,2,BOGR
,2930,3,2,18,16,PASM,2,PASM,12,BOGR,5,BOGR
,2930,3,2,21,12,PASM,0,PASM,6,BOGR,1,BOGR
,2930,3,2,24,8,PASM,1,PASM,15,SAIB,3,SAIB
,2930,3,4,3,20,KRLA,9,KRLA,4,DISP,1,DISP
,2930,3,4,6,34,BOGR,2,HECO,29,BOGR,5,DISP
,2930,3,4,9,24,BOGR,1,DISP,16,BOGR,2,BOGR
,2930,3,4,12,20,KRLA,0,KRLA,4,SAIB,1,SPCO
,2930,3,4,15,2,SAIB,1,SAIB,13,SAIB,2,SAIB
,2930,3,4,18,6,SAIB,0,SAIB,0,BARE,0,BARE
,2930,3,4,21,8,SAIB,3,SAIB,8,SAIB,1,SAIB
,2930,3,4,24,16,KRLA,5,KRLA,13,SAIB,4,SAIB
,2930,3,3,3,9,BOGR,1,BOGR,12,BOGR,2,HECO
,2930,3,3,6,29,BOGR,10,KRLA,40,PASM,1,BRTE
,2930,3,3,9,8,HECO,1,HECO,10,PASM,3,OPPO
,2930,3,3,12,8,PASM,1,PASM,10,PASM,2,PASM
,2930,3,3,15,12,BOGR,4,BOGR,33,BOGR,2,BOGR
,2930,3,3,18,11,BOGR,4,BOGR,12,DISP,2,BOGR
,2930,3,3,21,10,HECO,3,HECO,34,BOGR,2,DISP
,2930,3,3,24,18,BOGR,2,BOGR,11,BOGR,2,BOGR
,2930,4,1,3,4,PASM,0,PASM,14,PASM,3,PASM
,2930,4,1,6,10,SAIB,2,SAIB,4,PASM,2,PASM
,2930,4,1,9,20,SAIB,1,SAIB,15,SAIB,3,SAIB
,2930,4,1,12,12,PASM,1,PASM,12,PASM,2,PASM
,2930,4,1,15,23,KRLA,10,KRLA,14,BOGR,3,BOGR
,2930,4,1,18,14,PASM,1,PASM,12,SAIB,2,PASM
,2930,4,1,21,16,BOGR,1,BOGR,12,SAIB,2,SAIB
,2930,4,1,24,12,PASM,2,PASM,9,PASM,0,PASM
,2930,4,2,3,6,BOGR,2,BOGR,5,CADU,1,BOGR
,2930,4,2,6,0,BARE,0,BARE,0,BARE,0,BARE
,2930,4,2,9,0,BARE,0,BARE,0,BARE,0,BARE
,2930,4,2,12,8,SAIB,1,SAIB,4,CHLE,0,CHLE
,2930,4,2,15,8,PASM,0,PASM,22,SAIB,1,SAIB
,2930,4,2,18,10,SAIB,1,SAIB,5,CHLE,0,CHLE
,2930,4,2,21,8,BOGR,2,BOGR,4,BOGR,1,BOGR
,2930,4,2,24,6,CHLE,1,CHLE,20,BOGR,0,BOGR
,2930,4,4,3,20,BOGR,2,BOGR,22,BOGR,2,BOGR
,2930,4,4,6,52,SIAL,3,BOGR,17,BOGR,3,BOGR
,2930,4,4,9,24,BOGR,3,ARPU,15,ARPU,5,ARPU
,2930,4,4,12,20,BOGR,2,BOGR,28,BOGR,3,BOGR
,2930,4,4,15,4,BOGR,1,BOGR,16,SPCR,2,EUGL
,2930,4,4,18,29,SPCR,0,BOGR,32,SPCR,0,BOGR
,2930,4,4,21,20,BOGR,3,BOGR,24,SPCR,1,SPCR
,2930,4,4,24,10,ELEL,1,ELEL,22,SPCR,0,ELEL
,2930,4,3,3,16,BOGR,0,BOGR,10,BOGR,1,BOGR
,2930,4,3,6,8,CHLE,1,CHLE,16,BOGR,3,BOGR
,2930,4,3,9,16,BOGR,2,BOGR,13,BOGR,2,ARPU
,2930,4,3,12,20,ARPU,2,ARPU,14,BOGR,7,ARPU
,2930,4,3,15,52,BOGR,3,BOGR,7,BOGR,2,BOGR
,2930,4,3,18,4,BOGR,0,BOGR,28,BOGR,1,BOGR
,2930,4,3,21,2,CHLE,0,CHLE,8,BOGR,1,BOGR
,2930,4,3,24,4,PASM,0,PASM,20,BOGR,2,SAIB
,5W,1,1,3,1,BOGR,0,BOGR,1,BOGR,0,BOGR
,5W,1,1,6,0,BARE,0,BARE,2,CHLE,0,CHLE
,5W,1,1,9,0,BARE,0,BARE,1,CHLE,0,CHLE
,5W,1,1,12,0,BARE,0,BARE,2,CHLE,0,CHLE
,5W,1,1,15,2,CHLE,0,CHLE,3,CHLE,0,CHLE
,5W,1,1,18,5,ERNA,1,ERNA,4,ERNA,3,ERNA
,5W,1,1,21,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,1,24,2,ERNA,1,ERNA,2,ERNA,1,ERNA
,5W,1,2,3,2,SPCO,0,SPCO,2,PASM,0,BARE
,5W,1,2,6,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,2,9,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,2,12,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,2,15,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,2,18,1,SAIB,0,BARE,0,BARE,0,BARE
,5W,1,2,21,10,SAIB,0,SAIB,2,PASM,0,BARE
,5W,1,2,24,5,PASM,0,PASM,0,BARE,0,BARE
,5W,1,4,3,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,4,6,0,BARE,0,BARE,0,BARE,0,BARE
,5W,1,4,9,7,PASM,0,EUGL,4,PASM,0,EUGL
,5W,1,4,12,1,PASM,0,EUGL,1,EUGL,0,EUGL
,5W,1,4,15,3,PASM,0,EUGL,5,IVAX,2,IVAX
,5W,1,4,18,4,PASM,0,PASM,6,IVAX,2,IVAX
,5W,1,4,21,4,PASM,1,IVAX,6,PASM,1,PASM
,5W,1,4,24,1,PASM,0,BARE,4,CRJA,1,CRJA
,5W,1,3,3,4,CHLE,0,CHLE,3,PASM,0,BOGR
,5W,1,3,6,5,ATCA,0,ATCA,3,ASOX,0,ATCA
,5W,1,3,9,1,BOGR,0,BOGR,2,CIUN,1,CIUN
,5W,1,3,12,0,BARE,0,BARE,2,IVAX,0,IVAX
,5W,1,3,15,4,CHLE,0,CHLE,4,ASOX,0,BARE
,5W,1,3,18,1,BOGR,0,BARE,6,IVAX,1,IVAX
,5W,1,3,21,10,SAIB,0,SAIB,2,IVAX,0,IVAX
,5W,1,3,24,4,CHLE,0,CHLE,1,CHLE,0,CHLE
,5W,2,1,3,1,BOGR,0,BOGR,0,BARE,0,BARE
,5W,2,1,6,1,BOGR,0,BOGR,1,BOGR,0,BOGR
,5W,2,1,9,0,BARE,0,BARE,1,BOGR,0,BOGR
,5W,2,1,12,1,CADU,0,BARE,2,BOGR,0,BOGR
,5W,2,1,15,0,BARE,0,BARE,1,BOGR,0,BARE
,5W,2,1,18,2,CHLE,0,CHLE,0,BARE,0,BARE
,5W,2,1,21,0,CHLE,0,EUGL,3,PASM,0,BOGR
,5W,2,1,24,2,PASM,0,BARE,1,BOGR,0,BARE
,5W,2,2,3,1,CHLE,0,BARE,3,CHLE,0,CHLE
,5W,2,2,6,4,BOGR,1,BOGR,3,BOGR,1,BOGR
,5W,2,2,9,2,BUDA,1,BUDA,2,BOGR,1,BOGR
,5W,2,2,12,4,BOGR,1,BOGR,2,BOGR,1,BOGR
,5W,2,2,15,3,BOGR,0,BOGR,3,BOGR,1,BOGR
,5W,2,2,18,2,BOGR,1,BOGR,2,BOGR,0,BOGR
,5W,2,2,21,3,PASM,0,BOGR,4,PASM,1,BOGR
,5W,2,2,24,2,BOGR,0,BOGR,2,BOGR,1,BOGR
,5W,2,4,3,4,IVAX,0,IVAX,4,PASM,0,PASM
,5W,2,4,6,12,SAIB,0,BARE,7,PASM,1,SPCO
,5W,2,4,9,6,SAIB,1,SAIB,6,SAIB,1,SAIB
,5W,2,4,12,6,PASM,1,PIOP,7,PASM,1,PASM
,5W,2,4,15,0,BARE,0,BARE,6,SAIB,0,PASM
,5W,2,4,18,0,BARE,0,BARE,11,SAIB,1,SAIB
,5W,2,4,21,10,SAIB,2,SAIB,15,SAIB,2,SAIB
,5W,2,4,24,9,SAIB,1,SAIB,0,BARE,0,BARE
,5W,2,3,3,1,BOGR,0,BOGR,5,PASM,0,PASM
,5W,2,3,6,0,BARE,0,BARE,0,BARE,0,BARE
,5W,2,3,9,8,SAIB,0,ATCA,3,ATCA,0,ATCA
,5W,2,3,12,0,BARE,0,BARE,1,BOGR,0,BOGR
,5W,2,3,15,0,BARE,0,BARE,2,GUSA,0,GUSA
,5W,2,3,18,2,BOGR,1,BOGR,2,BOGR,0,BOGR
,5W,2,3,21,43,ATCA,5,ATCA,21,ATCA,1,CHLE
,5W,2,3,24,24,ATCA,2,ATCA,53,ATCA,41,ATCA
,5W,3,1,3,2,SPCO,0,BARE,0,BARE,0,BARE
,5W,3,1,6,0,BARE,0,BARE,4,CHLE,0,BARE
,5W,3,1,9,5,CHLE,1,CHLE,7,CHLE,1,CHLE
,5W,3,1,12,6,CHLE,0,CHLE,0,BARE,0,BARE
,5W,3,1,15,0,BARE,0,BARE,0,BARE,0,BARE
,5W,3,1,18,1,ATCA,0,BARE,6,CHLE,1,CHLE
,5W,3,1,21,1,CHLE,0,CHLE,1,SPCO,0,SPCO
,5W,3,1,24,1,SPCO,0,BARE,1,SPCO,0,SPCO
,5W,3,2,3,4,CHLE,0,CHLE,3,CHLE,0,CHLE
,5W,3,2,6,0,BARE,0,BARE,3,PASM,0,PASM
,5W,3,2,9,1,CHLE,0,BARE,3,SPCO,0,SPCO
,5W,3,2,12,0,BARE,0,BARE,1,CHLE,0,CHLE
,5W,3,2,15,4,IVAX,0,IVAX,0,BARE,0,BARE
,5W,3,2,18,6,IVAX,0,IVAX,0,BARE,0,BARE
,5W,3,2,21,8,CHLE,1,CHLE,13,IVAX,6,OPPO
