Date,Pasture,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,MeanLowAll,ForageSppCheck,ForageSppCheck,LowFor-E,LowFor-W,MeanLowFor
,31W,2,2,12,10,3,bogr,22,4,arlo,3.5,1,1,3,4,3.5
,31W,2,2,15,35,3,bogr,29,4,bogr,3.5,1,1,3,4,3.5
,31W,2,2,18,31,2,bogr,6,2,bogr,2,1,1,2,2,2
,31W,2,2,21,22,3,bogr,17,0,bogr,1.5,1,1,3,0,1.5
,31W,2,2,24,19,3,bogr,5,3,bogr,3,1,1,3,3,3
,31W,2,3,3,32,6,bogr,29,5,bogr,5.5,1,1,6,5,5.5
,31W,2,3,6,44,3,arlo,31,9,arlo,6,0,1,,9,
,31W,2,3,9,37,5,bogr,51,6,bogr,5.5,1,1,5,6,5.5
,31W,2,3,12,35,3,bogr,29,3,arlo,3,1,1,3,3,3
,31W,2,3,15,37,8,lede,47,2,spcr,5,1,1,8,2,5
,31W,2,3,18,32,1,oppo,18,0,lede,0.5,0,1,,0,
,31W,2,3,21,25,2,sihy,32,2,bogr,2,1,1,2,2,2
,31W,2,3,24,30,6,bogr,8,0,bogr,3,1,1,6,0,3
,31W,2,4,3,39,3,bogr,34,2,plpa,2.5,1,1,3,2,2.5
,31W,2,4,6,37,5,bogr,44,3,sihy,4,1,1,5,3,4
,31W,2,4,9,24,5,sihy,31,4,bogr,4.5,1,1,5,4,4.5
,31W,2,4,12,15,3,bogr,24,4,bogr,3.5,1,1,3,4,3.5
,31W,2,4,15,15,2,bogr,23,1,bogr,1.5,1,1,2,1,1.5
,31W,2,4,18,29,1,bogr,21,2,bogr,1.5,1,1,1,2,1.5
,31W,2,4,21,6,2,bogr,27,3,buda,2.5,1,1,2,3,2.5
,31W,2,4,24,9,2,buda,24,3,bogr,2.5,1,1,2,3,2.5
,31W,3,1,3,34,8,bogr,39,7,bogr,7.5,1,1,8,7,7.5
,31W,3,1,6,36,9,bogr,40,7,bogr,8,1,1,9,7,8
,31W,3,1,9,12,4,bogr,34,7,bogr,5.5,1,1,4,7,5.5
,31W,3,1,12,14,3,bogr,29,3,bogr,3,1,1,3,3,3
,31W,3,1,15,29,3,bogr,28,7,bogr,5,1,1,3,7,5
,31W,3,1,18,10,3,bogr,36,3,bogr,3,1,1,3,3,3
,31W,3,1,21,32,7,bogr,32,8,bogr,7.5,1,1,7,8,7.5
,31W,3,1,24,31,8,pasm,29,5,pasm,6.5,1,1,8,5,6.5
,31W,3,2,3,25,3,buda,33,5,gusa,4,1,1,3,5,4
,31W,3,2,6,21,2,buda,37,2,bogr,2,1,1,2,2,2
,31W,3,2,9,28,4,buda,31,3,bogr,3.5,1,1,4,3,3.5
,31W,3,2,12,16,2,bogr,50,2,bogr,2,1,1,2,2,2
,31W,3,2,15,35,5,bogr,30,2,bogr,3.5,1,1,5,2,3.5
,31W,3,2,18,30,3,pasm,26,10,chna,6.5,1,1,3,10,6.5
,31W,3,2,21,20,3,bogr,21,3,pasm,3,1,1,3,3,3
,31W,3,2,24,35,3,bogr,19,2,bogr,2.5,1,1,3,2,2.5
,31W,3,3,3,18,6,bogr,18,5,bogr,5.5,1,1,6,5,5.5
,31W,3,3,6,34,8,pasm,43,9,pasm,8.5,1,1,8,9,8.5
,31W,3,3,9,44,5,bogr,40,7,pasm,6,1,1,5,7,6
,31W,3,3,12,39,6,bogr,26,3,bogr,4.5,1,1,6,3,4.5
,31W,3,3,15,22,8,amps,28,3,bogr,5.5,1,1,8,3,5.5
,31W,3,3,18,26,7,bogr,20,4,bogr,5.5,1,1,7,4,5.5
,31W,3,3,21,17,4,bogr,15,1,bogr,2.5,1,1,4,1,2.5
,31W,3,3,24,44,19,pasm,35,5,pasm,12,1,1,19,5,12
,31W,3,4,3,16,3,oppo,11,3,oppo,3,0,1,,3,
,31W,3,4,6,31,4,bogr,20,3,bogr,3.5,1,1,4,3,3.5
,31W,3,4,9,42,2,bogr,35,3,bogr,2.5,1,1,2,3,2.5
,31W,3,4,12,27,2,bogr,19,2,bogr,2,1,1,2,2,2
,31W,3,4,15,19,2,bogr,27,2,buda,2,1,1,2,2,2
,31W,3,4,18,25,2,bogr,26,2,bogr,2,1,1,2,2,2
,31W,3,4,21,11,4,bogr,8,2,bogr,3,1,1,4,2,3
,31W,3,4,24,22,7,bogr,7,1,bogr,4,1,1,7,1,4
,31W,4,1,3,11,1,bogr,2,1,buda,1,1,1,1,1,1
,31W,4,1,6,46,14,pasm,43,26,pasm,20,1,1,14,26,20
,31W,4,1,9,46,15,pasm,42,16,pasm,15.5,1,1,15,16,15.5
,31W,4,1,12,22,2,pasm,36,3,bogr,2.5,1,1,2,3,2.5
,31W,4,1,15,44,9,pasm,36,7,atca,8,1,0,9,,
,31W,4,1,18,34,6,pasm,32,4,pasm,5,1,1,6,4,5
,31W,4,1,21,21,4,pasm,34,4,pasm,4,1,1,4,4,4
,31W,4,1,24,39,6,pasm,40,7,pasm,6.5,1,1,6,7,6.5
,31W,4,2,3,54,21,atca,38,3,pasm,12,0,1,,3,
,31W,4,2,6,36,5,pasm,36,15,pasm,10,1,1,5,15,10
,31W,4,2,9,29,7,pasm,23,11,pasm,9,1,1,7,11,9
,31W,4,2,12,33,7,pasm,41,13,pasm,10,1,1,7,13,10
,31W,4,2,15,39,9,pasm,41,12,pasm,10.5,1,1,9,12,10.5
,31W,4,2,18,41,10,pasm,45,10,pasm,10,1,1,10,10,10
,31W,4,2,21,27,3,pasm,35,7,pasm,5,1,1,3,7,5
,31W,4,2,24,44,1,bogr,56,9,pasm,5,1,1,1,9,5
,31W,4,3,3,45,11,atca,36,5,pasm,8,0,1,,5,
,31W,4,3,6,23,1,bogr,41,10,atca,5.5,1,0,1,,
,31W,4,3,9,37,2,bogr,36,3,bogr,2.5,1,1,2,3,2.5
,31W,4,3,12,32,4,bogr,33,2,bogr,3,1,1,4,2,3
,31W,4,3,15,25,5,pasm,34,7,pasm,6,1,1,5,7,6
,31W,4,3,18,19,3,bogr,26,4,bogr,3.5,1,1,3,4,3.5
,31W,4,3,21,24,3,bogr,32,4,pasm,3.5,1,1,3,4,3.5
,31W,4,3,24,28,4,pasm,35,5,pasm,4.5,1,1,4,5,4.5
,31W,4,4,3,42,7,yugl,34,10,pasm,8.5,1,1,7,10,8.5
,31W,4,4,6,58,9,pasm,32,5,yugl,7,1,1,9,5,7
,31W,4,4,9,26,1,pasm,32,7,pasm,4,1,1,1,7,4
,31W,4,4,12,32,5,pasm,23,7,pasm,6,1,1,5,7,6
,31W,4,4,15,31,4,pasm,34,6,pasm,5,1,1,4,6,5
,31W,4,4,18,34,5,pasm,29,7,pasm,6,1,1,5,7,6
,31W,4,4,21,38,4,pasm,36,5,pasm,4.5,1,1,4,5,4.5
,31W,4,4,24,12,8,yugl,47,11,yugl,9.5,1,1,8,11,9.5
,5E,1,1,3,8,5,cela,12,2,bogr,3.5,1,1,5,2,3.5
,5E,1,1,6,13,2,bogr,20,3,bogr,2.5,1,1,2,3,2.5
,5E,1,1,9,12,1,bogr,4,1,bogr,1,1,1,1,1,1
,5E,1,1,12,14,3,bogr,10,3,bogr,3,1,1,3,3,3
,5E,1,1,15,2,1,lich,5,1,bogr,1,1,1,1,1,1
,5E,1,1,18,7,1,bogr,6,1,bogr,1,1,1,1,1,1
,5E,1,1,21,11,3,bogr,5,1,bogr,2,1,1,3,1,2
,5E,1,1,24,10,3,bogr,5,1,bogr,2,1,1,3,1,2
,5E,1,2,3,32,4,stco,34,5,pasm,4.5,1,1,4,5,4.5
,5E,1,2,6,22,2,pasm,35,10,atca,6,1,0,2,,
,5E,1,2,9,28,6,atca,43,5,pasm,5.5,0,1,,5,
,5E,1,2,12,40,7,pasm,36,2,eref,4.5,1,1,7,2,4.5
,5E,1,2,15,14,6,eref,21,3,bogr,4.5,1,1,6,3,4.5
,5E,1,2,18,31,7,bogr,26,4,bogr,5.5,1,1,7,4,5.5
,5E,1,2,21,24,4,bogr,35,6,pasm,5,1,1,4,6,5
,5E,1,2,24,31,2,atca,39,10,pasm,6,0,1,,10,
,5E,1,3,3,38,25,atca,27,10,atca,17.5,0,0,,,
,5E,1,3,6,4,1,bogr,25,2,eref,1.5,1,1,1,2,1.5
,5E,1,3,9,30,2,pasm,30,2,pasm,2,1,1,2,2,2
,5E,1,3,12,8,2,bogr,18,3,pasm,2.5,1,1,2,3,2.5
,5E,1,3,15,6,4,bogr,2,1,bogr,2.5,1,1,4,1,2.5
,5E,1,3,18,14,2,oppo,8,1,oppo,1.5,0,1,,1,
,5E,1,3,21,12,3,oppo,5,1,bogr,2,0,1,,1,
,5E,1,3,24,12,3,bogr,22,2,bogr,2.5,1,1,3,2,2.5
,5E,1,4,3,31,3,pasm,20,5,eref,4,1,1,3,5,4
,5E,1,4,6,28,4,bogr,35,5,pasm,4.5,1,1,4,5,4.5
,5E,1,4,9,30,3,pasm,24,3,pasm,3,1,1,3,3,3
,5E,1,4,12,34,2,eref,30,5,bogr,3.5,1,1,2,5,3.5
,5E,1,4,15,25,4,pasm,26,2,pasm,3,1,1,4,2,3
,5E,1,4,18,24,3,bogr,24,3,pasm,3,1,1,3,3,3
,5E,1,4,21,18,4,bogr,31,2,bogr,3,1,1,4,2,3
,5E,1,4,24,30,5,bogr,26,4,bogr,4.5,1,1,5,4,4.5
,5E,2,1,3,68,22,atca,31,9,pasm,15.5,0,1,,9,
,5E,2,1,6,31,3,pasm,29,10,pasm,6.5,1,1,3,10,6.5
,5E,2,1,9,32,4,pasm,40,5,pasm,4.5,1,1,4,5,4.5
,5E,2,1,12,20,2,pasm,51,41,atca,21.5,1,0,2,,
,5E,2,1,15,24,2,pasm,29,2,bogr,2,1,1,2,2,2
,5E,2,1,18,21,3,pasm,23,2,eref,2.5,1,1,3,2,2.5
,5E,2,1,21,14,1,bogr,22,1,bogr,1,1,1,1,1,1
,5E,2,1,24,36,4,oppo,10,2,eref,3,0,1,,2,
,5E,2,2,3,34,6,oppo,9,3,bogr,4.5,0,1,,3,
,5E,2,2,6,34,2,bogr,19,1,bogr,1.5,1,1,2,1,1.5
,5E,2,2,9,25,4,bogr,27,5,bogr,4.5,1,1,4,5,4.5
,5E,2,2,12,26,7,stco,20,2,bogr,4.5,1,1,7,2,4.5
,5E,2,2,15,31,1,bogr,25,3,bogr,2,1,1,1,3,2
,5E,2,2,18,48,25,atca,41,1,oppo,13,0,1,,1,
,5E,2,2,21,41,9,arfr,40,8,pasm,8.5,0,1,,8,
,5E,2,2,24,42,5,pasm,48,1,pasm,3,1,1,5,1,3
,5E,2,3,3,13,2,gusa,19,4,gusa,3,0,1,,4,
,5E,2,3,6,34,3,sihy,25,6,gusa,4.5,1,1,3,6,4.5
,5E,2,3,9,11,2,bogr,14,2,bogr,2,1,1,2,2,2
,5E,2,3,12,17,3,bogr,14,3,bogr,3,1,1,3,3,3
,5E,2,3,15,19,1,bogr,22,3,bogr,2,1,1,1,3,2
,5E,2,3,18,19,3,bogr,20,3,bogr,3,1,1,3,3,3
,5E,2,3,21,54,7,atca,47,29,atca,18,0,0,,,
,5E,2,3,24,24,1,arfr,60,45,atca,23,0,0,,,
,5E,2,4,3,31,10,atca,34,9,pasm,9.5,0,1,,9,
,5E,2,4,6,9,2,bogr,21,5,oppo,3.5,1,1,2,5,3.5
,5E,2,4,9,24,3,pasm,31,3,pasm,3,1,1,3,3,3
,5E,2,4,12,16,3,pasm,21,3,bogr,3,1,1,3,3,3
,5E,2,4,15,16,2,bogr,21,2,pasm,2,1,1,2,2,2
,5E,2,4,18,21,3,bogr,17,2,oppo,2.5,1,1,3,2,2.5
,5E,2,4,21,25,2,pasm,26,3,pasm,2.5,1,1,2,3,2.5
,5E,2,4,24,19,2,eref,34,3,pasm,2.5,1,1,2,3,2.5
,5E,3,1,3,34,4,pasm,36,2,bogr,3,1,1,4,2,3
,5E,3,1,6,27,1,bogr,31,3,pasm,2,1,1,1,3,2
,5E,3,1,9,26,1,bogr,29,4,bogr,2.5,1,1,1,4,2.5
,5E,3,1,12,48,10,pasm,52,9,pasm,9.5,1,1,10,9,9.5
,5E,3,1,15,28,2,bogr,29,4,pasm,3,1,1,2,4,3
,5E,3,1,18,33,7,pasm,33,8,atca,7.5,1,0,7,,
,5E,3,1,21,38,6,pasm,31,6,pasm,6,1,1,6,6,6
,5E,3,1,24,24,4,pasm,38,5,pasm,4.5,1,1,4,5,4.5
,5E,3,2,3,18,3,bogr,17,3,bogr,3,1,1,3,3,3
,5E,3,2,6,11,3,bogr,20,16,atca,9.5,1,0,3,,
,5E,3,2,9,14,2,bogr,11,1,bogr,1.5,1,1,2,1,1.5
,5E,3,2,12,36,3,bogr,15,1,bogr,2,1,1,3,1,2
,5E,3,2,15,33,4,atca,23,3,oppo,3.5,0,1,,3,
,5E,3,2,18,21,3,pasm,22,3,bogr,3,1,1,3,3,3
,5E,3,2,21,16,2,bogr,33,2,bogr,2,1,1,2,2,2
,5E,3,2,24,11,1,bogr,19,3,bogr,2,1,1,1,3,2
,5E,3,3,3,29,2,atca,23,3,bogr,2.5,0,1,,3,
,5E,3,3,6,23,2,pasm,25,3,pasm,2.5,1,1,2,3,2.5
,5E,3,3,9,58,39,atca,49,9,pasm,24,0,1,,9,
,5E,3,3,12,18,1,bogr,35,3,bogr,2,1,1,1,3,2
,5E,3,3,15,29,3,pasm,36,4,oppo,3.5,1,1,3,4,3.5
,5E,3,3,18,19,3,bogr,24,8,atca,5.5,1,0,3,,
,5E,3,3,21,15,2,bogr,16,4,oppo,3,1,1,2,4,3
,5E,3,3,24,5,2,bogr,16,2,bogr,2,1,1,2,2,2
,5E,3,4,3,16,2,bogr,24,2,bogr,2,1,1,2,2,2
,5E,3,4,6,36,5,pasm,26,3,bogr,4,1,1,5,3,4
,5E,3,4,9,18,1,bogr,19,3,bogr,2,1,1,1,3,2
,5E,3,4,12,22,5,atca,12,2,bogr,3.5,0,1,,2,
,5E,3,4,15,26,1,bogr,37,5,bogr,3,1,1,1,5,3
,5E,3,4,18,26,2,bogr,27,5,bogr,3.5,1,1,2,5,3.5
,5E,3,4,21,15,1,bogr,28,4,bogr,2.5,1,1,1,4,2.5
,5E,3,4,24,22,10,atca,39,2,bogr,6,0,1,,2,
,5E,4,1,3,27,5,bogr,28,3,bogr,4,1,1,5,3,4
,5E,4,1,6,11,1,bogr,31,5,oppo,3,1,1,1,5,3
,5E,4,1,9,20,3,bogr,10,2,bogr,2.5,1,1,3,2,2.5
,5E,4,1,12,14,1,bogr,10,3,bogr,2,1,1,1,3,2
,5E,4,1,15,24,3,bogr,11,5,eref,4,1,1,3,5,4
,5E,4,1,18,18,3,bogr,6,1,bogr,2,1,1,3,1,2
,5E,4,1,21,14,2,bogr,13,2,bogr,2,1,1,2,2,2
,5E,4,1,24,12,4,bogr,14,3,bogr,3.5,1,1,4,3,3.5
,5E,4,2,3,18,4,stco,12,2,eref,3,1,1,4,2,3
,5E,4,2,6,20,3,stco,8,1,eref,2,1,1,3,1,2
,5E,4,2,9,14,4,eref,13,5,oppo,4.5,1,1,4,5,4.5
,5E,4,2,12,7,0,bogr,22,3,arfr,1.5,1,1,0,3,1.5
,5E,4,2,15,14,2,stco,12,5,bogr,3.5,1,1,2,5,3.5
,5E,4,2,18,34,3,cael,19,3,bogr,3,1,1,3,3,3
,5E,4,2,21,10,4,bogr,16,2,eref,3,1,1,4,2,3
,5E,4,2,24,21,2,eref,16,3,bogr,2.5,1,1,2,3,2.5
,5E,4,3,3,24,10,pasm,24,10,stco,10,1,1,10,10,10
,5E,4,3,6,17,2,pasm,5,1,arlo,1.5,1,1,2,1,1.5
,5E,4,3,9,24,7,pasm,29,9,eref,8,1,1,7,9,8
,5E,4,3,12,24,9,pasm,30,8,arlo,8.5,1,1,9,8,8.5
,5E,4,3,15,13,5,arlo,30,1,bogr,3,0,1,,1,
,5E,4,3,18,18,9,oppo,25,4,bogr,6.5,0,1,,4,
,5E,4,3,21,29,20,eref,23,5,bogr,12.5,1,1,20,5,12.5
,5E,4,3,24,29,2,oppo,15,5,oppo,3.5,0,1,,5,
,5E,4,4,3,15,2,bogr,10,1,bogr,1.5,1,1,2,1,1.5
,5E,4,4,6,6,1,bogr,6,3,bogr,2,1,1,1,3,2
,5E,4,4,9,7,1,bogr,7,2,bogr,1.5,1,1,1,2,1.5
,5E,4,4,12,9,4,bogr,8,1,bogr,2.5,1,1,4,1,2.5
,5E,4,4,15,23,3,sihy,6,1,bogr,2,1,1,3,1,2
,5E,4,4,18,14,5,bogr,24,2,bogr,3.5,1,1,5,2,3.5
,5E,4,4,21,14,3,bogr,28,1,bogr,2,1,1,3,1,2
,5E,4,4,24,6,2,bogr,34,3,spcr,2.5,1,1,2,3,2.5
,5W,1,1,3,21,3,pasm,11,2,pasm,2.5,1,1,3,2,2.5
,5W,1,1,6,2,0,pasm,13,1,pasm,0.5,1,1,0,1,0.5
,5W,1,1,9,10,1,pasm,10,0,pasm,0.5,1,1,1,0,0.5
,5W,1,1,12,4,1,buda,9,4,buda,2.5,1,1,1,4,2.5
,5W,1,1,15,7,1,buda,3,2,buda,1.5,1,1,1,2,1.5
,5W,1,1,18,2,1,chna,5,1,buda,1,1,1,1,1,1
,5W,1,1,21,6,2,buda,6,1,buda,1.5,1,1,2,1,1.5
,5W,1,1,24,10,3,gusa,4,2,buda,2.5,0,1,,2,
,5W,1,2,3,6,0,pasm,10,1,spco,0.5,1,1,0,1,0.5
,5W,1,2,6,10,1,pasm,12,0,pasm,0.5,1,1,1,0,0.5
,5W,1,2,9,12,1,pasm,5,1,pasm,1,1,1,1,1,1
,5W,1,2,12,14,3,pasm,10,1,pasm,2,1,1,3,1,2
,5W,1,2,15,11,2,pasm,9,0,pasm,1,1,1,2,0,1
,5W,1,2,18,16,2,pasm,10,1,pasm,1.5,1,1,2,1,1.5
,5W,1,2,21,5,1,pasm,3,2,pasm,1.5,1,1,1,2,1.5
,5W,1,2,24,13,2,pasm,11,2,pasm,2,1,1,2,2,2
,5W,1,3,3,2,1,buda,8,2,arlo,1.5,1,1,1,2,1.5
,5W,1,3,6,14,0,pasm,4,1,pasm,0.5,1,1,0,1,0.5
,5W,1,3,9,9,1,pasm,9,2,pasm,1.5,1,1,1,2,1.5
,5W,1,3,12,4,2,buda,10,2,sonu,2,1,1,2,2,2
,5W,1,3,15,2,0,spco,5,1,spco,0.5,1,1,0,1,0.5
,5W,1,3,18,6,1,pasm,12,2,saib,1.5,1,1,1,2,1.5
,5W,1,3,21,16,3,pasm,15,2,pasm,2.5,1,1,3,2,2.5
,5W,1,3,24,31,9,pasm,14,4,pasm,6.5,1,1,9,4,6.5
,5W,1,4,3,4,1,pasm,0,0,bare,0.5,1,1,1,0,0.5
,5W,1,4,6,6,0,pasm,15,2,pasm,1,1,1,0,2,1
,5W,1,4,9,11,1,pasm,28,3,pasm,2,1,1,1,3,2
,5W,1,4,12,7,2,pasm,6,1,pasm,1.5,1,1,2,1,1.5
,5W,1,4,15,6,2,bogr,7,2,pasm,2,1,1,2,2,2
,5W,1,4,18,18,5,pasm,16,1,pasm,3,1,1,5,1,3
,5W,1,4,21,12,2,pasm,13,2,pasm,2,1,1,2,2,2
,5W,1,4,24,7,3,pasm,10,1,pasm,2,1,1,3,1,2
,5W,2,1,3,12,2,buda,11,1,pasm,1.5,1,1,2,1,1.5
,5W,2,1,6,6,1,buda,5,1,buda,1,1,1,1,1,1
,5W,2,1,9,4,1,pasm,6,2,buda,1.5,1,1,1,2,1.5
,5W,2,1,12,1,0,buda,4,1,buda,0.5,1,1,0,1,0.5
,5W,2,1,15,3,0,buda,6,1,buda,0.5,1,1,0,1,0.5
,5W,2,1,18,5,2,buda,6,1,buda,1.5,1,1,2,1,1.5
,5W,2,1,21,5,1,pasm,8,1,buda,1,1,1,1,1,1
,5W,2,1,24,12,2,arlo,11,0,pasm,1,0,1,,0,
,5W,2,2,3,4,2,pasm,8,2,buda,2,1,1,2,2,2
,5W,2,2,6,5,1,buda,4,2,buda,1.5,1,1,1,2,1.5
,5W,2,2,9,6,2,buda,6,2,buda,2,1,1,2,2,2
,5W,2,2,12,2,1,buda,1,0,buda,0.5,1,1,1,0,0.5
,5W,2,2,15,3,1,buda,6,1,buda,1,1,1,1,1,1
,5W,2,2,18,6,1,buda,6,2,buda,1.5,1,1,1,2,1.5
,5W,2,2,21,3,2,buda,7,1,buda,1.5,1,1,2,1,1.5
,5W,2,2,24,10,1,buda,8,1,buda,1,1,1,1,1,1
,5W,2,3,3,5,1,pasm,9,1,bogr,1,1,1,1,1,1
,5W,2,3,6,2,0,bogr,10,1,bogr,0.5,1,1,0,1,0.5
,5W,2,3,9,19,5,gusa,8,0,pasm,2.5,0,1,,0,
,5W,2,3,12,0,0,bare,2,0,bogr,0,1,1,0,0,0
,5W,2,3,15,2,0,bogr,2,1,bogr,0.5,1,1,0,1,0.5
,5W,2,3,18,1,0,bogr,2,1,bogr,0.5,1,1,0,1,0.5
,5W,2,3,21,25,7,atca,14,3,gusa,5,0,1,,3,
,5W,2,3,24,41,15,atca,54,7,atca,11,0,0,,,
,5W,2,4,3,8,1,pasm,14,2,pasm,1.5,1,1,1,2,1.5
,5W,2,4,6,2,0,pasm,12,2,pasm,1,1,1,0,2,1
,5W,2,4,9,10,2,pasm,6,1,pasm,1.5,1,1,2,1,1.5
,5W,2,4,12,8,0,pasm,0,0,bare,0,1,1,0,0,0
,5W,2,4,15,4,1,pasm,5,1,pasm,1,1,1,1,1,1
,5W,2,4,18,3,1,pasm,5,1,pasm,1,1,1,1,1,1
,5W,2,4,21,4,3,pasm,2,1,pasm,2,1,1,3,1,2
,5W,2,4,24,6,0,chle,0,0,bare,0,1,1,0,0,0
,5W,3,1,3,10,0,bare,4,0,pasm,0,1,1,0,0,0
,5W,3,1,6,9,1,pasm,6,1,pasm,1,1,1,1,1,1
,5W,3,1,9,6,0,bare,8,1,pasm,0.5,1,1,0,1,0.5
,5W,3,1,12,5,1,pasm,4,0,bare,0.5,1,1,1,0,0.5
,5W,3,1,15,10,1,pasm,7,1,pasm,1,1,1,1,1,1
,5W,3,1,18,6,3,ivax,9,2,pasm,2.5,1,1,3,2,2.5
,5W,3,1,21,5,1,unkf,1,1,bogr,1,1,1,1,1,1
,5W,3,1,24,5,1,pasm,8,0,bare,0.5,1,1,1,0,0.5
,5W,3,2,3,13,2,pasm,12,3,arlo,2.5,1,1,2,3,2.5
,5W,3,2,6,13,1,pasm,11,2,pasm,1.5,1,1,1,2,1.5
,5W,3,2,9,6,0,bare,14,4,arlo,2,1,1,0,4,2
,5W,3,2,12,18,6,pasm,12,1,pasm,3.5,1,1,6,1,3.5
,5W,3,2,15,6,1,pasm,5,1,bogr,1,1,1,1,1,1
,5W,3,2,18,8,3,ivax,7,2,arlo,2.5,1,1,3,2,2.5
,5W,3,2,21,10,3,pasm,5,1,bogr,2,1,1,3,1,2
,5W,3,2,24,11,3,pasm,11,1,pasm,2,1,1,3,1,2
,5W,3,3,3,3,1,bogr,2,1,bogr,1,1,1,1,1,1
,5W,3,3,6,5,1,bogr,6,1,bogr,1,1,1,1,1,1
,5W,3,3,9,4,1,bogr,12,1,pasm,1,1,1,1,1,1
,5W,3,3,12,3,0,bare,10,1,pasm,0.5,1,1,0,1,0.5
,5W,3,3,15,7,2,pasm,4,1,bogr,1.5,1,1,2,1,1.5
,5W,3,3,18,0,0,bare,0,0,bare,0,1,1,0,0,0
,5W,3,3,21,6,1,ivax,5,1,ivax,1,1,1,1,1,1
,5W,3,3,24,4,1,bogr,0,0,bare,0.5,1,1,1,0,0.5
,5W,3,4,3,2,1,bogr,3,1,bogr,1,1,1,1,1,1
,5W,3,4,6,12,1,bogr,10,1,bogr,1,1,1,1,1,1
,5W,3,4,9,0,0,bare,2,1,bogr,0.5,1,1,0,1,0.5
,5W,3,4,12,18,4,oppo,4,1,bogr,2.5,0,1,,1,
,5W,3,4,15,4,1,bogr,8,1,bogr,1,1,1,1,1,1
,5W,3,4,18,2,1,bogr,12,1,bogr,1,1,1,1,1,1
,5W,3,4,21,18,3,bogr,14,1,bogr,2,1,1,3,1,2
,5W,3,4,24,12,1,pasm,12,1,pasm,1,1,1,1,1,1
,5W,4,1,3,2,1,bogr,4,1,bogr,1,1,1,1,1,1
,5W,4,1,6,2,1,bogr,2,1,bogr,1,1,1,1,1,1
,5W,4,1,9,14,0,bogr,4,1,unkf,0.5,1,1,0,1,0.5
,5W,4,1,12,26,4,atca,1,0,bogr,2,0,1,,0,
,5W,4,1,15,22,10,atca,2,1,bogr,5.5,0,1,,1,
,5W,4,1,18,3,0,bogr,1,1,bogr,0.5,1,1,0,1,0.5
,5W,4,1,21,1,0,bogr,3,1,bogr,0.5,1,1,0,1,0.5
,5W,4,1,24,1,1,bogr,3,1,bogr,1,1,1,1,1,1
,5W,4,2,3,2,1,bogr,5,1,bogr,1,1,1,1,1,1
,5W,4,2,6,9,1,spco,3,1,bogr,1,1,1,1,1,1
,5W,4,2,9,9,1,pasm,6,1,bogr,1,1,1,1,1,1
,5W,4,2,12,6,1,pasm,13,7,cela,4,1,1,1,7,4
,5W,4,2,15,2,1,spco,2,1,bogr,1,1,1,1,1,1
,5W,4,2,18,3,1,bogr,4,1,spco,1,1,1,1,1,1
,5W,4,2,21,3,1,spco,7,1,spco,1,1,1,1,1,1
,5W,4,2,24,1,1,spco,0,0,bare,0.5,1,1,1,0,0.5
,5W,4,3,3,1,1,bogr,1,1,bogr,1,1,1,1,1,1
,5W,4,3,6,1,1,bogr,0,0,bare,0.5,1,1,1,0,0.5
,5W,4,3,9,1,1,bogr,1,1,bogr,1,1,1,1,1,1
,5W,4,3,12,1,1,bogr,6,1,bogr,1,1,1,1,1,1
,5W,4,3,15,0,0,bare,0,0,bare,0,1,1,0,0,0
,5W,4,3,18,2,1,bogr,2,1,bogr,1,1,1,1,1,1
,5W,4,3,21,1,1,bogr,2,1,bogr,1,1,1,1,1,1
,5W,4,3,24,4,1,bogr,4,1,bogr,1,1,1,1,1,1
,5W,4,4,3,10,1,bogr,10,1,bogr,1,1,1,1,1,1
,5W,4,4,6,4,2,atca,14,3,atca,2.5,0,0,,,
,5W,4,4,9,4,1,bogr,5,1,bogr,1,1,1,1,1,1
,5W,4,4,12,4,1,bogr,2,0,bogr,0.5,1,1,1,0,0.5
,5W,4,4,15,3,0,bare,5,1,bogr,0.5,1,1,0,1,0.5
,5W,4,4,18,0,0,bare,10,1,bogr,0.5,1,1,0,1,0.5
,5W,4,4,21,7,0,bogr,2,1,bogr,0.5,1,1,0,1,0.5
,5W,4,4,24,7,1,bogr,4,1,bogr,1,1,1,1,1,1
,7NW,1,1,3,20,4,bogr,6,3,bogr,3.5,1,1,4,3,3.5
,7NW,1,1,6,8,3,bogr,35,4,bogr,3.5,1,1,3,4,3.5
,7NW,1,1,9,24,3,bogr,18,1,bogr,2,1,1,3,1,2
,7NW,1,1,12,6,0,bogr,4,1,bogr,0.5,1,1,0,1,0.5
,7NW,1,1,15,6,1,bogr,6,2,bogr,1.5,1,1,1,2,1.5
,7NW,1,1,18,4,2,bogr,8,2,bogr,2,1,1,2,2,2
,7NW,1,1,21,27,5,pasm,29,3,pasm,4,1,1,5,3,4
,7NW,1,1,24,16,4,ciun,28,3,bogr,3.5,1,1,4,3,3.5
,7NW,1,2,3,23,2,bogr,19,2,bogr,2,1,1,2,2,2
,7NW,1,2,6,12,2,bogr,21,5,bogr,3.5,1,1,2,5,3.5
,7NW,1,2,9,22,4,pasm,24,4,bogr,4,1,1,4,4,4
,7NW,1,2,12,27,10,pasm,18,3,bogr,6.5,1,1,10,3,6.5
,7NW,1,2,15,34,19,eref,20,4,eref,11.5,1,1,19,4,11.5
