Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes,,,,,
10/1/18,17N,6,4,24,11,2,DISP,2,1,DISP,,,,,,,,
10/4/18,25SE,1,1,3,5,1,BOGR,8,1,BOGR,,,,,,,,
10/4/18,25SE,1,1,6,10,1,BOGR,2,0,BOGR,,,,,,,,
10/4/18,25SE,1,1,9,7,1,BOGR,22,2,BOGR,,,,,,,,
10/4/18,25SE,1,1,12,4,1,BOGR,4,1,BOGR,,,,,,,,
10/4/18,25SE,1,1,15,10,2,BOGR,6,2,BOGR,,,,,,,,
10/4/18,25SE,1,1,18,5,1,BUDA,16,4,ARPU,,,,,,,,
10/4/18,25SE,1,1,21,4,1,BOGR,4,1,BUDA,,,,,,,,
10/4/18,25SE,1,1,24,5,1,BUDA,6,1,BUDA,,,,,,,,
10/4/18,25SE,1,2,3,7,3,VUOC,11,2,BOGR,,,,,,,,
10/4/18,25SE,1,2,6,21,3,VUOC,12,1,VUOC,,,,,,,,
10/4/18,25SE,1,2,9,8,4,BOGR,7,2,VUOC,,,,,,,,
10/4/18,25SE,1,2,12,2,1,BOGR,10,1,BOGR,,,,,,,,
10/4/18,25SE,1,2,15,7,3,BOGR,15,1,BOGR,,,,,,,,
10/4/18,25SE,1,2,18,5,1,BOGR,2,1,BOGR,,,,,,,,
10/4/18,25SE,1,2,21,4,1,BOGR,5,2,BOGR,,,,,,,,
10/4/18,25SE,1,2,24,2,1,BUDA,5,2,BUDA,,,,,,,,
10/4/18,25SE,1,3,3,10,2,VUOC,12,2,VUOC,,,,,,,,
10/4/18,25SE,1,3,6,4,2,BOGR,9,2,BOGR,,,,,,,,
10/4/18,25SE,1,3,9,11,1,BOGR,25,4,CADU,,,,,,,,
10/4/18,25SE,1,3,12,8,1,BOGR,9,2,BOGR,,,,,,,,
10/4/18,25SE,1,3,15,15,1,BOGR,10,1,BOGR,,,,,,,,
10/4/18,25SE,1,3,18,16,2,VUOC,28,2,VUOC,,,,,,,,
10/4/18,25SE,1,3,21,16,2,VUOC,13,3,VUOC,,,,,,,,
10/4/18,25SE,1,3,24,10,3,BOGR,12,2,BOGR,,,,,,,,
10/4/18,25SE,1,4,3,9,1,BOGR,4,1,BOGR,,,,,,,,
10/4/18,25SE,1,4,6,4,2,BOGR,12,2,BOGR,,,,,,,,
10/4/18,25SE,1,4,9,11,2,VUOC,6,1,BOGR,,,,,,,,
10/4/18,25SE,1,4,12,16,2,BOGR,15,2,BOGR,,,,,,,,
10/4/18,25SE,1,4,15,13,2,BOGR,11,1,VUOC,,,,,,,,
10/4/18,25SE,1,4,18,14,3,VUOC,13,1,VUOC,,,,,,,,
10/4/18,25SE,1,4,21,7,1,PASM,12,2,VUOC,,,,,,,,
10/4/18,25SE,1,4,24,13,1,BOGR,4,1,BOGR,,,,,,,,
10/4/18,25SE,2,1,3,8,1,BOGR,4,1,BOGR,,,,,,,,
10/4/18,25SE,2,1,6,9,1,BOGR,12,1,BOGR,,,,,,,,
10/4/18,25SE,2,1,9,8,1,BOGR,2,1,BOGR,,,,,,,,
10/4/18,25SE,2,1,12,7,1,BOGR,10,2,VUOC,,,,,,,,
10/4/18,25SE,2,1,15,12,2,BOGR,10,1,VUOC,,,,,,,,
10/4/18,25SE,2,1,18,8,1,BOGR,12,1,BOGR,,,,,,,,
10/4/18,25SE,2,1,21,26,2,VUOC,8,1,BOGR,,,,,,,,
10/4/18,25SE,2,1,24,25,1,VUOC,10,1,BOGR,,,,,,,,
10/4/18,25SE,2,2,3,30,6,ARPU,14,3,VUOC,,,,,,,,
10/4/18,25SE,2,2,6,22,2,BOGR,16,2,BOGR,,,,,,,,
10/4/18,25SE,2,2,9,11,2,VUOC,7,1,BOGR,,,,,,,,
10/4/18,25SE,2,2,12,34,3,OPPO,4,0,BOGR,,,,,,,,
10/4/18,25SE,2,2,15,9,2,VUOC,9,2,BOGR,,,,,,,,
10/4/18,25SE,2,2,18,18,2,VUOC,8,3,BOGR,,,,,,,,
10/4/18,25SE,2,2,21,30,4,VUOC,14,2,OPPO,,,,,,,,
10/4/18,25SE,2,2,24,20,4,VUOC,18,4,VUOC,,,,,,,,
10/4/18,25SE,2,3,3,10,1,BOGR,20,1,BOGR,,,,,,,,
10/4/18,25SE,2,3,6,12,1,BOGR,6,1,BOGR,,,,,,,,
10/4/18,25SE,2,3,9,21,8,ARPU,19,4,PASM,,,,,,,,
10/4/18,25SE,2,3,12,15,2,ARPU,16,2,BOGR,,,,,,,,
10/4/18,25SE,2,3,15,26,4,ARPU,18,2,BOGR,,,,,,,,
10/4/18,25SE,2,3,18,24,4,VUOC,29,4,VUOC,,,,,,,,
10/4/18,25SE,2,3,21,21,6,VUOC,21,3,HECO,,,,,,,,
10/4/18,25SE,2,3,24,22,3,ARPU,33,2,OPPO,,,,,,,,
10/4/18,25SE,2,4,3,8,2,BOGR,6,2,BOGR,,,,,,,,
10/4/18,25SE,2,4,6,10,3,VUOC,10,2,VUOC,,,,,,,,
10/4/18,25SE,2,4,9,5,1,BOGR,14,1,BOGR,,,,,,,,
10/4/18,25SE,2,4,12,2,0,BOGR,8,1,BOGR,,,,,,,,
10/4/18,25SE,2,4,15,4,2,BOGR,8,1,BOGR,,,,,,,,
10/4/18,25SE,2,4,18,10,1,BOGR,2,1,BOGR,,,,,,,,
10/4/18,25SE,2,4,21,12,1,VUOC,10,1,BOGR,,,,,,,,
10/4/18,25SE,2,4,24,15,3,BOGR,20,2,BOGR,,,,,,,,
10/3/18,25SE,3,1,3,5,1,PASM,12,1,PASM,,,,,,,,
10/3/18,25SE,3,1,6,8,1,ARPU,22,2,ARPU,,,,,,,,
10/3/18,25SE,3,1,9,4,1,BOGR,13,2,VUOC,,,,,,,,
10/3/18,25SE,3,1,12,10,3,BOGR,22,2,VUOC,,,,,,,,
10/3/18,25SE,3,1,15,18,3,BOGR,22,3,ARPU,,,,,,,,
10/3/18,25SE,3,1,18,12,1,BOGR,5,2,BOGR,,,,,,,,
10/3/18,25SE,3,1,21,19,3,VUOC,24,8,GUSA,,,,,,,,
10/3/18,25SE,3,1,24,13,0,BOGR,15,3,GUSA,,,,,,,,
10/3/18,25SE,3,2,3,16,5,GUSA,3,1,BUDA,,,,,,,,
10/3/18,25SE,3,2,6,21,3,PASM,14,1,PASM,,,,,,,,
10/3/18,25SE,3,2,9,12,1,BOGR,22,1,PASM,,,,,,,,
10/3/18,25SE,3,2,12,16,2,BOGR,12,0,PASM,,,,,,,,
10/3/18,25SE,3,2,15,21,2,PASM,21,1,BOGR,,,,,,,,
10/3/18,25SE,3,2,18,29,1,PASM,18,1,PASM,,,,,,,,
10/3/18,25SE,3,2,21,40,9,GUSA,21,3,PASM,,,,,,,,
10/3/18,25SE,3,2,24,3,1,BOGR,2,0,BOGR,,,,,,,,
10/3/18,25SE,3,3,3,22,2,OPPO,18,4,BOGR,,,,,,,,
10/3/18,25SE,3,3,6,19,5,GUSA,19,3,OPPO,,,,,,,,
10/3/18,25SE,3,3,9,13,2,OPPO,19,3,ARPU,,,,,,,,
10/3/18,25SE,3,3,12,16,4,BOGR,10,4,OPPO,,,,,,,,
10/3/18,25SE,3,3,15,4,2,BOGR,2,1,BOGR,,,,,,,,
10/3/18,25SE,3,3,18,4,1,BOGR,19,3,GUSA,,,,,,,,
10/3/18,25SE,3,3,21,9,2,BOGR,8,2,BOGR,,,,,,,,
10/3/18,25SE,3,3,24,31,3,PASM,17,3,BOGR,,,,,,,,
10/3/18,25SE,3,4,3,12,1,ELEL,8,1,BOGR,,,,,,,,
10/3/18,25SE,3,4,6,12,2,HECO,20,4,ARPU,,,,,,,,
10/3/18,25SE,3,4,9,11,2,PASM,15,2,PASM,,,,,,,,
10/3/18,25SE,3,4,12,9,1,BOGR,25,3,PASM,,,,,,,,
10/3/18,25SE,3,4,15,3,1,BUDA,11,1,BOGR,,,,,,,,
10/3/18,25SE,3,4,18,2,1,BUDA,6,2,BOGR,,,,,,,,
10/3/18,25SE,3,4,21,5,1,BUDA,6,1,BUDA,,,,,,,,
10/3/18,25SE,3,4,24,4,1,BUDA,6,1,BUDA,,,,,,,,
10/3/18,25SE,4,1,3,2,1,BUDA,1,1,BOGR,,,,,,,,
10/3/18,25SE,4,1,6,19,1,VUOC,6,1,BUDA,,,,,,,,
10/3/18,25SE,4,1,9,7,1,BUDA,7,2,BUDA,,,,,,,,
10/3/18,25SE,4,1,12,4,1,BOGR,11,3,BOGR,,,,,,,,
10/3/18,25SE,4,1,15,1,0,BOGR,3,1,BUDA,,,,,,,,
10/3/18,25SE,4,1,18,2,1,BUDA,7,2,BUDA,,,,,,,,
10/3/18,25SE,4,1,21,2,1,BUDA,19,4,OPPO,,,,,,,,
10/3/18,25SE,4,1,24,4,2,BUDA,4,1,BOGR,,,,,,,,
10/3/18,25SE,4,2,3,2,1,BOGR,3,0,BUDA,,,,,,,,
10/3/18,25SE,4,2,6,4,1,BOGR,6,2,BUDA,,,,,,,,
10/3/18,25SE,4,2,9,4,1,BOGR,22,4,BUDA,,,,,,,,
10/3/18,25SE,4,2,12,14,2,BUDA,11,2,BOGR,,,,,,,,
10/3/18,25SE,4,2,15,6,2,BUDA,4,2,BOGR,,,,,,,,
10/3/18,25SE,4,2,18,1,0,BUDA,2,1,BOGR,,,,,,,,
10/3/18,25SE,4,2,21,4,1,BUDA,4,1,BUDA,,,,,,,,
10/3/18,25SE,4,2,24,4,2,BUDA,1,0,BUDA,,,,,,,,
10/3/18,25SE,4,3,3,4,2,BUDA,4,1,BUDA,,,,,,,,
10/3/18,25SE,4,3,6,8,5,OPPO,19,2,BUDA,,,,,,,,
10/3/18,25SE,4,3,9,4,1,BUDA,4,2,BUDA,,,,,,,,
10/3/18,25SE,4,3,12,1,0,BUDA,3,1,BOGR,,,,,,,,
10/3/18,25SE,4,3,15,2,0,BUDA,2,1,BUDA,,,,,,,,
10/3/18,25SE,4,3,18,8,1,OPPO,7,2,OPPO,,,,,,,,
10/3/18,25SE,4,3,21,7,2,BUDA,14,1,BOGR,,,,,,,,
10/3/18,25SE,4,3,24,25,2,BUDA,2,1,BUDA,,,,,,,,
10/3/18,25SE,4,4,3,4,2,BUDA,4,1,BUDA,,,,,,,,
10/3/18,25SE,4,4,6,4,2,BOGR,2,1,BUDA,,,,,,,,
10/3/18,25SE,4,4,9,2,1,BUDA,4,1,BUDA,,,,,,,,
10/3/18,25SE,4,4,12,7,3,BOGR,8,2,BUDA,,,,,,,,
10/3/18,25SE,4,4,15,16,3,ARPU,4,1,BUDA,,,,,,,,
10/3/18,25SE,4,4,18,6,1,BUDA,4,2,BUDA,,,,,,,,
10/3/18,25SE,4,4,21,2,0,BUDA,1,0,BUDA,,,,,,,,
10/3/18,25SE,4,4,24,25,3,ARPU,11,2,BUDA,,,,,,,,
10/3/18,25NW,1,1,3,4,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,25NW,1,1,6,8,1,BOGR,1,0,BOGR,,,,,,,,
10/3/18,25NW,1,1,9,7,1,VUOC,6,1,BOGR,,,,,,,,
10/3/18,25NW,1,1,12,2,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,25NW,1,1,15,9,0,BOGR,9,3,BOGR,,,,,,,,
10/3/18,25NW,1,1,18,10,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,25NW,1,1,21,4,2,BOGR,6,3,BOGR,,,,,,,,
10/3/18,25NW,1,1,24,1,0,BOGR,12,1,BOGR,,,,,,,,
10/3/18,25NW,1,2,3,2,1,BOGR,9,1,VUOC,,,,,,,,
10/3/18,25NW,1,2,6,3,1,BOGR,2,1,BOGR,,,,,,,,
10/3/18,25NW,1,2,9,3,1,BOGR,2,0,BOGR,,,,,,,,
10/3/18,25NW,1,2,12,2,1,BOGR,1,0,BOGR,,,,,,,,
10/3/18,25NW,1,2,15,5,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,25NW,1,2,18,4,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,25NW,1,2,21,2,0,BOGR,10,0,VUOC,,,,,,,,
10/3/18,25NW,1,2,24,15,3,VUOC,8,1,BOGR,,,,,,,,
10/3/18,25NW,1,3,3,4,1,BUDA,2,1,BUDA,,,,,,,,
10/3/18,25NW,1,3,6,3,1,BUDA,4,1,BUDA,,,,,,,,
10/3/18,25NW,1,3,9,2,1,BUDA,1,1,BUDA,,,,,,,,
10/3/18,25NW,1,3,12,4,1,BUDA,6,1,GUSA,,,,,,,,
10/3/18,25NW,1,3,15,2,0,BOGR,1,0,BUDA,,,,,,,,
10/3/18,25NW,1,3,18,4,1,BOGR,8,2,BOGR,,,,,,,,
10/3/18,25NW,1,3,21,4,2,BOGR,7,2,BOGR,,,,,,,,
10/3/18,25NW,1,3,24,2,1,BUDA,2,1,BOGR,,,,,,,,
10/3/18,25NW,1,4,3,4,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,1,4,6,4,1,BOGR,1,0,BOGR,,,,,,,,
10/3/18,25NW,1,4,9,3,1,BOGR,10,1,ARPU,,,,,,,,
10/3/18,25NW,1,4,12,2,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,1,4,15,6,2,BOGR,2,0,BOGR,,,,,,,,
10/3/18,25NW,1,4,18,1,0,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,1,4,21,4,1,BOGR,2,1,BOGR,,,,,,,,
10/3/18,25NW,1,4,24,11,2,VUOC,5,1,BOGR,,,,,,,,
10/3/18,25NW,2,1,3,9,1,VUOC,14,1,ELEL,,,,,,,,
10/3/18,25NW,2,1,6,10,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,25NW,2,1,9,4,2,BOGR,11,2,VUOC,,,,,,,,
10/3/18,25NW,2,1,12,17,3,EREF,11,1,VUOC,,,,,,,,
10/3/18,25NW,2,1,15,18,2,ARPU,15,1,PASM,,,,,,,,
10/3/18,25NW,2,1,18,4,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,2,1,21,2,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,25NW,2,1,24,10,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,25NW,2,2,3,15,1,PASM,13,1,ELEL,,,,,,,,
10/3/18,25NW,2,2,6,51,7,YUGL,18,2,PASM,,,,,,,,
10/3/18,25NW,2,2,9,12,1,PASM,6,2,BOGR,,,,,,,,
10/3/18,25NW,2,2,12,24,2,ARPU,7,2,BOGR,,,,,,,,
10/3/18,25NW,2,2,15,8,1,BOGR,17,3,OPPO,,,,,,,,
10/3/18,25NW,2,2,18,18,4,PASM,20,2,PASM,,,,,,,,
10/3/18,25NW,2,2,21,11,2,BOGR,19,3,VUOC,,,,,,,,
10/3/18,25NW,2,2,24,34,2,BOGR,14,1,BOGR,,,,,,,,
10/3/18,25NW,2,3,3,15,2,ARPU,12,1,PASM,,,,,,,,
10/3/18,25NW,2,3,6,20,1,BUDA,11,1,BOGR,,,,,,,,
10/3/18,25NW,2,3,9,15,1,PASM,20,2,BOGR,,,,,,,,
10/3/18,25NW,2,3,12,16,2,PASM,8,2,OPPO,,,,,,,,
10/3/18,25NW,2,3,15,8,2,BOGR,18,0,PASM,,,,,,,,
10/3/18,25NW,2,3,18,11,1,BUDA,18,2,BUDA,,,,,,,,
10/3/18,25NW,2,3,21,4,1,PASM,24,2,GUSA,,,,,,,,
10/3/18,25NW,2,3,24,8,2,PASM,17,2,DUNG,,,,,,,,
10/3/18,25NW,2,4,3,10,2,VUOC,12,3,BOGR,,,,,,,,
10/3/18,25NW,2,4,6,28,2,PASM,5,1,BOGR,,,,,,,,
10/3/18,25NW,2,4,9,14,1,ARPU,13,2,GUSA,,,,,,,,
10/3/18,25NW,2,4,12,14,1,PASM,6,1,PASM,,,,,,,,
10/3/18,25NW,2,4,15,14,2,BOGR,11,1,BOGR,,,,,,,,
10/3/18,25NW,2,4,18,10,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,2,4,21,16,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,2,4,24,8,2,VUOC,4,1,BOGR,,,,,,,,
10/3/18,25NW,3,1,3,15,2,PASM,20,3,OPPO,,,,,,,,
10/3/18,25NW,3,1,6,19,1,PASM,14,3,GUSA,,,,,,,,
10/3/18,25NW,3,1,9,7,1,PASM,18,1,BOGR,,,,,,,,
10/3/18,25NW,3,1,12,27,2,PASM,19,1,BOGR,,,,,,,,
10/3/18,25NW,3,1,15,21,3,PASM,12,2,PASM,,,,,,,,
10/3/18,25NW,3,1,18,8,2,ELEL,14,2,BOGR,,,,,,,,
10/3/18,25NW,3,1,21,11,1,ELEL,7,1,ELEL,,,,,,,,
10/3/18,25NW,3,1,24,13,1,VUOC,11,1,BOGR,,,,,,,,
10/3/18,25NW,3,2,3,5,0,BOGR,7,1,BOGR,,,,,,,,
10/3/18,25NW,3,2,6,7,1,VUOC,13,3,BOGR,,,,,,,,
10/3/18,25NW,3,2,9,10,1,VUOC,13,2,VUOC,,,,,,,,
10/3/18,25NW,3,2,12,3,1,BUDA,4,1,BOGR,,,,,,,,
10/3/18,25NW,3,2,15,3,1,BUDA,1,1,BUDA,,,,,,,,
10/3/18,25NW,3,2,18,3,1,BUDA,2,1,BUDA,,,,,,,,
10/3/18,25NW,3,2,21,2,1,BUDA,2,1,BUDA,,,,,,,,
10/3/18,25NW,3,2,24,10,1,BUDA,4,1,BUDA,,,,,,,,
10/3/18,25NW,3,3,3,7,1,BOGR,6,1,BOGR,,,,,,,,
10/3/18,25NW,3,3,6,2,0,BOGR,4,2,BOGR,,,,,,,,
10/3/18,25NW,3,3,9,4,1,BOGR,4,2,BOGR,,,,,,,,
10/3/18,25NW,3,3,12,4,1,BOGR,3,0,BOGR,,,,,,,,
10/3/18,25NW,3,3,15,5,1,VUOC,6,1,BOGR,,,,,,,,
10/3/18,25NW,3,3,18,2,1,BOGR,2,0,BOGR,,,,,,,,
10/3/18,25NW,3,3,21,4,1,BOGR,11,0,BOGR,,,,,,,,
10/3/18,25NW,3,3,24,6,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,25NW,3,4,3,9,2,BOGR,6,1,BOGR,,,,,,,,
10/3/18,25NW,3,4,6,8,2,PASM,11,1,BOGR,,,,,,,,
10/3/18,25NW,3,4,9,8,2,BUDA,21,1,BOGR,,,,,,,,
10/3/18,25NW,3,4,12,15,1,BOGR,14,1,BUDA,,,,,,,,
10/3/18,25NW,3,4,15,22,1,ARPU,2,1,BOGR,,,,,,,,
10/3/18,25NW,3,4,18,10,2,BOGR,5,1,BOGR,,,,,,,,
10/3/18,25NW,3,4,21,3,1,BOGR,14,1,PASM,,,,,,,,
10/3/18,25NW,3,4,24,3,0,BOGR,14,1,ELEL,,,,,,,,
10/3/18,25NW,4,1,3,10,2,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,4,1,6,10,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,25NW,4,1,9,11,2,VUOC,7,2,VUOC,1,,,,,,,
10/3/18,25NW,4,1,12,22,1,BOGR,20,1,BOGR,,,,,,,,
10/3/18,25NW,4,1,15,11,4,BOGR,7,2,BOGR,,,,,,,,
10/3/18,25NW,4,1,18,12,1,BOGR,20,1,BOGR,,,,,,,,
10/3/18,25NW,4,1,21,12,3,ARPU,1,0,BOGR,,,,,,,,
10/3/18,25NW,4,1,24,8,1,BOGR,11,1,BOGR,,,,,,,,
10/3/18,25NW,4,2,3,4,1,PASM,3,1,BOGR,,,,,,,,
10/3/18,25NW,4,2,6,5,1,BOGR,14,2,BOGR,,,,,,,,
10/3/18,25NW,4,2,9,28,3,PASM,10,1,BOGR,,,,,,,,
10/3/18,25NW,4,2,12,8,2,VUOC,13,0,BOGR,,,,,,,,
10/3/18,25NW,4,2,15,15,1,PASM,30,3,PASM,,,,,,,,
10/3/18,25NW,4,2,18,16,1,PASM,11,1,BOGR,,,,,,,,
10/3/18,25NW,4,2,21,34,2,PASM,27,3,EREF,,,,,,,,
10/3/18,25NW,4,2,24,16,1,VUOC,30,7,ARPU,,,,,,,,
10/3/18,25NW,4,3,3,7,1,BOGR,6,2,VUOC,,,,,,,,
10/3/18,25NW,4,3,6,20,1,GUSA,24,9,GUSA,,,,,,,,
10/3/18,25NW,4,3,9,12,3,PASM,9,1,BOGR,,,,,,,,
10/3/18,25NW,4,3,12,12,1,BOGR,14,1,BOGR,,,,,,,,
10/3/18,25NW,4,3,15,28,2,PASM,26,1,PASM,,,,,,,,
10/3/18,25NW,4,3,18,14,2,PASM,17,1,PASM,,,,,,,,
10/3/18,25NW,4,3,21,34,2,PASM,8,2,PASM,,,,,,,,
10/3/18,25NW,4,3,24,24,4,PASM,36,3,VUOC,,,,,,,,
10/3/18,25NW,4,4,3,9,2,VUOC,7,1,PLPA,,,,,,,,
10/3/18,25NW,4,4,6,7,1,BOGR,10,3,BOGR,,,,,,,,
10/3/18,25NW,4,4,9,3,1,BOGR,6,1,BOGR,,,,,,,,
10/3/18,25NW,4,4,12,8,2,PASM,5,2,BOGR,,,,,,,,
10/3/18,25NW,4,4,15,5,1,BOGR,14,2,ELEL,,,,,,,,
10/3/18,25NW,4,4,18,5,1,VUOC,22,2,EREF,,,,,,,,
10/3/18,25NW,4,4,21,15,1,PASM,10,2,VUOC,,,,,,,,
10/3/18,25NW,4,4,24,18,1,BOGR,14,1,BOGR,,,,,,,,
10/2/18,5E,1,1,3,12,3,KRLA,17,3,KRLA,,,,,,,,
10/2/18,5E,1,1,6,9,1,EREF,13,1,EREF,,,,,,,,
10/2/18,5E,1,1,9,15,2,KRLA,22,4,OPPO,,,,,,,,
10/2/18,5E,1,1,12,14,2,VUOC,19,2,PASM,,,,,,,,
10/2/18,5E,1,1,15,9,1,EREF,2,1,BOGR,,,,,,,,
10/2/18,5E,1,1,18,14,1,PASM,17,3,KRLA,,,,,,,,
10/2/18,5E,1,1,21,8,1,BOGR,7,1,BOGR,,,,,,,,
10/2/18,5E,1,1,24,6,1,BOGR,7,2,BOGR,,,,,,,,
10/2/18,5E,1,2,3,13,1,PASM,11,1,BOGR,,,,,,,,
10/2/18,5E,1,2,6,46,7,ATCA,32,2,PASM,,,,,,,,
10/2/18,5E,1,2,9,21,1,PASM,19,1,BOGR,,,,,,,,
10/2/18,5E,1,2,12,17,1,BOGR,21,3,PASM,,,,,,,,
10/2/18,5E,1,2,15,18,1,BOGR,34,3,PASM,,,,,,,,
10/2/18,5E,1,2,18,15,2,BOGR,25,2,EREF,,,,,,,,
10/2/18,5E,1,2,21,20,3,PASM,12,2,BOGR,,,,,,,,
10/2/18,5E,1,2,24,18,1,BOGR,29,2,ATCA,,,,,,,,
10/2/18,5E,1,3,3,25,7,ATCA,30,23,ATCA,,,,,,,,
10/2/18,5E,1,3,6,21,1,BOGR,12,2,VUOC,,,,,,,,
10/2/18,5E,1,3,9,7,1,BOGR,7,1,BOGR,,,,,,,,
10/2/18,5E,1,3,12,8,2,BOGR,16,4,OPPO,,,,,,,,
10/2/18,5E,1,3,15,4,1,BOGR,18,2,EREF,,,,,,,,
10/2/18,5E,1,3,18,11,3,EREF,27,1,BOGR,,,,,,,,
10/2/18,5E,1,3,21,14,1,BOGR,10,2,OPPO,,,,,,,,
10/2/18,5E,1,3,24,8,2,BOGR,15,2,BOGR,,,,,,,,
10/2/18,5E,1,4,3,14,1,KRLA,23,1,BOGR,,,,,,,,
10/2/18,5E,1,4,6,22,3,PASM,27,1,BOGR,,,,,,,,
10/2/18,5E,1,4,9,28,2,PASM,18,1,PASM,,,,,,,,
10/2/18,5E,1,4,12,32,3,PASM,19,3,PASM,,,,,,,,
10/2/18,5E,1,4,15,23,1,PASM,17,1,EREF,,,,,,,,
10/2/18,5E,1,4,18,14,2,PASM,21,11,BOGR,,,,,,,,
10/2/18,5E,1,4,21,17,1,PASM,12,1,BOGR,,,,,,,,
10/2/18,5E,1,4,24,8,2,BOGR,20,4,PASM,,,,,,,,
10/2/18,5E,2,1,3,17,1,ARFR,49,10,ATCA,,,,,,,,
10/2/18,5E,2,1,6,18,1,PASM,21,1,BOGR,,,,,,,,
10/2/18,5E,2,1,9,20,3,PASM,16,1,PASM,,,,,,,,
10/2/18,5E,2,1,12,44,17,ATCA,17,1,PASM,,,,,,,,
10/2/18,5E,2,1,15,3,1,BOGR,3,2,BOGR,,,,,,,,
10/2/18,5E,2,1,18,23,1,PASM,3,2,PASM,,,,,,,,
10/2/18,5E,2,1,21,4,1,BOGR,6,2,BOGR,,,,,,,,
10/2/18,5E,2,1,24,28,1,ARFR,14,3,PASM,,,,,,,,
10/2/18,5E,2,2,3,16,2,OPPO,16,2,OPPO,,,,,,,,
10/2/18,5E,2,2,6,2,1,BOGR,19,1,BOGR,,,,,,,,
10/2/18,5E,2,2,9,3,1,BOGR,7,1,OPPO,,,,,,,,
10/2/18,5E,2,2,12,3,1,BOGR,4,1,BOGR,,,,,,,,
10/2/18,5E,2,2,15,2,1,BOGR,11,1,BOGR,,,,,,,,
10/2/18,5E,2,2,18,10,3,OPPO,6,1,BOGR,,,,,,,,
10/2/18,5E,2,2,21,36,2,PASM,14,3,PASM,,,,,,,,
10/2/18,5E,2,2,24,26,1,PASM,31,5,PASM,,,,,,,,
10/2/18,5E,2,3,3,21,10,GUSA,10,2,GUSA,,,,,,,,
10/2/18,5E,2,3,6,4,1,BOGR,12,2,BOGR,,,,,,,,
10/2/18,5E,2,3,9,6,1,BOGR,3,1,BOGR,,,,,,,,
10/2/18,5E,2,3,12,4,1,BOGR,6,1,GUSA,,,,,,,,
10/2/18,5E,2,3,15,10,1,BOGR,7,1,ELEL,,,,,,,,
10/2/18,5E,2,3,18,24,8,ARPU,4,1,BOGR,,,,,,,,
10/2/18,5E,2,3,21,29,10,ATCA,28,1,ATCA,,,,,,,,
10/2/18,5E,2,3,24,46,34,ATCA,36,2,PASM,,,,,,,,
10/2/18,5E,2,4,3,11,2,PASM,16,2,PASM,,,,,,,,
10/2/18,5E,2,4,6,18,2,ATCA,3,1,BOGR,,,,,,,,
10/2/18,5E,2,4,9,23,1,PASM,12,1,BOGR,,,,,,,,
10/2/18,5E,2,4,12,2,1,BOGR,3,1,BOGR,,,,,,,,
10/2/18,5E,2,4,15,24,4,PASM,10,2,BOGR,,,,,,,,
10/2/18,5E,2,4,18,11,1,BOGR,17,1,BOGR,,,,,,,,
10/2/18,5E,2,4,21,18,2,PASM,15,2,PASM,,,,,,,,
10/2/18,5E,2,4,24,12,3,PASM,22,4,PASM,,,,,,,,
10/9/18,5E,3,1,3,22,2,PASM,25,1,BOGR,,,,,,,,
10/9/18,5E,3,1,6,30,2,BOGR,18,3,OPPO,,,,,,,,
10/9/18,5E,3,1,9,12,2,PASM,14,2,OPPO,,,,,,,,
10/9/18,5E,3,1,12,14,1,PASM,22,5,PASM,,,,,,,,
10/9/18,5E,3,1,15,18,2,PASM,21,4,BOGR,,,,,,,,
10/9/18,5E,3,1,18,21,3,PASM,17,2,PASM,,,,,,,,
10/9/18,5E,3,1,21,24,4,PASM,7,2,PASM,,,,,,,,
10/9/18,5E,3,1,24,6,1,PASM,26,0,PASM,,,,,,,,
10/9/18,5E,3,2,3,4,1,BOGR,9,2,ARPU,,,,,,,,
10/9/18,5E,3,2,6,2,1,BOGR,27,5,ATCA,,,,,,,,
10/9/18,5E,3,2,9,2,1,BOGR,2,1,BOGR,,,,,,,,
10/9/18,5E,3,2,12,1,0,BOGR,17,0,VUOC,,,,,,,,
10/9/18,5E,3,2,15,30,18,ATCA,11,1,ELEL,,,,,,,,
10/9/18,5E,3,2,18,20,5,BOGR,4,1,BOGR,,,,,,,,
10/9/18,5E,3,2,21,18,3,PASM,29,5,OPPO,,,,,,,,
