Week,Pasture,Date,Plot,Reading_No,High,Low,H.Spp,Spp,G_B,Comments,Screen1,Biomass_lbs_ac
5,18S,06/21/2022,1,18,7,6,oppo,oppo,g,entry,1,
5,18S,06/21/2022,1,19,25,2,bogr,litt,b,entry,1,
5,18S,06/21/2022,1,20,15,7,heco,oppo,b,entry,1,
5,18S,06/21/2022,1,21,15,15,atca,atca,g,entry,1,
5,18S,06/21/2022,1,22,30,5,heco,heco,b,entry,0,1317.734
5,18S,06/21/2022,1,23,31,2,heco,heco,b,entry,0,1086.067
5,18S,06/21/2022,1,24,62,62,atca,atca,g,entry,1,
5,18S,06/21/2022,1,25,16,3,heco,heco,g,entry,0,727.308
5,18S,06/21/2022,2,1,33,9,bogr,spcr,b,entry,0,1755.436
5,18S,06/21/2022,2,2,16,2,heco,heco,b,entry,0,640.177
5,18S,06/21/2022,2,3,39,3,heco,heco,b,entry,0,1411.006
5,18S,06/21/2022,2,4,21,4,heco,heco,b,entry,0,963.069
5,18S,06/21/2022,2,5,42,2,heco,heco,b,entry,0,1413.053
5,18S,06/21/2022,2,6,39,6,heco,heco,b,entry,0,1672.399
5,18S,06/21/2022,2,7,45,3,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,2,8,31,1,heco,bogr,b,entry,0,998.936
5,18S,06/21/2022,2,9,33,2,SD,litt,b,"entry, osd",1,
5,18S,06/21/2022,2,10,21,1,heco,chle,b,entry,0,701.676
5,18S,06/21/2022,2,11,70,1,SD,bogr,b,"entry, osd",1,
5,18S,06/21/2022,2,12,29,16,heco,heco,b,entry,0,2246.449
5,18S,06/21/2022,2,13,45,2,SD,bogr,b,"entry, osd",1,
5,18S,06/21/2022,2,14,29,5,bogr,bogr,b,entry,0,1288.008
5,18S,06/21/2022,2,15,60,10,heco,eref,b,entry,1,
5,18S,06/21/2022,2,16,40,7,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,2,17,49,8,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,2,18,33,3,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,2,19,31,3,SD,bogr,b,"entry, osd",1,
5,18S,06/21/2022,2,20,56,2,SD,eref,b,"entry, osd",1,
5,18S,06/21/2022,2,21,41,1,SD,chle,b,"entry, osd",1,
5,18S,06/21/2022,2,22,45,7,atca,heco,g,entry,1,
5,18S,06/21/2022,2,23,19,2,SD,eref,b,"entry, osd",1,
5,18S,06/21/2022,2,24,33,3,bogr,heco,b,entry,0,1232.65
5,18S,06/21/2022,2,25,30,7,bogr,bogr,b,entry,0,1491.996
5,18S,06/21/2022,3,1,12,0,heco,bare,b,entry,0,347.011
5,18S,06/21/2022,3,2,44,2,SD,eref,b,"entry, osd",1,
5,18S,06/21/2022,3,3,14,0,bogr,bare,b,entry,0,406.463
5,18S,06/21/2022,3,4,64,56,SD,atca,b,"entry, osd",1,
5,18S,06/21/2022,3,5,44,12,heco,pasm,b,entry,0,2343.815
5,18S,06/21/2022,3,6,16,5,bogr,oppo,b,entry,1,
5,18S,06/21/2022,3,7,26,12,pasm,oppo,b,entry,1,
5,18S,06/21/2022,3,8,25,6,pasm,pasm,b,entry,0,1256.235
5,18S,06/21/2022,3,9,52,50,atca,atca,g,entry,1,
5,18S,06/21/2022,3,10,43,10,atca,pasm,b,entry,1,
5,18S,06/21/2022,3,11,40,6,pasm,pasm,b,entry,0,1702.125
5,18S,06/21/2022,3,12,22,6,pasm,pasm,b,entry,0,1167.057
5,18S,06/21/2022,3,13,10,2,bogr,sial,b,entry,0,461.821
5,18S,06/21/2022,3,14,31,3,heco,oppo,b,entry,1,
5,18S,06/21/2022,3,15,22,8,heco,oppo,b,entry,1,
5,18S,06/21/2022,3,16,10,0,bogr,bare,b,entry,0,287.559
5,18S,06/21/2022,3,17,18,4,bogr,spco,b,entry,0,873.891
5,18S,06/21/2022,3,18,38,4,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,3,19,12,5,pasm,pasm,b,entry,0,782.666
5,18S,06/21/2022,3,20,54,40,atca,atca,b,entry,1,
5,18S,06/21/2022,3,21,46,20,heco,heco,b,entry,0,3100.315
5,18S,06/21/2022,3,22,42,12,heco,heco,b,entry,0,2284.363
5,18S,06/21/2022,3,23,33,1,heco,heco,b,entry,0,1058.388
5,18S,06/21/2022,3,24,18,1,heco,heco,b,entry,0,612.498
5,18S,06/21/2022,3,25,26,6,heco,heco,b,entry,0,1285.961
5,18S,06/21/2022,4,1,20,4,heco,heco,b,entry,0,933.343
5,18S,06/21/2022,4,2,30,6,heco,eref,b,entry,1,
5,18S,06/21/2022,4,3,26,14,heco,heco,b,entry,0,1983.009
5,18S,06/21/2022,4,4,71,1,SD,saib,b,"entry, osd",1,
5,18S,06/21/2022,4,5,24,7,heco,oppo,b,entry,1,
5,18S,06/21/2022,4,6,46,10,SD,atca,b,"entry, osd",1,
5,18S,06/21/2022,4,7,40,2,SD,chle,b,"entry, osd",1,
5,18S,06/21/2022,4,8,22,7,heco,heco,b,entry,0,1254.188
5,18S,06/21/2022,4,9,20,8,heco,heco,b,entry,0,1281.867
5,18S,06/21/2022,4,10,44,6,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,4,11,26,10,heco,oppo,b,entry,1,
5,18S,06/21/2022,4,12,20,6,pasm,bogr,b,entry,0,1107.605
5,18S,06/21/2022,4,13,34,5,pasm,litt,b,entry,1,
5,18S,06/21/2022,4,14,22,2,heco,heco,b,entry,0,818.533
5,18S,06/21/2022,4,15,26,6,bogr,oppo,b,entry,1,
5,18S,06/21/2022,4,16,18,8,pasm,oppo,b,entry,1,
5,18S,06/21/2022,4,17,20,7,pasm,pasm,b,entry,0,1194.736
5,18S,06/21/2022,4,18,26,10,pasm,pasm,b,entry,0,1634.485
5,18S,06/21/2022,4,19,72,2,heco,heco,b,entry,0,2304.833
5,18S,06/21/2022,4,20,44,6,SD,bogr,b,"entry, osd",1,
5,18S,06/21/2022,4,21,48,4,heco,heco,b,entry,0,1765.671
5,18S,06/21/2022,4,22,27,10,pasm,eref,b,entry,1,
5,18S,06/21/2022,4,23,92,88,atca,atca,b,entry,1,
5,18S,06/21/2022,4,24,44,4,SD,heco,b,"entry, osd",1,
5,18S,06/21/2022,4,25,70,6,SD,bogr,b,"entry, osd",1,
5,20NW,06/21/2022,1,1,7,3,heco,heco,g,,0,459.774
5,20NW,06/21/2022,1,2,2,2,heco,heco,b,,0,224.013
5,20NW,06/21/2022,1,3,67,5,SD,chle,b,osd,1,
5,20NW,06/21/2022,1,4,43,5,bogr,bogr,b,,0,1704.172
5,20NW,06/21/2022,1,5,8,2,bogr,bogr,b,,0,402.369
5,20NW,06/21/2022,1,6,2,2,heco,heco,b,,0,224.013
5,20NW,06/21/2022,1,7,43,2,heco,litt,b,,1,
5,20NW,06/21/2022,1,8,29,2,heco,arpu,b,,1,
5,20NW,06/21/2022,1,9,33,1,heco,crmi,b,,0,1058.388
5,20NW,06/21/2022,1,10,1,1,litt,litt,b,,1,
5,20NW,06/21/2022,1,11,9,2,bogr,bogr,b,,0,432.095
5,20NW,06/21/2022,1,12,9,3,heco,heco,b,,0,519.226
5,20NW,06/21/2022,1,13,34,2,heco,heco,b,,0,1175.245
5,20NW,06/21/2022,1,14,19,3,heco,heco,b,,0,816.486
5,20NW,06/21/2022,1,15,17,0,bogr,bare,b,,0,495.641
5,20NW,06/21/2022,1,16,47,2,pasm,heco,b,,0,1561.683
5,20NW,06/21/2022,1,17,5,2,bogr,bogr,b,,0,313.191
5,20NW,06/21/2022,1,18,22,7,heco,heco,b,,0,1254.188
5,20NW,06/21/2022,1,19,2,2,heco,heco,g,,0,224.013
5,20NW,06/21/2022,1,20,2,1,heco,heco,g,,0,136.882
5,20NW,06/21/2022,1,21,5,3,heco,heco,g,,0,400.322
5,20NW,06/21/2022,1,22,7,3,heco,heco,g,,0,459.774
5,20NW,06/21/2022,1,23,37,4,heco,heco,b,,0,1438.685
5,20NW,06/21/2022,1,24,2,2,heco,heco,g,,0,224.013
5,20NW,06/21/2022,1,25,3,1,heco,heco,g,,0,166.608
5,20NW,06/22/2022,2,1,18,1,pasm,litt,b,,1,
5,20NW,06/22/2022,2,2,33,1,spcr,litt,b,,1,
5,20NW,06/22/2022,2,3,57,3,spcr,spcr,b,,0,1946.074
5,20NW,06/22/2022,2,4,31,2,spcr,spcr,b,,0,1086.067
5,20NW,06/22/2022,2,5,5,0,spcr,bare,b,,0,138.929
5,20NW,06/22/2022,2,6,5,2,pasm,pasm,g,,0,313.191
5,20NW,06/22/2022,2,7,27,1,pasm,bogr,b,,0,880.032
5,20NW,06/22/2022,2,8,26,2,spcr,heco,b,,0,937.437
5,20NW,06/22/2022,2,9,53,2,spcr,pasm,b,,0,1740.039
5,20NW,06/22/2022,2,10,7,1,pasm,heco,b,,0,285.512
5,20NW,06/22/2022,2,11,18,1,spcr,eref,b,,1,
5,20NW,06/22/2022,2,12,63,3,heco,heco,b,,0,2124.43
5,20NW,06/22/2022,2,13,43,2,heco,litt,b,,1,
5,20NW,06/22/2022,2,14,65,4,heco,heco,b,,0,2271.013
5,20NW,06/22/2022,2,15,44,4,spcr,spcr,b,,0,1646.767
5,20NW,06/22/2022,2,16,58,3,heco,heco,b,,0,1975.8
5,20NW,06/22/2022,2,17,33,2,heco,heco,b,,0,1145.519
5,20NW,06/22/2022,2,18,11,2,heco,heco,b,,0,491.547
5,20NW,06/22/2022,2,19,51,2,heco,heco,b,,0,1680.587
5,20NW,06/22/2022,2,20,3,0,chle,bare,b,,0,79.477
5,20NW,06/22/2022,2,21,63,0,spcr,bare,b,,0,1863.037
5,20NW,06/22/2022,2,22,5,2,heco,heco,b,,0,313.191
5,20NW,06/22/2022,2,23,37,3,heco,heco,b,,0,1351.554
5,20NW,06/22/2022,2,24,11,2,heco,heco,b,,0,491.547
5,20NW,06/22/2022,2,25,16,3,heco,heco,b,,0,727.308
5,20NW,06/22/2022,3,1,13,5,heco,heco,g,,0,812.392
5,20NW,06/22/2022,3,2,39,1,heco,heco,b,,0,1236.744
5,20NW,06/22/2022,3,3,35,2,bogr,bogr,b,,0,1204.971
5,20NW,06/22/2022,3,4,19,3,heco,vuoc,b,,1,
5,20NW,06/22/2022,3,5,39,1,bogr,bogr,b,,0,1236.744
5,20NW,06/22/2022,3,6,21,6,heco,heco,b,,0,1137.331
5,20NW,06/22/2022,3,7,41,4,bogr,heco,b,,0,1557.589
5,20NW,06/22/2022,3,8,17,1,heco,heco,b,,0,582.772
5,20NW,06/22/2022,3,9,32,3,bogr,heco,b,,0,1202.924
5,20NW,06/22/2022,3,10,5,3,heco,heco,b,,0,400.322
5,20NW,06/22/2022,3,11,7,1,heco,heco,b,,0,285.512
5,20NW,06/22/2022,3,12,6,3,heco,heco,b,,0,430.048
5,20NW,06/22/2022,3,13,5,2,heco,heco,b,,0,313.191
5,20NW,06/22/2022,3,14,13,6,heco,heco,b,,0,899.523
5,20NW,06/22/2022,3,15,27,1,heco,heco,b,,0,880.032
5,20NW,06/22/2022,3,16,3,1,bogr,bogr,b,,0,166.608
5,20NW,06/22/2022,3,17,41,3,bogr,heco,b,,0,1470.458
5,20NW,06/22/2022,3,18,16,3,heco,heco,b,,0,727.308
5,20NW,06/22/2022,3,19,35,9,heco,heco,b,,0,1814.888
5,20NW,06/22/2022,3,20,17,3,bogr,bogr,b,,0,757.034
5,20NW,06/22/2022,3,21,26,2,bogr,cafi,b,,0,937.437
5,20NW,06/22/2022,3,22,17,3,bogr,bogr,b,,0,757.034
5,20NW,06/22/2022,3,23,39,11,heco,heco,b,,0,2108.054
5,20NW,06/22/2022,3,24,7,1,heco,heco,b,,0,285.512
5,20NW,06/22/2022,3,25,25,3,heco,heco,b,,0,994.842
5,20NW,06/22/2022,4,1,48,8,heco,heco,b,,0,2114.195
5,20NW,06/22/2022,4,2,30,5,bogr,bogr,b,,0,1317.734
5,20NW,06/22/2022,4,3,20,5,bogr,bogr,b,,0,1020.474
5,20NW,06/22/2022,4,4,31,1,bogr,bogr,b,,0,998.936
5,20NW,06/22/2022,4,5,32,1,bogr,eref,b,,1,
5,20NW,06/22/2022,4,6,16,2,bogr,heco,b,,0,640.177
5,20NW,06/22/2022,4,7,14,2,heco,heco,b,,0,580.725
5,20NW,06/22/2022,4,8,10,2,bogr,heco,b,,0,461.821
5,20NW,06/22/2022,4,9,32,10,bogr,eref,b,,1,
5,20NW,06/22/2022,4,10,21,4,heco,heco,b,,0,963.069
5,20NW,06/22/2022,4,11,6,1,SD,buda,b,osd,1,
5,20NW,06/22/2022,4,12,32,2,bogr,bogr,b,,0,1115.793
5,20NW,06/22/2022,4,13,34,0,bogr,bare,b,,0,1000.983
5,20NW,06/22/2022,4,14,47,2,heco,oppo,b,,1,
5,20NW,06/22/2022,4,15,10,3,heco,heco,b,,0,548.952
5,20NW,06/22/2022,4,16,21,7,heco,heco,b,,0,1224.462
5,20NW,06/22/2022,4,17,34,4,bogr,heco,b,,0,1349.507
5,20NW,06/22/2022,4,18,14,2,spcr,heco,b,,0,580.725
5,20NW,06/22/2022,4,19,28,8,spcr,heco,b,,0,1519.675
5,20NW,06/22/2022,4,20,33,1,heco,heco,b,,0,1058.388
5,20NW,06/22/2022,4,21,46,8,heco,heco,b,,0,2054.743
5,20NW,06/22/2022,4,22,24,4,arpu,arpu,b,,1,
5,20NW,06/22/2022,4,23,25,3,bogr,bogr,b,,0,994.842
5,20NW,06/22/2022,4,24,18,2,heco,heco,b,,0,699.629
5,20NW,06/22/2022,4,25,24,1,bogr,bogr,b,,0,790.854
5,31W,06/21/2022,1,1,23,3,bogr,vuoc,b,,1,
5,31W,06/21/2022,1,2,31,2,bogr,bogr,b,,0,1086.067
5,31W,06/21/2022,1,3,3,2,vuoc,bogr,b,,1,
5,31W,06/21/2022,1,4,20,3,bogr,bogr,b,,0,846.212
5,31W,06/21/2022,1,5,18,1,bogr,bogr,b,,0,612.498
5,31W,06/21/2022,1,6,15,5,osd,bogr,b,,1,
5,31W,06/21/2022,1,7,7,1,bogr,litt,b,,1,
5,31W,06/21/2022,1,8,13,2,bogr,bogr,b,,0,550.999
5,31W,06/21/2022,1,9,17,1,bogr,bogr,b,,0,582.772
5,31W,06/21/2022,1,10,37,3,bogr,bogr,b,,0,1351.554
5,31W,06/21/2022,1,11,19,0,bogr,bare,b,,0,555.093
5,31W,06/21/2022,1,12,5,0,vuoc,bare,b,,1,
5,31W,06/21/2022,1,13,5,2,bogr,bogr,g,,0,313.191
5,31W,06/21/2022,1,14,17,4,pasm,vuoc,b,,1,
5,31W,06/21/2022,1,15,18,2,bogr,bogr,b,,0,699.629
5,31W,06/21/2022,1,16,10,3,bogr,vuoc,b,,1,
5,31W,06/21/2022,1,17,23,1,bogr,cadu,b,,0,761.128
5,31W,06/21/2022,1,18,12,2,bogr,bogr,b,,0,521.273
5,31W,06/21/2022,1,19,19,2,pasm,bogr,b,,0,729.355
5,31W,06/21/2022,1,20,2,2,cadu,cadu,g,,0,224.013
5,31W,06/21/2022,1,21,10,1,bogr,chal,b,,0,374.69
5,31W,06/21/2022,1,22,11,1,bogr,bogr,b,,0,404.416
5,31W,06/21/2022,1,23,7,2,bogr,bogr,b,,0,372.643
5,31W,06/21/2022,1,24,1,0,chle,bare,g,,0,20.025
5,31W,06/21/2022,1,25,25,1,bogr,bogr,b,,0,820.58
5,31W,06/21/2022,2,1,2,2,bogr,bogr,g,,0,224.013
5,31W,06/21/2022,2,2,1,0,dcr,bare,b,,1,
5,31W,06/21/2022,2,3,1,1,bogr,bogr,g,,0,107.156
5,31W,06/21/2022,2,4,2,2,bogr,bogr,g,,0,224.013
5,31W,06/21/2022,2,5,1,1,oppo,oppo,g,,1,
5,31W,06/21/2022,2,6,3,3,bogr,bogr,g,,0,340.87
5,31W,06/21/2022,2,7,9,1,cadu,cadu,g,,0,344.964
5,31W,06/21/2022,2,8,4,1,cadu,cadu,g,,0,196.334
5,31W,06/21/2022,2,9,6,2,bogr,bogr,b,,0,342.917
5,31W,06/21/2022,2,10,3,1,cadu,cadu,g,,0,166.608
5,31W,06/21/2022,2,11,1,1,bogr,bogr,g,,0,107.156
5,31W,06/21/2022,2,12,0,0,,bare,,,0,-9.701
5,31W,06/21/2022,2,13,5,1,cadu,cadu,g,,0,226.06
5,31W,06/21/2022,2,14,0,0,,bare,,,0,-9.701
5,31W,06/21/2022,2,15,9,0,oppo,bare,g,,1,
5,31W,06/21/2022,2,16,2,2,cadu,cadu,g,,0,224.013
5,31W,06/21/2022,2,17,0,0,,bare,,,0,-9.701
5,31W,06/21/2022,2,18,3,2,dung,dung,,,1,
5,31W,06/21/2022,2,19,7,2,cadu,cadu,g,,0,372.643
5,31W,06/21/2022,2,20,3,2,cadu,cadu,g,,0,253.739
5,31W,06/21/2022,2,21,1,1,bogr,bogr,g,,0,107.156
5,31W,06/21/2022,2,22,2,0,chle,bare,g,,0,49.751
5,31W,06/21/2022,2,23,1,1,bogr,bogr,g,,0,107.156
5,31W,06/21/2022,2,24,3,1,bogr,bogr,g,,0,166.608
5,31W,06/21/2022,2,25,3,1,bogr,bogr,g,,0,166.608
5,31W,06/21/2022,3,1,3,0,bogr,bare,g,,0,79.477
5,31W,06/21/2022,3,2,3,1,cadu,bogr,b,,0,166.608
5,31W,06/21/2022,3,3,5,1,bogr,bogr,g,,0,226.06
5,31W,06/21/2022,3,4,4,2,bogr,bogr,b,,0,283.465
5,31W,06/21/2022,3,5,5,1,bogr,bogr,g,,0,226.06
5,31W,06/21/2022,3,6,2,0,bogr,bare,g,,0,49.751
5,31W,06/21/2022,3,7,2,1,elel,elel,g,,1,
5,31W,06/21/2022,3,8,5,0,cadu,bare,b,,0,138.929
5,31W,06/21/2022,3,9,4,1,cadu,cadu,g,,0,196.334
5,31W,06/21/2022,3,10,4,1,bogr,bogr,g,,0,196.334
5,31W,06/21/2022,3,11,6,1,bogr,bogr,g,,0,255.786
5,31W,06/21/2022,3,12,4,0,bogr,bare,g,,0,109.203
5,31W,06/21/2022,3,13,5,2,cadu,bogr,g,,0,313.191
5,31W,06/21/2022,3,14,6,1,cadu,cadu,g,,0,255.786
5,31W,06/21/2022,3,15,3,0,bogr,bare,g,,0,79.477
5,31W,06/21/2022,3,16,6,0,cadu,bare,g,,0,168.655
5,31W,06/21/2022,3,17,3,1,elel,elel,g,,1,
5,31W,06/21/2022,3,18,5,0,cadu,bare,g,,0,138.929
5,31W,06/21/2022,3,19,0,0,,bare,,,0,-9.701
5,31W,06/21/2022,3,20,2,1,elel,elel,g,,1,
5,31W,06/21/2022,3,21,7,1,cadu,bogr,g,,0,285.512
5,31W,06/21/2022,3,22,4,1,bogr,bogr,g,,0,196.334
5,31W,06/21/2022,3,23,4,1,bogr,bogr,g,,0,196.334
5,31W,06/21/2022,3,24,4,1,bogr,bogr,g,,0,196.334
5,31W,06/21/2022,3,25,5,2,elel,elel,g,,1,
5,31W,06/21/2022,4,1,8,1,pasm,litt,g,,1,
5,31W,06/21/2022,4,2,4,1,pasm,pasm,b,,0,196.334
5,31W,06/21/2022,4,3,10,0,pasm,bare,b,,0,287.559
5,31W,06/21/2022,4,4,24,4,pasm,pasm,b,,0,1052.247
5,31W,06/21/2022,4,5,52,32,atca,atca,g,,1,
5,31W,06/21/2022,4,6,28,4,pasm,pasm,b,,0,1171.151
5,31W,06/21/2022,4,7,8,2,pasm,pasm,g,,0,402.369
5,31W,06/21/2022,4,8,17,1,vuoc,cadu,b,,1,
5,31W,06/21/2022,4,9,8,1,pasm,pasm,b,,0,315.238
5,31W,06/21/2022,4,10,30,8,pasm,pasm,b,,0,1579.127
5,31W,06/21/2022,4,11,10,2,pasm,pasm,b,,0,461.821
5,31W,06/21/2022,4,12,8,0,bogr,bare,b,,0,228.107
5,31W,06/21/2022,4,13,42,22,atca,atca,b,,1,
5,31W,06/21/2022,4,14,10,2,pasm,pasm,b,,0,461.821
5,31W,06/21/2022,4,15,8,1,pasm,pasm,b,,0,315.238
5,31W,06/21/2022,4,16,8,2,pasm,pasm,b,,0,402.369
5,31W,06/21/2022,4,17,8,1,pasm,litt,b,,1,
5,31W,06/21/2022,4,18,10,1,pasm,litt,b,,1,
5,31W,06/21/2022,4,19,22,3,pasm,pasm,b,,0,905.664
5,31W,06/21/2022,4,20,10,4,pasm,pasm,b,,0,636.083
5,31W,06/21/2022,4,21,34,16,pasm,pasm,b,,0,2395.079
5,31W,06/21/2022,4,22,18,1,pasm,pasm,b,,0,612.498
5,31W,06/21/2022,4,23,29,7,pasm,oppo,b,,1,
5,31W,06/21/2022,4,24,21,17,pasm,atca,b,,1,
5,31W,06/21/2022,4,25,14,2,pasm,pasm,b,,0,580.725
6,31W,06/28/2022,1,1,12,2,vuoc,bogr,b,,1,
6,31W,06/28/2022,1,2,14,2,bogr,oppo,b,,1,
6,31W,06/28/2022,1,3,14,4,vuoc,vuoc,b,,1,
6,31W,06/28/2022,1,4,3,1,cadu,cadu,b,,0,166.608
6,31W,06/28/2022,1,5,30,1,bogr,bogr,b,,0,969.21
6,31W,06/28/2022,1,6,8,4,vuoc,bogr,b,,1,
6,31W,06/28/2022,1,7,43,3,bogr,vuoc,b,,1,
6,31W,06/28/2022,1,8,41,2,bogr,bogr,b,,0,1383.327
6,31W,06/28/2022,1,9,9,2,bogr,litt,b,,1,
6,31W,06/28/2022,1,10,29,5,bogr,bogr,b,,0,1288.008
6,31W,06/28/2022,1,11,35,4,bogr,vuoc,b,,1,
6,31W,06/28/2022,1,12,34,5,bogr,bogr,b,,0,1436.638
6,31W,06/28/2022,1,13,33,2,bogr,bogr,b,,0,1145.519
6,31W,06/28/2022,1,14,8,3,bogr,bogr,b,,0,489.5
6,31W,06/28/2022,1,15,28,3,bogr,bogr,b,,0,1084.02
6,31W,06/28/2022,1,16,31,2,bogr,bogr,b,,0,1086.067
6,31W,06/28/2022,1,17,21,3,bogr,bogr,b,,0,875.938
6,31W,06/28/2022,1,18,35,1,bogr,bogr,b,,0,1117.84
6,31W,06/28/2022,1,19,25,3,bogr,vuoc,b,,1,
6,31W,06/28/2022,1,20,25,2,bogr,bogr,b,,0,907.711
6,31W,06/28/2022,1,21,1,1,litt,litt,,,1,
6,31W,06/28/2022,1,22,40,8,bogr,elel,b,,1,
6,31W,06/28/2022,1,23,9,0,bogr,bare,b,,0,257.833
6,31W,06/28/2022,1,24,11,3,bogr,bogr,b,,0,578.678
6,31W,06/28/2022,1,25,27,1,bogr,bogr,b,,0,880.032
6,31W,06/28/2022,2,1,2,2,bogr,bogr,g,,0,224.013
6,31W,06/28/2022,2,2,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,2,3,2,1,bogr,bogr,g,,0,136.882
6,31W,06/28/2022,2,4,2,1,bogr,bogr,g,,0,136.882
6,31W,06/28/2022,2,5,4,1,bogr,bogr,g,,0,196.334
6,31W,06/28/2022,2,6,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,2,7,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,2,8,4,0,cadu,bare,g,,0,109.203
6,31W,06/28/2022,2,9,8,4,bogr,bogr,g,,0,576.631
6,31W,06/28/2022,2,10,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,2,11,2,1,bogr,bogr,g,,0,136.882
6,31W,06/28/2022,2,12,4,1,bogr,bogr,g,,0,196.334
6,31W,06/28/2022,2,13,6,2,bogr,bogr,g,,0,342.917
6,31W,06/28/2022,2,14,3,1,bogr,bogr,g,,0,166.608
6,31W,06/28/2022,2,15,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,2,16,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,2,17,2,1,bogr,bogr,g,,0,136.882
6,31W,06/28/2022,2,18,2,1,chle,bogr,g,,0,136.882
6,31W,06/28/2022,2,19,7,1,cadu,bogr,g,,0,285.512
6,31W,06/28/2022,2,20,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,2,21,4,2,bogr,bogr,g,,0,283.465
6,31W,06/28/2022,2,22,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,2,23,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,2,24,8,2,cadu,cadu,g,,0,402.369
6,31W,06/28/2022,2,25,5,1,cadu,cadu,g,,0,226.06
6,31W,06/28/2022,3,1,3,1,bogr,bogr,b,,0,166.608
6,31W,06/28/2022,3,2,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,3,3,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,3,4,2,1,buda,buda,g,,0,136.882
6,31W,06/28/2022,3,5,4,2,bogr,bogr,g,,0,283.465
6,31W,06/28/2022,3,6,3,1,cadu,cadu,g,,0,166.608
6,31W,06/28/2022,3,7,5,2,cadu,cadu,g,,0,313.191
6,31W,06/28/2022,3,8,2,1,bogr,bogr,g,,0,136.882
6,31W,06/28/2022,3,9,2,2,bogr,bogr,g,,0,224.013
6,31W,06/28/2022,3,10,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,3,11,2,2,cadu,cadu,g,,0,224.013
6,31W,06/28/2022,3,12,4,2,bogr,bogr,g,,0,283.465
6,31W,06/28/2022,3,13,4,4,bogr,bogr,g,,0,457.727
6,31W,06/28/2022,3,14,2,1,bogr,bogr,g,,0,136.882
6,31W,06/28/2022,3,15,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,3,16,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,3,17,1,1,dcr,dcr,,,1,
6,31W,06/28/2022,3,18,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,3,19,0,0,,bare,,,0,-9.701
6,31W,06/28/2022,3,20,1,1,bogr,bogr,g,,0,107.156
6,31W,06/28/2022,3,21,8,1,pasm,pasm,g,,0,315.238
6,31W,06/28/2022,3,22,9,0,pasm,bare,g,,0,257.833
6,31W,06/28/2022,3,23,7,1,cadu,cadu,g,,0,285.512
6,31W,06/28/2022,3,24,9,2,pasm,pasm,g,,0,432.095
6,31W,06/28/2022,3,25,2,2,chal,chal,g,,0,224.013
6,31W,06/28/2022,4,1,8,3,pasm,pasm,b,,0,489.5
6,31W,06/28/2022,4,2,12,9,pasm,pasm,g,,0,1131.19
6,31W,06/28/2022,4,3,11,3,pasm,pasm,b,,0,578.678
6,31W,06/28/2022,4,4,29,18,atca,atca,g,,1,
6,31W,06/28/2022,4,5,12,1,pasm,litt,b,,1,
6,31W,06/28/2022,4,6,10,2,pasm,pasm,b,,0,461.821
6,31W,06/28/2022,4,7,18,4,pasm,pasm,b,,0,873.891
6,31W,06/28/2022,4,8,18,1,osd,litt,,,1,
6,31W,06/28/2022,4,9,20,3,bogr,bogr,b,,0,846.212
6,31W,06/28/2022,4,10,50,6,pasm,pasm,b,,0,1999.385
6,31W,06/28/2022,4,11,4,2,pasm,pasm,b,,0,283.465
6,31W,06/28/2022,4,12,15,1,pasm,pasm,b,,0,523.32
6,31W,06/28/2022,4,13,11,4,pasm,pasm,b,,0,665.809
6,31W,06/28/2022,4,14,8,7,atca,atca,g,,1,
6,31W,06/28/2022,4,15,11,2,pasm,pasm,b,,0,491.547
6,31W,06/28/2022,4,16,3,1,pasm,litt,b,,1,
6,31W,06/28/2022,4,17,16,2,pasm,pasm,b,,0,640.177
6,31W,06/28/2022,4,18,11,1,pasm,litt,b,,1,
6,31W,06/28/2022,4,19,34,2,pasm,pasm,b,,0,1175.245
6,31W,06/28/2022,4,20,36,10,pasm,pasm,b,,0,1931.745
6,31W,06/28/2022,4,21,52,28,atca,atca,g,,1,
6,31W,06/28/2022,4,22,14,1,pasm,litt,b,,1,
6,31W,06/28/2022,4,23,7,2,pasm,pasm,b,,0,372.643
6,31W,06/28/2022,4,24,24,3,pasm,pasm,b,,0,965.116
