Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,Screen1,Adj_Low,Biomass_lbs_ac
10,31W,7/12/2016,EX,13,22,6,pasm,b,0,6,1408.158
10,31W,7/12/2016,EX,14,39,4,pasm,b,0,4,938.772
10,31W,7/12/2016,EX,15,24,5,pasm,b,0,5,1173.465
10,31W,7/12/2016,EX,16,6,0,buda,g,0,0,0
10,31W,7/12/2016,EX,17,24,1,bogr,b,0,1,234.693
10,31W,7/12/2016,EX,18,16,3,bogr,b,0,3,704.079
10,31W,7/12/2016,EX,19,34,5,bogr,b,0,5,1173.465
10,31W,7/12/2016,EX,20,7,2,bogr,b,0,2,469.386
10,31W,7/12/2016,EX,21,20,0,bogr,b,0,0,0
10,31W,7/12/2016,EX,22,34,6,pasm,b,0,6,1408.158
10,31W,7/12/2016,EX,23,26,6,pasm,b,0,6,1408.158
10,31W,7/12/2016,EX,24,7,3,buda,g,0,3,704.079
10,31W,7/12/2016,EX,25,39,1,buda,b,0,1,234.693
11,31W,7/21/2016,1,1,9,2,bogr,b,0,2,469.386
11,31W,7/21/2016,1,2,8,2,bogr,b,0,2,469.386
11,31W,7/21/2016,1,3,14,0,bogr,b,0,0,0
11,31W,7/21/2016,1,4,6,3,bogr,b,0,3,704.079
11,31W,7/21/2016,1,5,17,2,bogr,b,0,2,469.386
11,31W,7/21/2016,1,6,31,2,bogr,b,0,4,938.772
11,31W,7/21/2016,1,7,8,4,bogr,b,0,2,469.386
11,31W,7/21/2016,1,8,8,2,bogr,b,0,4,938.772
11,31W,7/21/2016,1,9,14,4,bogr,b,0,3,704.079
11,31W,7/21/2016,1,10,14,3,pasm,b,0,2,469.386
11,31W,7/21/2016,1,11,26,2,vuoc,b,1,,
11,31W,7/21/2016,1,12,14,1,bogr,b,0,3,704.079
11,31W,7/21/2016,1,13,7,3,bogr,b,0,3,704.079
11,31W,7/21/2016,1,14,11,3,bogr,b,0,3,704.079
11,31W,7/21/2016,1,15,20,3,vuoc,b,1,,
11,31W,7/21/2016,1,16,11,3,bogr,b,0,2,469.386
11,31W,7/21/2016,1,17,12,2,bogr,b,0,4,938.772
11,31W,7/21/2016,1,18,14,4,bogr,b,0,2,469.386
11,31W,7/21/2016,1,19,7,2,bogr,b,0,4,938.772
11,31W,7/21/2016,1,20,15,4,bogr,b,0,3,704.079
11,31W,7/21/2016,1,21,11,3,bogr,b,0,6,1408.158
11,31W,7/21/2016,1,22,31,6,bogr,b,0,2,469.386
11,31W,7/21/2016,1,23,10,2,spco,b,0,4,938.772
11,31W,7/21/2016,1,24,10,4,vuoc,b,1,,
11,31W,7/21/2016,1,25,10,1,bogr,b,0,,
11,31W,7/21/2016,2,1,26,0,bogr,b,0,0,0
11,31W,7/21/2016,2,2,6,0,bogr,b,0,0,0
11,31W,7/21/2016,2,3,13,3,elel,b,0,3,704.079
11,31W,7/21/2016,2,4,13,3,bogr,b,0,3,704.079
11,31W,7/21/2016,2,5,9,2,bogr,b,0,2,469.386
11,31W,7/21/2016,2,6,23,5,bogr,b,0,5,1173.465
11,31W,7/21/2016,2,7,15,2,bogr,b,0,2,469.386
11,31W,7/21/2016,2,8,27,3,vuoc,b,1,,
11,31W,7/21/2016,2,9,24,5,buda,b,0,5,1173.465
11,31W,7/21/2016,2,10,5,1,bogr,b,0,1,234.693
11,31W,7/21/2016,2,11,6,1,bogr,b,0,1,234.693
11,31W,7/21/2016,2,12,19,3,vuoc,b,1,,
11,31W,7/21/2016,2,13,22,0,bogr,b,0,0,0
11,31W,7/21/2016,2,14,12,3,bogr,b,0,3,704.079
11,31W,7/21/2016,2,15,18,5,vuoc,b,1,,
11,31W,7/21/2016,2,16,10,1,bogr,b,0,1,234.693
11,31W,7/21/2016,2,17,13,2,bogr,b,0,2,469.386
11,31W,7/21/2016,2,18,17,2,bogr,b,0,2,469.386
11,31W,7/21/2016,2,19,8,1,bogr,b,0,1,234.693
11,31W,7/21/2016,2,20,6,0,bogr,b,0,0,0
11,31W,7/21/2016,2,21,8,3,vuoc,b,1,,
11,31W,7/21/2016,2,22,9,1,bogr,b,0,1,234.693
11,31W,7/21/2016,2,23,6,2,bogr,b,0,2,469.386
11,31W,7/21/2016,2,24,25,3,bogr,b,0,3,704.079
11,31W,7/21/2016,2,25,13,3,bogr,b,0,3,704.079
11,31W,7/21/2016,3,1,6,2,bogr,b,0,2,469.386
11,31W,7/21/2016,3,2,11,2,vuoc,b,1,,
11,31W,7/21/2016,3,3,4,1,bogr,b,0,1,234.693
11,31W,7/21/2016,3,4,42,9,vuoc,b,1,,
11,31W,7/21/2016,3,5,36,10,vuoc,b,1,,
11,31W,7/21/2016,3,6,32,2,vuoc,b,1,,
11,31W,7/21/2016,3,7,38,1,bogr,b,0,1,234.693
11,31W,7/21/2016,3,8,38,3,bogr,b,0,3,704.079
11,31W,7/21/2016,3,9,36,3,bogr,b,0,3,704.079
11,31W,7/21/2016,3,10,34,9,elel,b,0,9,2112.237
11,31W,7/21/2016,3,11,25,3,vuoc,b,1,,
11,31W,7/21/2016,3,12,38,3,vuoc,b,1,,
11,31W,7/21/2016,3,13,14,1,vuoc,b,1,,
11,31W,7/21/2016,3,14,41,5,bogr,b,0,5,1173.465
11,31W,7/21/2016,3,15,25,3,vuoc,b,1,,
11,31W,7/21/2016,3,16,9,5,vuoc,b,1,,
11,31W,7/21/2016,3,17,29,4,vuoc,b,1,,
11,31W,7/21/2016,3,18,20,3,vuoc,b,1,,
11,31W,7/21/2016,3,19,36,2,vuoc,b,1,,
11,31W,7/21/2016,3,20,32,2,vuoc,b,1,,
11,31W,7/21/2016,3,21,41,5,bogr,b,0,5,1173.465
11,31W,7/21/2016,3,22,27,9,vuoc,b,1,,
11,31W,7/21/2016,3,23,12,3,vuoc,b,1,,
11,31W,7/21/2016,3,24,26,2,bogr,b,0,2,469.386
11,31W,7/21/2016,3,25,23,3,vuoc,b,1,,
11,31W,7/21/2016,4,1,16,3,pasm,b,0,3,704.079
11,31W,7/21/2016,4,2,28,9,atca,b,0,,
11,31W,7/21/2016,4,3,11,3,pasm,b,0,3,704.079
11,31W,7/21/2016,4,4,43,23,atca,b,0,,
11,31W,7/21/2016,4,5,16,3,vuoc,b,1,,
11,31W,7/21/2016,4,6,32,9,vuoc,b,1,,
11,31W,7/21/2016,4,7,54,29,atca,b,0,,
11,31W,7/21/2016,4,8,20,2,vuoc,b,1,,
11,31W,7/21/2016,4,9,26,7,vuoc,b,1,,
11,31W,7/21/2016,4,10,52,11,atca,b,0,,
11,31W,7/21/2016,4,11,27,7,pasm,b,0,7,1642.851
11,31W,7/21/2016,4,12,34,3,pasm,b,0,3,704.079
11,31W,7/21/2016,4,13,32,16,atca,b,0,,
11,31W,7/21/2016,4,14,36,4,pasm,b,0,4,938.772
11,31W,7/21/2016,4,15,14,5,pasm,b,0,5,1173.465
11,31W,7/21/2016,4,16,14,4,pasm,b,0,4,938.772
11,31W,7/21/2016,4,17,21,3,pasm,b,0,3,704.079
11,31W,7/21/2016,4,18,23,9,atca,b,0,,
11,31W,7/21/2016,4,19,24,9,pasm,b,0,9,2112.237
11,31W,7/21/2016,4,20,34,4,pasm,b,0,4,938.772
11,31W,7/21/2016,4,21,22,2,vuoc,b,1,,
11,31W,7/21/2016,4,22,26,7,pasm,b,0,7,1642.851
11,31W,7/21/2016,4,23,28,2,pasm,b,0,2,469.386
11,31W,7/21/2016,4,24,28,1,pasm,b,0,1,234.693
11,31W,7/21/2016,4,25,29,3,vuoc,b,1,,
11,31W,7/21/2016,EX,1,30,7,pasm,b,0,7,1642.851
11,31W,7/21/2016,EX,2,18,5,pasm,b,0,5,1173.465
11,31W,7/21/2016,EX,3,18,2,pasm,b,0,2,469.386
11,31W,7/21/2016,EX,4,22,7,pasm,b,0,7,1642.851
11,31W,7/21/2016,EX,5,34,9,pasm,b,0,9,2112.237
11,31W,7/21/2016,EX,6,33,9,pasm,b,0,9,2112.237
11,31W,7/21/2016,EX,7,18,3,pasm,b,0,3,704.079
11,31W,7/21/2016,EX,8,28,8,pasm,b,0,8,1877.544
11,31W,7/21/2016,EX,9,33,2,bogr,b,0,2,469.386
11,31W,7/21/2016,EX,10,4,1,bogr,b,0,1,234.693
11,31W,7/21/2016,EX,11,5,1,bogr,b,0,1,234.693
11,31W,7/21/2016,EX,12,21,7,oppo,b,1,,
11,31W,7/21/2016,EX,13,23,6,pasm,b,0,6,1408.158
11,31W,7/21/2016,EX,14,24,4,pasm,b,0,4,938.772
11,31W,7/21/2016,EX,15,26,3,buda,b,0,3,704.079
11,31W,7/21/2016,EX,16,18,2,bogr,b,0,2,469.386
11,31W,7/21/2016,EX,17,6,1,buda,b,0,1,234.693
11,31W,7/21/2016,EX,18,24,2,pasm,b,0,2,469.386
11,31W,7/21/2016,EX,19,22,0,buda,b,0,0,0
11,31W,7/21/2016,EX,20,38,2,bogr,b,0,2,469.386
11,31W,7/21/2016,EX,21,19,3,pasm,b,0,3,704.079
11,31W,7/21/2016,EX,22,8,1,buda,b,0,1,234.693
11,31W,7/21/2016,EX,23,22,8,pasm,b,0,8,1877.544
11,31W,7/21/2016,EX,24,17,1,buda,b,0,1,234.693
11,31W,7/21/2016,EX,25,14,4,oppo,b,1,,
12,31W,7/26/2016,1,1,9,2,bogr,b,0,2,469.386
12,31W,7/26/2016,1,2,16,3,bogr,b,0,3,704.079
12,31W,7/26/2016,1,3,8,0,bogr,b,0,0,0
12,31W,7/26/2016,1,4,18,1,elel,b,0,1,234.693
12,31W,7/26/2016,1,5,4,0,bogr,b,0,0,0
12,31W,7/26/2016,1,6,61,3,gusa,b,1,,
12,31W,7/26/2016,1,7,13,1,bogr,b,0,1,234.693
12,31W,7/26/2016,1,8,12,3,bogr,b,0,3,704.079
12,31W,7/26/2016,1,9,3,1,bogr,b,0,1,234.693
12,31W,7/26/2016,1,10,25,10,gusa,b,1,,
12,31W,7/26/2016,1,11,20,3,vuoc,b,1,,
12,31W,7/26/2016,1,12,20,1,bogr,b,0,1,234.693
12,31W,7/26/2016,1,13,11,5,vuoc,b,1,,
12,31W,7/26/2016,1,14,29,7,vuoc,b,1,,
12,31W,7/26/2016,1,15,3,0,sonu,b,0,0,0
12,31W,7/26/2016,1,16,5,2,bogr,b,0,2,469.386
12,31W,7/26/2016,1,17,5,1,bogr,b,0,1,234.693
12,31W,7/26/2016,1,18,16,2,vuoc,b,1,,
12,31W,7/26/2016,1,19,14,3,vuoc,b,1,,
12,31W,7/26/2016,1,20,8,3,bogr,b,0,3,704.079
12,31W,7/26/2016,1,21,6,3,bogr,b,0,3,704.079
12,31W,7/26/2016,1,22,5,1,bogr,b,0,1,234.693
12,31W,7/26/2016,1,23,24,1,vuoc,b,1,,
12,31W,7/26/2016,1,24,4,1,bogr,b,0,1,234.693
12,31W,7/26/2016,1,25,6,1,bogr,b,0,1,234.693
12,31W,7/26/2016,2,1,3,3,bogr,b,0,3,704.079
12,31W,7/26/2016,2,2,8,1,buda,b,0,1,234.693
12,31W,7/26/2016,2,3,34,1,arpu,b,0,1,234.693
12,31W,7/26/2016,2,4,10,3,bogr,b,0,3,704.079
12,31W,7/26/2016,2,5,6,3,bogr,b,0,3,704.079
12,31W,7/26/2016,2,6,6,1,bogr,b,0,1,234.693
12,31W,7/26/2016,2,7,16,2,vuoc,b,1,,
12,31W,7/26/2016,2,8,14,1,bogr,b,0,1,234.693
12,31W,7/26/2016,2,9,12,4,vuoc,b,1,,
12,31W,7/26/2016,2,10,20,5,vuoc,b,1,,
12,31W,7/26/2016,2,11,21,7,vuoc,b,1,,
12,31W,7/26/2016,2,12,20,2,vuoc,b,1,,
12,31W,7/26/2016,2,13,5,2,bogr,b,0,2,469.386
12,31W,7/26/2016,2,14,8,2,buda,b,0,2,469.386
12,31W,7/26/2016,2,15,18,3,vuoc,b,1,,
12,31W,7/26/2016,2,16,12,2,vuoc,b,1,,
12,31W,7/26/2016,2,17,13,5,vuoc,b,1,,
12,31W,7/26/2016,2,18,22,5,vuoc,b,1,,
12,31W,7/26/2016,2,19,0,0,bare,b,0,0,0
12,31W,7/26/2016,2,20,11,2,vuoc,b,1,,
12,31W,7/26/2016,2,21,39,3,vuoc,b,1,,
12,31W,7/26/2016,2,22,26,4,vuoc,b,1,,
12,31W,7/26/2016,2,23,8,2,bogr,b,0,2,469.386
12,31W,7/26/2016,2,24,11,3,vuoc,b,1,,
12,31W,7/26/2016,2,25,9,3,bogr,b,0,3,704.079
12,31W,7/26/2016,3,1,6,2,bogr,b,0,2,469.386
12,31W,7/26/2016,3,2,33,5,bogr,b,0,5,1173.465
12,31W,7/26/2016,3,3,17,3,vuoc,b,1,,
12,31W,7/26/2016,3,4,46,5,vuoc,b,1,,
12,31W,7/26/2016,3,5,12,3,bogr,b,0,3,704.079
12,31W,7/26/2016,3,6,32,4,bogr,b,0,4,938.772
12,31W,7/26/2016,3,7,21,3,vuoc,b,1,,
12,31W,7/26/2016,3,8,34,3,bogr,b,0,3,704.079
12,31W,7/26/2016,3,9,27,2,bogr,b,0,2,469.386
12,31W,7/26/2016,3,10,28,4,vuoc,b,1,,
12,31W,7/26/2016,3,11,10,0,bare,b,0,0,0
12,31W,7/26/2016,3,12,21,3,bogr,b,0,3,704.079
12,31W,7/26/2016,3,13,14,4,bogr,b,0,4,938.772
12,31W,7/26/2016,3,14,19,5,vuoc,b,1,,
12,31W,7/26/2016,3,15,18,1,bogr,b,0,1,234.693
12,31W,7/26/2016,3,16,10,5,bogr,b,0,5,1173.465
12,31W,7/26/2016,3,17,24,7,vuoc,b,1,,
12,31W,7/26/2016,3,18,4,1,bogr,b,0,1,234.693
12,31W,7/26/2016,3,19,28,2,vuoc,b,1,,
12,31W,7/26/2016,3,20,30,2,vuoc,b,1,,
12,31W,7/26/2016,3,21,36,7,vuoc,b,1,,
12,31W,7/26/2016,3,22,32,2,bogr,b,0,2,469.386
12,31W,7/26/2016,3,23,27,5,vuoc,b,1,,
12,31W,7/26/2016,3,24,14,2,bogr,b,0,2,469.386
12,31W,7/26/2016,3,25,41,5,vuoc,b,1,,
12,31W,7/26/2016,4,1,24,2,pasm,b,0,2,469.386
12,31W,7/26/2016,4,2,38,9,pasm,b,0,9,2112.237
12,31W,7/26/2016,4,3,28,9,vuoc,b,1,,
12,31W,7/26/2016,4,4,29,10,vuoc,b,1,,
12,31W,7/26/2016,4,5,44,10,atca,b,0,,
12,31W,7/26/2016,4,6,33,4,pasm,b,0,4,938.772
12,31W,7/26/2016,4,7,39,15,atca,b,0,,
12,31W,7/26/2016,4,8,34,6,pasm,b,0,6,1408.158
12,31W,7/26/2016,4,9,23,4,vuoc,b,1,,
12,31W,7/26/2016,4,10,29,11,pasm,b,0,11,2581.623
12,31W,7/26/2016,4,11,22,5,pasm,b,0,5,1173.465
12,31W,7/26/2016,4,12,37,7,pasm,b,0,7,1642.851
12,31W,7/26/2016,4,13,35,9,vuoc,b,1,,
12,31W,7/26/2016,4,14,31,9,atca,b,0,,
12,31W,7/26/2016,4,15,22,2,vuoc,b,1,,
12,31W,7/26/2016,4,16,72,41,atca,b,0,,
12,31W,7/26/2016,4,17,20,16,atca,b,0,,
12,31W,7/26/2016,4,18,36,11,vuoc,b,1,,
12,31W,7/26/2016,4,19,11,2,vuoc,b,1,,
12,31W,7/26/2016,4,20,21,5,pasm,b,0,5,1173.465
12,31W,7/26/2016,4,21,32,7,pasm,b,0,7,1642.851
12,31W,7/26/2016,4,22,20,9,vuoc,b,1,,
12,31W,7/26/2016,4,23,26,3,pasm,b,0,3,704.079
12,31W,7/26/2016,4,24,29,3,pasm,b,0,3,704.079
12,31W,7/26/2016,4,25,24,4,pasm,b,0,4,938.772
12,31W,7/26/2016,EX,1,21,3,pasm,b,0,3,704.079
12,31W,7/26/2016,EX,2,22,5,pasm,b,0,5,1173.465
12,31W,7/26/2016,EX,3,31,8,atca,b,0,,
12,31W,7/26/2016,EX,4,10,1,bogr,b,0,1,234.693
12,31W,7/26/2016,EX,5,12,2,bogr,b,0,2,469.386
12,31W,7/26/2016,EX,6,6,3,bogr,b,0,3,704.079
12,31W,7/26/2016,EX,7,25,1,bogr,b,0,1,234.693
12,31W,7/26/2016,EX,8,32,9,oppo,b,1,,
12,31W,7/26/2016,EX,9,23,2,oppo,b,1,,
12,31W,7/26/2016,EX,10,31,7,cadu,b,0,7,1642.851
12,31W,7/26/2016,EX,11,6,2,bogr,b,0,2,469.386
12,31W,7/26/2016,EX,12,16,9,pasm,b,0,9,2112.237
12,31W,7/26/2016,EX,13,18,4,oppo,b,1,,
12,31W,7/26/2016,EX,14,41,3,pasm,b,0,3,704.079
12,31W,7/26/2016,EX,15,13,3,pasm,b,0,3,704.079
12,31W,7/26/2016,EX,16,13,2,bogr,b,0,2,469.386
12,31W,7/26/2016,EX,17,6,1,buda,b,0,1,234.693
12,31W,7/26/2016,EX,18,19,1,pasm,b,0,1,234.693
12,31W,7/26/2016,EX,19,42,9,atca,b,0,,
12,31W,7/26/2016,EX,20,4,1,buda,b,0,1,234.693
12,31W,7/26/2016,EX,21,24,3,pasm,b,0,3,704.079
12,31W,7/26/2016,EX,22,14,2,buda,b,0,2,469.386
12,31W,7/26/2016,EX,23,16,2,buda,b,0,2,469.386
12,31W,7/26/2016,EX,24,8,1,buda,b,0,1,234.693
12,31W,7/26/2016,EX,25,24,4,pasm,b,0,4,938.772
12,25NW,7/25/2016,1,1,31,4,BOGR,b,0,4,938.772
12,25NW,7/25/2016,1,2,16,2,VUOC,b,1,,
12,25NW,7/25/2016,1,3,14,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,1,4,13,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,1,5,17,1,BOGR,b,0,1,234.693
12,25NW,7/25/2016,1,6,12,2,BUDA,b,0,2,469.386
12,25NW,7/25/2016,1,7,14,3,BUDA,b,0,3,704.079
12,25NW,7/25/2016,1,8,17,3,BUDA,b,0,3,704.079
12,25NW,7/25/2016,1,9,14,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,1,10,14,3,VUOC,b,1,,
12,25NW,7/25/2016,1,11,20,5,BOGR,b,0,5,1173.465
12,25NW,7/25/2016,1,12,9,2,BUDA,b,0,2,469.386
12,25NW,7/25/2016,1,13,4,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,1,14,12,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,1,15,6,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,1,16,12,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,1,17,16,0,BOGR,b,0,0,0
12,25NW,7/25/2016,1,18,18,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,1,19,6,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,1,20,20,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,1,21,14,1,BOGR,b,0,1,234.693
12,25NW,7/25/2016,1,22,11,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,1,23,9,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,1,24,12,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,1,25,19,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,2,1,22,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,2,2,34,4,VUOC,b,1,,
12,25NW,7/25/2016,2,3,32,9,PASM,b,0,9,2112.237
12,25NW,7/25/2016,2,4,27,10,PASM,b,0,10,2346.93
12,25NW,7/25/2016,2,5,30,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,2,6,36,9,PASM,b,0,9,2112.237
12,25NW,7/25/2016,2,7,24,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,2,8,28,4,VUOC,b,1,,
12,25NW,7/25/2016,2,9,39,2,VUOC,b,1,,
12,25NW,7/25/2016,2,10,23,3,PASM,b,0,3,704.079
12,25NW,7/25/2016,2,11,26,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,2,12,31,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,2,13,24,5,OPPO,b,1,,
12,25NW,7/25/2016,2,14,19,5,ELEL,b,0,5,1173.465
12,25NW,7/25/2016,2,15,12,0,VUOC,b,1,,
12,25NW,7/25/2016,2,16,30,4,VUOC,b,1,,
12,25NW,7/25/2016,2,17,20,4,GUSA,b,1,,
12,25NW,7/25/2016,2,18,10,3,BUDA,b,0,3,704.079
12,25NW,7/25/2016,2,19,20,5,GUSA,b,1,,
12,25NW,7/25/2016,2,20,32,0,PASM,b,0,0,0
12,25NW,7/25/2016,2,21,42,4,PASM,b,0,4,938.772
12,25NW,7/25/2016,2,22,28,3,PASM,b,0,3,704.079
12,25NW,7/25/2016,2,23,26,4,BOGR,b,0,4,938.772
12,25NW,7/25/2016,2,24,22,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,2,25,22,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,3,1,24,5,VUOC,b,1,,
12,25NW,7/25/2016,3,2,20,7,VUOC,b,1,,
12,25NW,7/25/2016,3,3,24,5,EREF,b,1,,
12,25NW,7/25/2016,3,4,27,3,VUOC,b,1,,
12,25NW,7/25/2016,3,5,22,4,VUOC,b,1,,
12,25NW,7/25/2016,3,6,16,1,VUOC,b,1,,
12,25NW,7/25/2016,3,7,16,4,BOGR,b,0,4,938.772
12,25NW,7/25/2016,3,8,14,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,3,9,26,4,VUOC,b,1,,
12,25NW,7/25/2016,3,10,24,1,VUOC,b,1,,
12,25NW,7/25/2016,3,11,10,3,VUOC,b,1,,
12,25NW,7/25/2016,3,12,12,5,BOGR,b,0,5,1173.465
12,25NW,7/25/2016,3,13,18,4,VUOC,b,1,,
12,25NW,7/25/2016,3,14,15,5,VUOC,b,1,,
12,25NW,7/25/2016,3,15,9,2,VUOC,b,1,,
12,25NW,7/25/2016,3,16,39,5,VUOC,b,1,,
12,25NW,7/25/2016,3,17,16,3,VUOC,b,1,,
12,25NW,7/25/2016,3,18,31,4,VUOC,b,1,,
12,25NW,7/25/2016,3,19,29,5,VUOC,b,1,,
12,25NW,7/25/2016,3,20,14,4,VUOC,b,1,,
12,25NW,7/25/2016,3,21,33,4,VUOC,b,1,,
12,25NW,7/25/2016,3,22,16,5,VUOC,b,1,,
12,25NW,7/25/2016,3,23,15,5,VUOC,b,1,,
12,25NW,7/25/2016,3,24,27,3,VUOC,b,1,,
12,25NW,7/25/2016,3,25,30,4,BOGR,b,0,4,938.772
12,25NW,7/25/2016,4,1,19,6,VUOC,b,1,,
12,25NW,7/25/2016,4,2,21,4,VUOC,b,1,,
12,25NW,7/25/2016,4,3,22,5,THFI,b,0,5,1173.465
12,25NW,7/25/2016,4,4,32,7,VUOC,b,1,,
12,25NW,7/25/2016,4,5,28,7,PASM,b,0,7,1642.851
12,25NW,7/25/2016,4,6,14,5,BOGR,b,0,5,1173.465
12,25NW,7/25/2016,4,7,29,3,VUOC,b,1,,
12,25NW,7/25/2016,4,8,26,4,PASM,b,0,4,938.772
12,25NW,7/25/2016,4,9,28,4,VUOC,b,1,,
12,25NW,7/25/2016,4,10,27,4,VUOC,b,1,,
12,25NW,7/25/2016,4,11,26,8,VUOC,b,1,,
12,25NW,7/25/2016,4,12,32,5,VUOC,b,1,,
12,25NW,7/25/2016,4,13,18,5,VUOC,b,1,,
12,25NW,7/25/2016,4,14,34,6,PASM,b,0,6,1408.158
12,25NW,7/25/2016,4,15,26,7,PASM,b,0,7,1642.851
12,25NW,7/25/2016,4,16,24,9,VUOC,b,1,,
12,25NW,7/25/2016,4,17,20,6,VUOC,b,1,,
12,25NW,7/25/2016,4,18,31,5,VUOC,b,1,,
12,25NW,7/25/2016,4,19,30,10,PASM,b,0,10,2346.93
12,25NW,7/25/2016,4,20,29,6,PASM,b,0,6,1408.158
12,25NW,7/25/2016,4,21,25,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,4,22,26,5,VUOC,b,1,,
12,25NW,7/25/2016,4,23,24,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,4,24,30,5,VUOC,b,1,,
12,25NW,7/25/2016,4,25,38,3,VUOC,b,1,,
12,25NW,7/25/2016,EX1,1,21,4,BOGR,b,0,4,938.772
12,25NW,7/25/2016,EX1,2,19,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,EX1,3,25,3,EREF,b,1,,
12,25NW,7/25/2016,EX1,4,28,3,CADU,b,0,3,704.079
12,25NW,7/25/2016,EX1,5,22,4,BOGR,b,0,4,938.772
12,25NW,7/25/2016,EX1,6,36,5,OPPO,b,1,,
12,25NW,7/25/2016,EX1,7,64,9,EREF,b,1,,
12,25NW,7/25/2016,EX1,8,27,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,EX1,9,14,1,VUOC,b,1,,
12,25NW,7/25/2016,EX1,10,15,3,VUOC,b,1,,
12,25NW,7/25/2016,EX1,11,18,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,EX1,12,22,7,EREF,b,1,,
12,25NW,7/25/2016,EX1,13,42,4,GUSA,b,1,,
12,25NW,7/25/2016,EX1,14,23,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,EX1,15,11,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,EX1,16,6,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,EX1,17,36,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,EX1,18,8,2,BUDA,b,0,2,469.386
12,25NW,7/25/2016,EX1,19,10,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,EX1,20,20,1,ARPU,b,0,1,234.693
12,25NW,7/25/2016,EX1,21,17,4,EREF,b,1,,
12,25NW,7/25/2016,EX1,22,24,5,PASM,b,0,5,1173.465
12,25NW,7/25/2016,EX1,23,46,8,PASM,b,0,8,1877.544
12,25NW,7/25/2016,EX1,24,48,3,PASM,b,0,3,704.079
12,25NW,7/25/2016,EX1,25,44,8,PASM,b,0,8,1877.544
12,25NW,7/25/2016,EX2,1,19,5,VUOC,b,1,,
12,25NW,7/25/2016,EX2,2,28,9,EREF,b,1,,
12,25NW,7/25/2016,EX2,3,25,4,HECO,b,0,4,938.772
12,25NW,7/25/2016,EX2,4,20,5,ELEL,b,0,5,1173.465
12,25NW,7/25/2016,EX2,5,24,5,VUOC,b,1,,
12,25NW,7/25/2016,EX2,6,29,3,PASM,b,0,3,704.079
12,25NW,7/25/2016,EX2,7,44,4,PASM,b,0,4,938.772
12,25NW,7/25/2016,EX2,8,28,6,PASM,b,0,6,1408.158
12,25NW,7/25/2016,EX2,9,69,27,YUGL,b,0,,
12,25NW,7/25/2016,EX2,10,19,4,VUOC,b,1,,
12,25NW,7/25/2016,EX2,11,16,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,EX2,12,24,6,GUSA,b,1,,
12,25NW,7/25/2016,EX2,13,30,8,PASM,b,0,8,1877.544
12,25NW,7/25/2016,EX2,14,21,4,PASM,b,0,4,938.772
12,25NW,7/25/2016,EX2,15,32,1,BUDA,b,0,1,234.693
12,25NW,7/25/2016,EX2,16,15,2,GUSA,b,1,,
12,25NW,7/25/2016,EX2,17,32,4,PASM,b,0,4,938.772
12,25NW,7/25/2016,EX2,18,30,13,PASM,b,0,13,3051.009
12,25NW,7/25/2016,EX2,19,67,35,YUGL,b,0,,
12,25NW,7/25/2016,EX2,20,33,4,VUOC,b,1,,
12,25NW,7/25/2016,EX2,21,31,7,PASM,b,0,7,1642.851
12,25NW,7/25/2016,EX2,22,22,5,VUOC,b,1,,
12,25NW,7/25/2016,EX2,23,35,9,EREF,b,1,,
12,25NW,7/25/2016,EX2,24,29,5,ELEL,b,0,5,1173.465
12,25NW,7/25/2016,EX2,25,19,4,ELEL,b,0,4,938.772
