Date,Pasture,Plot,Transect,Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Spp,West-Low,West-Low-Spp,
6/8/2023,7SE,5,3,18,13,PASM,1,SAIB,22,SPAI,4,SPAI,
6/8/2023,7SE,5,3,21,12,DISP,2,CHLE,18,BOGR,2,PASM,
6/8/2023,7SE,5,3,24,19,BOGR,3,SPAI,16,SPAI,5,SPAI,
6/8/2023,7SE,5,4,3,14,PASM,1,PASM,24,BOGR,9,OPPO,
6/8/2023,7SE,5,4,6,26,BOGR,5,SAIB,18,SAIB,4,PASM,
6/8/2023,7SE,5,4,9,16,PASM,2,SPCO,26,PASM,4,SAIB,
6/8/2023,7SE,5,4,12,17,SAIB,3,SAIB,22,SAIB,3,SAIB,
6/8/2023,7SE,5,4,15,50,ATCA,41,ATCA,34,BOGR,5,SAIB,
6/8/2023,7SE,5,4,18,22,PASM,4,PASM,22,PASM,2,PASM,
6/8/2023,7SE,5,4,21,34,BOGR,3,SAIB,12,SAIB,2,SAIB,
6/8/2023,7SE,5,4,24,22,SPAI,10,SAIB,20,SPAI,9,SPAI,
6/9/2023,20SE,5,1,3,46,HECO,5,HECO,19,HECO,3,HECO,
6/9/2023,20SE,5,1,6,62,HECO,8,HECO,27,HECO,3,HECO,
6/9/2023,20SE,5,1,9,60,HECO,6,BOGR,20,BOGR,1,BOGR,
6/9/2023,20SE,5,1,12,16,BOGR,4,ARPO,11,SPAI,4,SPAI,
6/9/2023,20SE,5,1,15,29,SPAI,9,SPAI,16,SPAI,6,SPAI,
6/9/2023,20SE,5,1,18,34,SPAI,11,SPAI,29,SPAI,8,SPAI,
6/9/2023,20SE,5,1,21,34,SPAI,14,SPAI,34,SPAI,10,SPAI,
6/9/2023,20SE,5,1,24,22,SPAI,10,SPAI,35,SPAI,12,SPAI,
6/9/2023,20SE,5,2,3,26,SPAI,3,SPAI,18,SPAI,4,SPAI,
6/9/2023,20SE,5,2,6,30,PASM,10,PASM,31,SPAI,6,SPAI,
6/9/2023,20SE,5,2,9,42,HECO,4,PASM,16,SPAI,4,SPAI,
6/9/2023,20SE,5,2,12,58,HECO,4,HECO,41,PASM,6,SPAI,
6/9/2023,20SE,5,2,15,40,HECO,7,HECO,58,HECO,8,HECO,
6/9/2023,20SE,5,2,18,57,HECO,4,SPAI,55,HECO,9,SPAI,
6/9/2023,20SE,5,2,21,16,SPAI,5,SPAI,22,SPAI,6,SPAI,
6/9/2023,20SE,5,2,24,24,PASM,8,PASM,24,SPAI,7,SPAI,
6/9/2023,20SE,5,4,3,14,PASM,8,PASM,24,SPAI,8,DISP,
6/9/2023,20SE,5,4,6,27,SPAI,7,SPAI,31,PASM,2,DISP,
6/9/2023,20SE,5,4,9,38,SPAI,5,DISP,32,SPAI,11,DISP,
6/9/2023,20SE,5,4,12,25,CHLE,8,PASM,29,SPAI,7,SPAI,
6/9/2023,20SE,5,4,15,30,SPAI,11,SPAI,31,PASM,10,SPAI,
6/9/2023,20SE,5,4,18,34,PASM,8,PASM,12,PASM,2,PASM,
6/9/2023,20SE,5,4,21,70,HECO,6,PASM,16,SPAI,2,SPAI,
6/9/2023,20SE,5,4,24,29,PASM,3,PASM,30,PASM,9,PASM,
6/8/2023,7NW,4,3,3,40,HECO,6,HECO,39,HECO,4,OPPO,
6/8/2023,7NW,4,3,6,59,HECO,9,BOGR,10,SAIB,4,SAIB,
6/8/2023,7NW,4,3,9,5,HECO,0,BARE,0,BARE,0,BARE,
6/8/2023,7NW,4,3,12,12,BOGR,3,SAIB,8,SAIB,1,SAIB,
6/8/2023,7NW,4,3,15,23,BOGR,4,BOGR,13,SAIB,2,SAIB,
6/8/2023,7NW,4,3,18,19,BOGR,8,BOGR,24,SAIB,8,SAIB,
6/8/2023,7NW,4,3,21,15,SAIB,4,BOGR,12,SAIB,2,SAIB,
6/8/2023,7NW,4,3,24,26,SAIB,4,SAIB,14,SAIB,4,SAIB,
6/8/2023,7NW,4,4,3,42,HECO,4,HECO,52,HECO,7,HECO,
6/8/2023,7NW,4,4,6,41,HECO,6,OPPO,44,HECO,3,OPPO,
6/8/2023,7NW,4,4,9,59,HECO,8,HECO,64,HECO,3,HECO,
6/8/2023,7NW,4,4,12,18,BOGR,3,BOGR,16,BOGR,3,BOGR,
6/8/2023,7NW,4,4,15,54,HECO,4,HECO,44,HECO,5,SAIB,
6/8/2023,7NW,4,4,18,56,HECO,4,HECO,61,HECO,5,BOGR,
6/8/2023,7NW,4,4,21,39,HECO,4,HECO,63,HECO,7,EREF,
6/8/2023,7NW,4,4,24,45,HECO,6,BOGR,42,HECO,5,HECO,
6/12/2023,20SE,4,1,3,22,SPAI,2,CHLE,10,CHLE,7,CHLE,
6/12/2023,20SE,4,1,6,28,SPAI,8,CHLE,10,CHLE,7,CHLE,
6/12/2023,20SE,4,1,9,28,SPAI,9,SPAI,24,SPAI,10,SPAI,
6/12/2023,20SE,4,1,12,32,SPAI,10,SPAI,32,CHLE,9,CHLE,
6/12/2023,20SE,4,1,15,31,SPAI,11,SPAI,26,CHLE,3,CHLE,
6/12/2023,20SE,4,1,18,30,SPAI,10,SPAI,32,SPAI,7,SPAI,
6/12/2023,20SE,4,1,21,31,SPAI,10,SPAI,23,BRTE,5,SPAI,
6/12/2023,20SE,4,1,24,26,CHLE,9,SPAI,44,HECO,7,SPAI,
6/12/2023,20SE,4,2,3,34,HECO,8,HECO,52,HECO,9,HECO,
6/12/2023,20SE,4,2,6,52,HECO,9,CHLE,53,HECO,11,CHLE,
6/12/2023,20SE,4,2,9,58,HECO,8,SPAI,46,CHLE,5,SPAI,
6/12/2023,20SE,4,2,12,52,HECO,11,LARE,66,HECO,11,SPAI,
6/12/2023,20SE,4,2,15,29,HECO,8,SPAI,29,SPAI,8,CHLE,
6/12/2023,20SE,4,2,18,52,HECO,9,SPAI,62,HECO,13,HECO,
6/12/2023,20SE,4,2,21,58,HECO,10,HECO,68,HECO,10,HECO,
6/12/2023,20SE,4,2,24,54,HECO,1,HECO,46,HECO,8,DISP,
6/12/2023,20SE,4,3,3,20,SPAI,7,SPAI,25,SPAI,9,SPAI,
6/12/2023,20SE,4,3,6,28,SPAI,5,SPAI,23,SPAI,5,SPAI,
6/12/2023,20SE,4,3,9,28,SPAI,9,SPAI,21,SPAI,10,SPAI,
6/12/2023,20SE,4,3,12,35,SPAI,11,SPAI,24,CHLE,5,SPAI,
6/12/2023,20SE,4,3,15,20,CHLE,8,CHLE,32,DEGE,2,SPAI,
6/12/2023,20SE,4,3,18,16,SPAI,8,SPAI,30,SPAI,9,SPAI,
6/12/2023,20SE,4,3,21,25,SPAI,9,SPAI,41,CHLE,4,CHLE,
6/12/2023,20SE,4,3,24,22,SPAI,9,DISP,32,SPAI,5,SPAI,
6/12/2023,20SE,4,4,3,32,SPAI,10,SPAI,28,SPAI,9,SPAI,
6/12/2023,20SE,4,4,6,39,SPAI,7,SPAI,28,PASM,10,PASM,
6/12/2023,20SE,4,4,9,38,SPAI,18,SPAI,31,PASM,9,PASM,
6/12/2023,20SE,4,4,12,24,PASM,10,PASM,24,SPAI,8,SPAI,
6/12/2023,20SE,4,4,15,40,BOGR,10,SPAI,38,PASM,9,SPAI,
6/12/2023,20SE,4,4,18,32,BOGR,7,SPAI,62,HECO,9,SPAI,
6/12/2023,20SE,4,4,21,58,HECO,10,HECO,60,HECO,9,PASM,
6/12/2023,20SE,4,4,24,36,BOGR,11,PASM,62,HECO,11,HECO,
6/9/2023,20NW,6,1,3,20,PASM,5,PASM,22,PASM,4,PASM,
6/9/2023,20NW,6,1,6,29,CHLE,3,DISP,17,CHLE,10,CHLE,
6/9/2023,20NW,6,1,9,26,CHLE,3,DISP,15,DISP,4,DISP,
6/9/2023,20NW,6,1,12,38,CHLE,15,CHLE,22,PASM,8,PASM,
6/9/2023,20NW,6,1,15,16,SPAI,2,SPAI,36,CHLE,9,CHLE,
6/9/2023,20NW,6,1,18,25,PASM,7,SPAI,29,PASM,9,CHLE,
6/9/2023,20NW,6,1,21,27,SAIB,9,PASM,24,CHLE,5,CHLE,
6/9/2023,20NW,6,1,24,22,DISP,8,DISP,54,SPAI,9,PASM,
6/9/2023,20NW,6,2,3,22,PASM,3,PASM,31,SPAI,8,SPAI,
6/9/2023,20NW,6,2,6,23,PASM,4,PASM,22,PASM,3,PASM,
6/9/2023,20NW,6,2,9,20,PASM,2,PASM,26,PASM,5,PASM,
6/9/2023,20NW,6,2,12,16,PASM,4,PASM,24,SPAI,1,SPAI,
6/9/2023,20NW,6,2,15,34,PASM,6,PASM,20,PASM,4,PASM,
6/9/2023,20NW,6,2,18,19,PASM,1,PASM,16,PASM,2,PASM,
6/9/2023,20NW,6,2,21,22,SPAI,4,SPAI,17,PASM,2,PASM,
6/9/2023,20NW,6,2,24,27,PASM,2,SAIB,25,PASM,8,PASM,
6/9/2023,20NW,6,3,3,15,SPAI,2,SPAI,17,SPAI,7,SPAI,
6/9/2023,20NW,6,3,6,24,PASM,2,PASM,18,SPAI,5,CHLE,
6/9/2023,20NW,6,3,9,25,PASM,3,PASM,22,PASM,8,PASM,
6/9/2023,20NW,6,3,12,16,PASM,1,PASM,21,SPAI,10,SPAI,
6/9/2023,20NW,6,3,15,22,PASM,4,DISP,22,SPAI,5,SPAI,
6/9/2023,20NW,6,3,18,15,PASM,4,PASM,28,SPAI,12,spai,
6/9/2023,20NW,6,3,21,24,PASM,8,PASM,28,PASM,8,DISP,
6/9/2023,20NW,6,3,24,34,SPAI,9,DISP,24,PASM,8,PASM,
6/9/2023,20NW,6,4,3,28,SPAI,7,SPAI,34,SPAI,8,SPAI,
6/9/2023,20NW,6,4,6,9,DISP,1,DISP,14,SPAI,1,SAIB,
6/9/2023,20NW,6,4,9,22,PASM,4,PASM,23,PASM,4,PASM,
6/9/2023,20NW,6,4,12,25,SPAI,7,SPAI,13,DISP,2,DISP,
6/9/2023,20NW,6,4,15,26,PASM,9,PASM,24,PASM,2,DISP,
6/9/2023,20NW,6,4,18,14,SPAI,1,SPAI,20,PASM,4,PASM,
6/9/2023,20NW,6,4,21,18,BOGR,2,BOGR,28,CHLE,4,SAIB,
6/9/2023,20NW,6,4,24,20,DISP,3,DISP,14,CADU,3,CADU,
6/9/2023,20NW,5,1,3,16,PASM,2,PASM,16,PASM,2,PASM,
6/9/2023,20NW,5,1,6,26,SPAI,5,PASM,24,PASM,5,DISP,
6/9/2023,20NW,5,1,9,52,CHLE,9,HECO,39,HECO,11,CHLE,
6/9/2023,20NW,5,1,12,56,HECO,11,HECO,56,HECO,11,HECO,
6/9/2023,20NW,5,1,15,14,PASM,4,PASM,20,PASM,4,PASM,
6/9/2023,20NW,5,1,18,38,SPAI,2,PASM,14,DISP,4,DISP,
6/9/2023,20NW,5,1,21,24,DISP,4,DISP,26,SPAI,18,SPAI,
6/9/2023,20NW,5,1,24,19,SPAI,5,SPAI,29,SPAI,10,SPAI,
6/9/2023,20NW,5,2,3,30,SPAI,10,SPAI,31,PASM,7,CHLE,
6/9/2023,20NW,5,2,6,41,SPAI,8,SPAI,38,HECO,11,SPAI,
6/9/2023,20NW,5,2,9,36,SPAI,16,SPAI,39,HECO,10,SPAI,
6/9/2023,20NW,5,2,12,43,SPAI,7,SPAI,40,CHLE,11,SPAI,
6/9/2023,20NW,5,2,15,24,CHLE,9,CHLE,56,HECO,2,HECO,
6/9/2023,20NW,5,2,18,19,CHLE,6,CHLE,54,HECO,9,HECO,
6/9/2023,20NW,5,2,21,24,HECO,3,HECO,46,HECO,3,CHLE,
6/9/2023,20NW,5,2,24,41,HECO,8,HECO,44,HECO,11,HECO,
6/9/2023,20NW,5,3,3,38,HECO,4,HECO,39,HECO,3,CHLE,
6/9/2023,20NW,5,3,6,37,HECO,5,CHLE,44,HECO,3,EREF,
6/9/2023,20NW,5,3,9,59,HECO,9,HECO,42,HECO,1,DISP,
6/9/2023,20NW,5,3,12,41,HECO,3,PASM,53,HECO,7,PASM,
6/9/2023,20NW,5,3,15,41,HECO,3,PASM,52,HECO,3,DISP,
6/9/2023,20NW,5,3,18,27,PASM,8,SPAI,19,PASM,5,SPAI,
6/9/2023,20NW,5,3,21,22,SPAI,11,SPAI,28,PASM,4,PASM,
6/9/2023,20NW,5,3,24,30,PASM,4,DISP,20,PASM,5,SPAI,
6/9/2023,20NW,5,4,3,32,CHLE,8,DISP,39,CHLE,5,SAIB,
6/9/2023,20NW,5,4,6,28,CHLE,5,PASM,25,PASM,7,PASM,
6/9/2023,20NW,5,4,9,24,CHLE,7,CHLE,21,SPAI,4,SPAI,
6/9/2023,20NW,5,4,12,21,SPAI,2,CHLE,24,SPAI,5,SPAI,
6/9/2023,20NW,5,4,15,20,SPAI,5,SPAI,20,SPAI,4,SPAI,
6/9/2023,20NW,5,4,18,17,SPAI,3,CHLE,18,SPAI,3,SPAI,
6/9/2023,20NW,5,4,21,24,SPAI,4,SPAI,21,SPAI,9,SPAI,
6/9/2023,20NW,5,4,24,21,PASM,4,PASM,20,CHLE,4,CHLE,
6/22/2023,CN,4,1,3,6,PLPA,2,PLPA,5,CHLE,2,CHLE,
6/22/2023,CN,4,1,6,9,ELNY,3,ELNY,5,PLPA,1,SAIB,
6/22/2023,CN,4,1,9,8,LARE,5,LARE,3,POOL,2,POOL,
6/22/2023,CN,4,1,12,6,SORO,3,SORO,8,CHAL,6,CHAL,
6/22/2023,CN,4,1,15,12,CHLE,3,CHLE,12,CHAL,9,CHLE,
6/22/2023,CN,4,1,18,2,BUDA,1,BUDA,8,SPCO,3,SPCO,
6/22/2023,CN,4,1,21,6,PLPA,2,PLPA,4,PLPA,2,PLPA,
6/22/2023,CN,4,1,24,8,PLPA,6,PLPA,8,PLPA,2,PLPA,
6/22/2023,CN,4,2,3,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,6,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,9,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,12,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,15,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,18,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,21,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,2,24,.,.,.,.,.,.,.,.,water
6/22/2023,CN,4,3,3,14,PASM,2,PASM,7,PASM,2,PASM,
6/22/2023,CN,4,3,6,4,BOGR,2,POOL,6,BOGR,2,BOGR,
6/22/2023,CN,4,3,9,5,PLPA,2,PLPA,15,PASM,2,chle,
6/22/2023,CN,4,3,12,19,SAIB,5,CHAL,10,SAIB,2,BUDA,
6/22/2023,CN,4,3,15,16,CHAL,4,CHAL,12,PASM,2,BOGR,
6/22/2023,CN,4,3,18,14,BOGR,5,SPCO,11,SAIB,3,SAIB,
6/22/2023,CN,4,3,21,6,PLPA,3,BOGR,11,PLPA,2,BOGR,
6/22/2023,CN,4,3,24,10,BOGR,2,BOGR,8,BOGR,2,BOGR,
6/22/2023,CN,4,4,3,11,PASM,1,PASM,12,PASM,5,PASM,
6/22/2023,CN,4,4,6,9,PASM,2,PASM,11,PASM,4,PASM,
6/22/2023,CN,4,4,9,11,CRMI,5,CRMI,12,PASM,3,SPCO,
6/22/2023,CN,4,4,12,14,LARE,5,VEBR,4,CRMI,2,CRMI,
6/22/2023,CN,4,4,15,16,SPCO,7,SPCO,13,SPCO,9,SPCO,
6/22/2023,CN,4,4,18,11,BOGR,6,MONU,10,CRMI,6,CRMI,
6/22/2023,CN,4,4,21,24,SAIB,9,SAIB,10,SAIB,2,CHAL,
6/22/2023,CN,4,4,24,6,PLPA,4,PLPA,18,SAIB,2,COCA,
6/22/2023,CN,3,1,3,21,SAIB,10,SAIB,13,SAIB,8,PIOP,
6/22/2023,CN,3,1,6,14,SAIB,4,SAIB,18,SAIB,1,SAIB,
6/22/2023,CN,3,1,9,14,SAIB,6,SAIB,8,CHLE,4,CHLE,
6/22/2023,CN,3,1,12,6,SAIB,2,SAIB,22,SAIB,9,SAIB,
6/22/2023,CN,3,1,15,12,CHLE,2,CHLE,14,SAIB,2,SAIB,
6/22/2023,CN,3,1,18,12,SAIB,4,SAIB,8,SAIB,1,SAIB,
6/22/2023,CN,3,1,21,22,SAIB,3,SAIB,6,CHLE,1,CHLE,
6/22/2023,CN,3,1,24,20,CHLE,11,CHLE,14,CHLE,8,CHLE,
6/22/2023,CN,3,2,3,10,CADU,1,CADU,11,CHLE,2,SPCO,
6/22/2023,CN,3,2,6,16,CHLE,8,SAIB,22,PASM,11,ELNY,
6/22/2023,CN,3,2,9,26,ARFR,3,ARFR,8,ARFR,2,SPCO,
6/22/2023,CN,3,2,12,16,SAIB,9,SAIB,19,PASM,2,PASM,
6/22/2023,CN,3,2,15,13,ARFR,5,ARFR,18,PASM,1,PASM,
6/22/2023,CN,3,2,18,12,LARE,9,OPPO,10,ARFR,8,ARFR,
6/22/2023,CN,3,2,21,18,CHLE,11,CHLE,14,SAIB,10,SPCO,
6/22/2023,CN,3,2,24,17,SPCO,2,LARE,4,CHLE,1,CHLE,
6/22/2023,CN,3,3,3,11,CHAL,7,CHAL,14,LARE,5,LARE,
6/22/2023,CN,3,3,6,12,LARE,9,LARE,31,CLSE,2,ASOX,
6/22/2023,CN,3,3,9,13,ELNY,10,SAIB,14,LARE,10,ELNY,
6/22/2023,CN,3,3,12,26,CHLE,21,CHLE,22,PASM,14,ELNY,
6/22/2023,CN,3,3,15,22,PASM,12,ELNY,20,PASM,15,CHLE,
6/22/2023,CN,3,3,18,10,MONU,3,MONU,6,ELNY,2,ELNY,
6/22/2023,CN,3,3,21,12,MONU,3,MONU,10,MONU,3,MONU,
6/22/2023,CN,3,3,24,3,MONU,2,MONU,10,MONU,2,MONU,
6/22/2023,CN,3,4,3,20,CHLE,9,CHLE,32,SAIB,11,ELNY,
6/22/2023,CN,3,4,6,19,PASM,5,LARE,15,CHLE,8,CHLE,
6/22/2023,CN,3,4,9,24,CHLE,13,SAIB,14,CHLE,9,CHLE,
6/22/2023,CN,3,4,12,20,SAIB,18,CHLE,24,PASM,15,MONU,
6/22/2023,CN,3,4,15,10,PASM,6,CHLE,60,CLSE,15,CLSE,
6/22/2023,CN,3,4,18,16,LARE,5,LARE,12,CHLE,5,MONU,
6/22/2023,CN,3,4,21,20,SAIB,10,CHLE,21,CHLE,10,CHLE,
6/22/2023,CN,3,4,24,15,CHLE,12,CHLE,22,PASM,10,CHLE,
6/22/2023,CN,2,1,3,18,IVAX,9,IVAX,19,LARE,9,LARE,
6/22/2023,CN,2,1,6,10,IVAX,5,IVAX,12,LARE,3,PASM,
6/22/2023,CN,2,1,9,5,PASM,1,PASM,12,PASM,3,IVAX,
6/22/2023,CN,2,1,12,11,SAIB,2,SAIB,16,SAIB,2,SAIB,
6/22/2023,CN,2,1,15,9,SAIB,4,SAIB,12,CHLE,1,CHIN,
6/22/2023,CN,2,1,18,2,IVAX,0,IVAX,2,IVAX,1,IVAX,
6/22/2023,CN,2,1,21,14,IVAX,8,IVAX,14,IVAX,5,IVAX,6
6/22/2023,CN,2,1,24,8,PASM,0,PASM,11,IVAX,0,IVAX,1
6/22/2023,CN,2,2,3,22,IVAX,5,IVAX,22,SAIB,9,SAIB,2
6/22/2023,CN,2,2,6,14,CHLE,3,CHLE,16,PASM,2,PASM,2
6/22/2023,CN,2,2,9,21,PASM,8,ATCA,24,SAIB,2,SAIB,10
6/22/2023,CN,2,2,12,24,PASM,9,PASM,28,PASM,10,PASM,5
6/22/2023,CN,2,2,15,20,PASM,5,PASM,23,SAIB,2,PASM,4
6/22/2023,CN,2,2,18,28,SAIB,3,SAIB,22,PASM,5,PASM,
6/22/2023,CN,2,2,21,16,PASM,6,PASM,22,SAIB,3,SAIB,
6/22/2023,CN,2,2,24,14,CHLE,6,CHLE,6,CHLE,1,PASM,
6/22/2023,CN,2,3,3,18,IVAX,1,IVAX,21,CHLE ,2,CHLE,
6/22/2023,CN,2,3,6,14,IVAX,3,IVAX,14,PASM,2,PASM,
6/22/2023,CN,2,3,9,14,IVAX,5,PASM,16,PASM,1,PASM,
6/22/2023,CN,2,3,12,12,PASM,0,PASM,14,PASM,1,PASM,
6/22/2023,CN,2,3,15,19,PASM,1,SPCO,14,PASM,1,PASM,
6/22/2023,CN,2,3,18,11,PASM,1,PASM,6,CHLE,1,CHLE,
6/22/2023,CN,2,3,21,15,PASM,7,SPCO,2,PASM,0,PASM,
6/22/2023,CN,2,3,24,27,PASM,10,SAIB,20,SAIB,9,PASM,
6/22/2023,CN,2,4,3,8,SAIB,3,BUDA,18,SAIB,8,PIOP,
6/22/2023,CN,2,4,6,8,SAIB,2,BUDA,11,SAIB,5,SAIB,
6/22/2023,CN,2,4,9,6,CHLE,1,CHLE,7,BOGR,0,BOGR,
6/22/2023,CN,2,4,12,8,SAIB,5,MATA,20,CHLE,5,CHLE,
6/22/2023,CN,2,4,15,8,BOGR,3,COCA,6,BOGR,1,BOGR,
6/22/2023,CN,2,4,18,4,BUDA,1,BUDA,6,CHLE,3,BOGR,
6/22/2023,CN,2,4,21,12,SAIB,1,SAIB,21,SAIB,3,SAIB,
6/22/2023,CN,2,4,24,16,PASM,3,CHLE,16,SAIB,4,PASM,
6/22/2023,CN,1,1,3,4,SAIB,1,SAIB,11,PASM,2,IVAX,
6/22/2023,CN,1,1,6,14,CHLE,2,PASM,20,SAIB,5,SAIB,
6/22/2023,CN,1,1,9,5,CHLE,2,CHLE,8,CHLE,2,SAIB,
6/22/2023,CN,1,1,12,18,CHLE,5,CHLE,20,CHLE,5,CHLE,
6/22/2023,CN,1,1,15,14,CHLE,2,CHLE,11,CHLE,5,CHLE,
6/22/2023,CN,1,1,18,15,CHLE,8,CHLE,16,CHLE,1,IVAX,
6/22/2023,CN,1,1,21,11,CHLE,5,IVAX,16,SAIB,5,SAIB,
6/22/2023,CN,1,1,24,16,CHLE,3,CHLE,12,CHLE,3,PASM,
6/22/2023,CN,1,2,3,14,IVAX,3,IVAX,10,PASM,2,CHLE,
6/22/2023,CN,1,2,6,13,IVAX,3,IVAX,24,PASM,10,IVAX,
6/22/2023,CN,1,2,9,16,IVAX,8,IVAX,18,IVAX,6,IVAX,
6/22/2023,CN,1,2,12,12,IVAX,4,IVAX,20,IVAX,9,IVAX,
6/22/2023,CN,1,2,15,4,IVAX,3,IVAX,10,CHLE,2,IVAX,
6/22/2023,CN,1,2,18,16,IVAX,4,IVAX,12,IVAX,6,BOGR,
6/22/2023,CN,1,2,21,15,IVAX,3,CHLE,3,BOGR,0,CHLE,
6/22/2023,CN,1,2,24,11,CHLE,4,SPCO,12,CHLE,0,SAIB,
6/22/2023,CN,1,3,3,12,GACO,2,SPCO,16,SAIB,9,IVAX,
6/22/2023,CN,1,3,6,8,IVAX,1,IVAX,8,IVAX,2,PASM,
6/22/2023,CN,1,3,9,20,SAIB,9,SAIB,14,PASM,3,ASOX,
6/22/2023,CN,1,3,12,14,PASM,3,SAIB,10,CHLE,2,CHLE,
6/22/2023,CN,1,3,15,14,PASM,8,CHLE,12,CHLE,4,CHLE,
6/22/2023,CN,1,3,18,12,PASM,4,PASM,14,PASM,6,SAIB,
6/22/2023,CN,1,3,21,14,SAIB,3,CHLE,22,SAIB,2,CHLE,
6/22/2023,CN,1,3,24,16,IVAX,1,IVAX,5,CHLE,2,CHLE,
6/22/2023,CN,1,4,3,20,CHLE,9,CHLE,22,CHLE,18,CHLE,
6/22/2023,CN,1,4,6,24,CHLE,11,CHLE,20,CHLE,5,CHLE,
6/22/2023,CN,1,4,9,19,CHLE,13,CHLE,22,CHLE,10,CHLE,
6/22/2023,CN,1,4,12,10,CRMI,5,CHLE,10,CHLE,4,CHLE,
6/22/2023,CN,1,4,15,15,CHLE,8,CHLE,21,CHLE,10,CHLE,
6/22/2023,CN,1,4,18,16,SAIB,8,SPCO,23,CHLE,5,SPCO,
6/22/2023,CN,1,4,21,12,CHLE,8,CHLE,16,CHLE,8,SPCO,
6/22/2023,CN,1,4,24,6,PLPA,4,PLPA,17,GACO,5,PLPA,
6/16/2023,28N,3,2,3,72,HECO,50,HECO,78,HECO,11,HECO,
6/16/2023,28N,3,2,6,76,HECO,12,HECO,60,HECO,13,HECO,
6/16/2023,28N,3,2,9,64,HECO,11,HECO,53,HECO,8,HECO,
6/16/2023,28N,3,2,12,54,HECO,3,HECO,52,HECO,4,OPPO,
6/16/2023,28N,3,2,15,42,HECO,4,HECO,60,HECO,5,HECO,
6/16/2023,28N,3,2,18,82,HECO,6,HECO,65,HECO,9,HECO,
6/16/2023,28N,3,2,21,52,HECO,6,HECO,55,HECO,4,HECO,
6/16/2023,28N,3,2,24,68,HECO,8,HECO,50,HECO,3,HECO,
6/16/2023,28N,3,4,3,50,HECO,11,HECO,45,PASM,4,HECO,
6/16/2023,28N,3,4,6,52,PASM,5,PASM,54,PASM,8,SPCO,
6/16/2023,28N,3,4,9,25,HECO,4,HECO,54,HECO,8,HECO,
6/16/2023,28N,3,4,12,50,HECO,2,SPCO,54,HECO,3,HECO,
6/16/2023,28N,3,4,15,59,HECO,3,HECO,42,HECO,3,SPCO,
6/16/2023,28N,3,4,18,52,HECO,5,HECO,44,HECO,3,HECO,
6/16/2023,28N,3,4,21,44,HECO,5,HECO,52,HECO,6,HECO,
6/16/2023,28N,3,4,24,45,HECO,3,HECO,52,HECO,4,HECO,
6/16/2023,28N,2,1,3,14,PASM,3,SAIB,31,PASM,6,SAIB,
6/16/2023,28N,2,1,6,24,PASM,3,PASM,28,SAIB,4,SAIB,
6/16/2023,28N,2,1,9,21,SAIB,3,SAIB,12,PASM,4,SAIB,
6/16/2023,28N,2,1,12,22,PASM,11,SAIB,28,PASM,3,PASM,
6/16/2023,28N,2,1,15,29,PASM,3,PASM,26,PASM,2,SAIB,
6/16/2023,28N,2,1,18,36,PASM,3,PASM,32,PASM,4,PASM,
6/16/2023,28N,2,1,21,44,HECO,11,COCA,28,PASM,6,PASM,
6/16/2023,28N,2,1,24,52,HECO,2,PASM,52,HECO,4,PASM,
6/16/2023,28N,2,2,3,61,HECO,10,HECO,71,HECO,15,HECO,
6/16/2023,28N,2,2,6,62,HECO,4,SAIB,30,HECO,3,HECO,
6/16/2023,28N,2,2,9,64,HECO,3,SAIB,58,HECO,11,HECO,
6/16/2023,28N,2,2,12,44,HECO,9,SAIB,54,HECO,3,HECO,
6/16/2023,28N,2,2,15,28,HECO,2,HECO,32,HECO,4,SAIB,
6/16/2023,28N,2,2,18,12,SAIB,2,SAIB,18,SAIB,2,BUDA,
6/16/2023,28N,2,2,21,15,SAIB,2,SAIB,10,SAIB,3,BUDA,
6/16/2023,28N,2,2,24,6,BUDA,0,BUDA,10,SAIB,2,BUDA,
6/16/2023,28N,2,3,3,11,ARFR,4,ARFR,6,BOGR,2,BOGR,
6/16/2023,28N,2,3,6,10,BUDA,1,BUDA,14,SAIB,2,BUDA,
6/16/2023,28N,2,3,9,28,ELEL,8,OPPO,14,ELEL,4,OPPO,
6/16/2023,28N,2,3,12,28,ELEL,9,ELEL,21,ELEL,2,PASM,
6/16/2023,28N,2,3,15,38,HECO,1,HECO,53,HECO,0,HECO,
6/16/2023,28N,2,3,18,24,SAIB,2,SAIB,19,PASM,4,PASM,
6/16/2023,28N,2,3,21,54,HECO,9,SAIB,61,HECO,2,HECO,
6/16/2023,28N,2,3,24,42,HECO,2,PASM,69,HECO,9,HECO,
6/16/2023,28N,2,4,3,45,HECO,1,HECO,58,HECO,1,HECO,
6/16/2023,28N,2,4,6,58,HECO,3,HECO,50,HECO,2,HECO,
6/16/2023,28N,2,4,9,50,HECO,2,ARFR,76,HECO,4,HECO,
6/16/2023,28N,2,4,12,44,HECO,2,HECO,54,HECO,8,HECO,
