Date,Pasture,Treatment,Ecosite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Screen1,Screen2,Low1,Low2,MeanLow(forage)
9/24/2019,17S,AGM,Upland,2,3,6,31,5,ELEL,18,5,OPPO,24.5,5,0,1,5,,5
9/24/2019,17S,AGM,Upland,2,3,9,29,8,CRMI,12,5,SAIB,20.5,6.5,0,0,8,5,6.5
9/24/2019,17S,AGM,Upland,2,3,12,19,4,BOGR,13,3,BOGR,16,3.5,0,0,4,3,3.5
9/24/2019,17S,AGM,Upland,2,3,15,7,2,BOGR,12,5,OPPO,9.5,3.5,0,1,2,,2
9/24/2019,17S,AGM,Upland,2,3,18,16,0,BOGR,14,2,ARPU,15,1,0,0,0,2,1
9/24/2019,17S,AGM,Upland,2,3,21,20,4,BOGR,22,3,BOGR,21,3.5,0,0,4,3,3.5
9/24/2019,17S,AGM,Upland,2,3,24,18,4,BOGR,24,5,EREF,21,4.5,0,1,4,,4
9/24/2019,17S,AGM,Upland,2,4,3,6,1,BOGR,5,1,BOGR,5.5,1,0,0,1,1,1
9/24/2019,17S,AGM,Upland,2,4,6,5,2,BOGR,26,3,BOGR,15.5,2.5,0,0,2,3,2.5
9/24/2019,17S,AGM,Upland,2,4,9,6,0,BOGR,5,0,BOGR,5.5,0,0,0,0,0,0
9/24/2019,17S,AGM,Upland,2,4,12,7,1,BOGR,16,2,BOGR,11.5,1.5,0,0,1,2,1.5
9/24/2019,17S,AGM,Upland,2,4,15,8,2,BOGR,8,2,BOGR,8,2,0,0,2,2,2
9/24/2019,17S,AGM,Upland,2,4,18,14,1,BOGR,9,1,BOGR,11.5,1,0,0,1,1,1
9/24/2019,17S,AGM,Upland,2,4,21,6,2,BOGR,18,2,BOGR,12,2,0,0,2,2,2
9/24/2019,17S,AGM,Upland,2,4,24,8,1,BOGR,27,3,BOGR,17.5,2,0,0,1,3,2
9/24/2019,17S,AGM,Salt Flat,3,1,3,10,0,HECO,7,1,BOGR,8.5,0.5,0,0,0,1,0.5
9/24/2019,17S,AGM,Salt Flat,3,1,6,14,1,HECO,8,1,BOGR,11,1,0,0,1,1,1
9/24/2019,17S,AGM,Salt Flat,3,1,9,25,4,EREF,23,2,PASM,24,3,1,0,,2,2
9/24/2019,17S,AGM,Salt Flat,3,1,12,20,4,PASM,16,3,PASM,18,3.5,0,0,4,3,3.5
9/24/2019,17S,AGM,Salt Flat,3,1,15,18,3,PASM,12,2,PASM,15,2.5,0,0,3,2,2.5
9/24/2019,17S,AGM,Salt Flat,3,1,18,18,2,PASM,14,2,PASM,16,2,0,0,2,2,2
9/24/2019,17S,AGM,Salt Flat,3,1,21,21,3,PASM,20,3,DISP,20.5,3,0,0,3,3,3
9/24/2019,17S,AGM,Salt Flat,3,1,24,18,1,PASM,21,3,PASM,19.5,2,0,0,1,3,2
9/24/2019,17S,AGM,Salt Flat,3,2,3,12,0,SPAI,20,2,SPAI,16,1,0,0,0,2,1
9/24/2019,17S,AGM,Salt Flat,3,2,6,14,1,SPAI,19,3,SPAI,16.5,2,0,0,1,3,2
9/24/2019,17S,AGM,Salt Flat,3,2,9,13,4,SPAI,19,6,SPAI,16,5,0,0,4,6,5
9/24/2019,17S,AGM,Salt Flat,3,2,12,14,2,SPAI,31,8,SPAI,22.5,5,0,0,2,8,5
9/24/2019,17S,AGM,Salt Flat,3,2,15,28,2,SPAI,41,5,SPAI,34.5,3.5,0,0,2,5,3.5
9/24/2019,17S,AGM,Salt Flat,3,2,18,34,15,SPAI,28,3,SPAI,31,9,0,0,15,3,9
9/24/2019,17S,AGM,Salt Flat,3,2,21,21,9,JUBA,31,10,JUBA,26,9.5,0,0,9,10,9.5
9/24/2019,17S,AGM,Salt Flat,3,2,24,5,1,DISP,25,3,DISP,15,2,0,0,1,3,2
9/24/2019,17S,AGM,Salt Flat,3,3,3,4,1,BOGR,12,1,BOGR,8,1,0,0,1,1,1
9/24/2019,17S,AGM,Salt Flat,3,3,6,6,2,BOGR,5,2,BOGR,5.5,2,0,0,2,2,2
9/24/2019,17S,AGM,Salt Flat,3,3,9,12,2,HECO,6,2,BOGR,9,2,0,0,2,2,2
9/24/2019,17S,AGM,Salt Flat,3,3,12,19,0,HECO,20,2,DISP,19.5,1,0,0,0,2,1
9/24/2019,17S,AGM,Salt Flat,3,3,15,8,3,BOGR,12,2,DISP,10,2.5,0,0,3,2,2.5
9/24/2019,17S,AGM,Salt Flat,3,3,18,21,5,SPAI,21,3,SPAI,21,4,0,0,5,3,4
9/24/2019,17S,AGM,Salt Flat,3,3,21,21,3,SPAI,22,4,SPAI,21.5,3.5,0,0,3,4,3.5
9/24/2019,17S,AGM,Salt Flat,3,3,24,11,3,SPAI,10,4,DISP,10.5,3.5,0,0,3,4,3.5
9/24/2019,17S,AGM,Salt Flat,3,4,3,20,4,SPAI,52,7,SPAI,36,5.5,0,0,4,7,5.5
9/24/2019,17S,AGM,Salt Flat,3,4,6,42,5,SPAI,30,9,SPAI,36,7,0,0,5,9,7
9/24/2019,17S,AGM,Salt Flat,3,4,9,21,3,SOAR,32,5,SPAI,26.5,4,0,0,3,5,4
9/24/2019,17S,AGM,Salt Flat,3,4,12,24,6,SPAI,28,4,DISP,26,5,0,0,6,4,5
9/24/2019,17S,AGM,Salt Flat,3,4,15,29,6,CANE,24,8,SPAI,26.5,7,0,0,6,8,7
9/24/2019,17S,AGM,Salt Flat,3,4,18,28,7,CANE,26,11,CANE,27,9,0,0,7,11,9
9/24/2019,17S,AGM,Salt Flat,3,4,21,25,9,CANE,27,9,CANE,26,9,0,0,9,9,9
9/24/2019,17S,AGM,Salt Flat,3,4,24,28,5,CANE,46,12,CANE,37,8.5,0,0,5,12,8.5
9/24/2019,17S,AGM,Salt Flat,4,1,3,17,3,BOGR,9,2,BOGR,13,2.5,0,0,3,2,2.5
9/24/2019,17S,AGM,Salt Flat,4,1,6,6,1,HECO,15,1,HECO,10.5,1,0,0,1,1,1
9/24/2019,17S,AGM,Salt Flat,4,1,9,9,2,HECO,8,2,BOGR,8.5,2,0,0,2,2,2
9/24/2019,17S,AGM,Salt Flat,4,1,12,12,3,HECO,16,2,HECO,14,2.5,0,0,3,2,2.5
9/24/2019,17S,AGM,Salt Flat,4,1,15,14,2,BOGR,12,2,HECO,13,2,0,0,2,2,2
9/24/2019,17S,AGM,Salt Flat,4,1,18,16,2,BOGR,14,4,OPPO,15,3,0,1,2,,2
9/24/2019,17S,AGM,Salt Flat,4,1,21,18,3,BOGR,21,3,BOGR,19.5,3,0,0,3,3,3
9/24/2019,17S,AGM,Salt Flat,4,1,24,16,7,HECO,17,1,BOGR,16.5,4,0,0,7,1,4
9/24/2019,17S,AGM,Salt Flat,4,2,3,19,3,SPAI,38,8,SPAI,28.5,5.5,0,0,3,8,5.5
9/24/2019,17S,AGM,Salt Flat,4,2,6,28,5,DISP,24,5,SPAI,26,5,0,0,5,5,5
9/24/2019,17S,AGM,Salt Flat,4,2,9,41,7,SPAI,28,5,SPAI,34.5,6,0,0,7,5,6
9/24/2019,17S,AGM,Salt Flat,4,2,12,16,7,DISP,35,3,CICA,25.5,5,0,0,7,3,5
9/24/2019,17S,AGM,Salt Flat,4,2,15,24,9,CICA,25,3,SPAI,24.5,6,0,0,9,3,6
9/24/2019,17S,AGM,Salt Flat,4,2,18,34,9,SPAI,31,5,SPAI,32.5,7,0,0,9,5,7
9/24/2019,17S,AGM,Salt Flat,4,2,21,35,8,CANE,18,9,DISP,26.5,8.5,0,0,8,9,8.5
9/24/2019,17S,AGM,Salt Flat,4,2,24,29,15,CICA,19,3,DISP,24,9,0,0,15,3,9
9/24/2019,17S,AGM,Salt Flat,4,3,3,14,3,SPAI,9,1,DISP,11.5,2,0,0,3,1,2
9/24/2019,17S,AGM,Salt Flat,4,3,6,29,7,DISP,42,1,PASM,35.5,4,0,0,7,1,4
9/24/2019,17S,AGM,Salt Flat,4,3,9,21,5,SPAI,32,4,PASM,26.5,4.5,0,0,5,4,4.5
9/24/2019,17S,AGM,Salt Flat,4,3,12,39,4,PASM,23,5,PASM,31,4.5,0,0,4,5,4.5
9/24/2019,17S,AGM,Salt Flat,4,3,15,16,6,SPAI,22,2,SPAI,19,4,0,0,6,2,4
9/24/2019,17S,AGM,Salt Flat,4,3,18,18,2,SPAI,24,2,PASM,21,2,0,0,2,2,2
9/24/2019,17S,AGM,Salt Flat,4,3,21,27,5,PASM,32,4,CIUN,29.5,4.5,0,0,5,4,4.5
9/24/2019,17S,AGM,Salt Flat,4,3,24,22,6,PASM,25,5,SPAI,23.5,5.5,0,0,6,5,5.5
9/24/2019,17S,AGM,Salt Flat,4,4,3,24,5,SPAI,22,9,OPPO,23,7,0,1,5,,5
9/24/2019,17S,AGM,Salt Flat,4,4,6,33,5,SPAI,33,2,SPAI,33,3.5,0,0,5,2,3.5
9/24/2019,17S,AGM,Salt Flat,4,4,9,9,3,SPAI,26,5,SPAI,17.5,4,0,0,3,5,4
9/24/2019,17S,AGM,Salt Flat,4,4,12,19,9,PASM,29,7,SPAI,24,8,0,0,9,7,8
9/24/2019,17S,AGM,Salt Flat,4,4,15,20,2,DISP,18,5,DISP,19,3.5,0,0,2,5,3.5
9/24/2019,17S,AGM,Salt Flat,4,4,18,28,4,PASM,15,2,DISP,21.5,3,0,0,4,2,3
9/24/2019,17S,AGM,Salt Flat,4,4,21,9,4,SPAI,18,3,PASM,13.5,3.5,0,0,4,3,3.5
9/24/2019,17S,AGM,Salt Flat,4,4,24,14,3,BOGR,13,4,DISP,13.5,3.5,0,0,3,4,3.5
9/24/2019,17S,AGM,Upland,5,1,3,28,3,BOGR,26,4,PASM,27,3.5,0,0,3,4,3.5
9/24/2019,17S,AGM,Upland,5,1,6,10,6,OPPO,9,4,OPPO,9.5,5,1,1,,,
9/24/2019,17S,AGM,Upland,5,1,9,20,1,OPPO,17,5,ARPU,18.5,3,1,0,,5,5
9/24/2019,17S,AGM,Upland,5,1,12,17,3,BOGR,6,2,BOGR,11.5,2.5,0,0,3,2,2.5
9/24/2019,17S,AGM,Upland,5,1,15,12,3,BOGR,9,1,BOGR,10.5,2,0,0,3,1,2
9/24/2019,17S,AGM,Upland,5,1,18,19,1,BOGR,10,1,BOGR,14.5,1,0,0,1,1,1
9/24/2019,17S,AGM,Upland,5,1,21,19,3,BOGR,16,1,BOGR,17.5,2,0,0,3,1,2
9/24/2019,17S,AGM,Upland,5,1,24,8,2,BOGR,9,2,BOGR,8.5,2,0,0,2,2,2
9/24/2019,17S,AGM,Upland,5,2,3,15,1,HECO,16,1,HECO,15.5,1,0,0,1,1,1
9/24/2019,17S,AGM,Upland,5,2,6,12,1,HECO,15,4,EVNU,13.5,2.5,0,0,1,4,2.5
9/24/2019,17S,AGM,Upland,5,2,9,19,4,HECO,9,1,BOGR,14,2.5,0,0,4,1,2.5
9/24/2019,17S,AGM,Upland,5,2,12,27,3,HECO,19,15,EREF,23,9,0,1,3,,3
9/24/2019,17S,AGM,Upland,5,2,15,21,2,HECO,19,3,HECO,20,2.5,0,0,2,3,2.5
9/24/2019,17S,AGM,Upland,5,2,18,20,3,EREF,28,2,CHLE,24,2.5,1,0,,2,2
9/24/2019,17S,AGM,Upland,5,2,21,21,8,CHLE,21,2,CHLE,21,5,0,0,8,2,5
9/24/2019,17S,AGM,Upland,5,2,24,18,0,HECO,25,3,HECO,21.5,1.5,0,0,0,3,1.5
9/24/2019,17S,AGM,Upland,5,3,3,6,2,BOGR,14,2,BOGR,10,2,0,0,2,2,2
9/24/2019,17S,AGM,Upland,5,3,6,6,2,BOGR,6,1,BOGR,6,1.5,0,0,2,1,1.5
9/24/2019,17S,AGM,Upland,5,3,9,10,1,BOGR,4,0,ARPU,7,0.5,0,0,1,0,0.5
9/24/2019,17S,AGM,Upland,5,3,12,31,3,ARPU,15,4,ARPU,23,3.5,0,0,3,4,3.5
9/24/2019,17S,AGM,Upland,5,3,15,9,2,BOGR,6,2,BOGR,7.5,2,0,0,2,2,2
9/24/2019,17S,AGM,Upland,5,3,18,16,3,BOGR,21,1,ARPU,18.5,2,0,0,3,1,2
9/24/2019,17S,AGM,Upland,5,3,21,9,2,BOGR,7,2,BOGR,8,2,0,0,2,2,2
9/24/2019,17S,AGM,Upland,5,3,24,6,1,BOGR,12,2,GUSA,9,1.5,0,1,1,,1
9/24/2019,17S,AGM,Upland,5,4,3,9,2,BOGR,30,5,GUSA,19.5,3.5,0,1,2,,2
9/24/2019,17S,AGM,Upland,5,4,6,7,1,BOGR,10,3,BOGR,8.5,2,0,0,1,3,2
9/24/2019,17S,AGM,Upland,5,4,9,7,1,BOGR,14,2,BOGR,10.5,1.5,0,0,1,2,1.5
9/24/2019,17S,AGM,Upland,5,4,12,7,2,BOGR,8,1,BOGR,7.5,1.5,0,0,2,1,1.5
9/24/2019,17S,AGM,Upland,5,4,15,5,1,BUDA,21,3,OPPO,13,2,0,1,1,,1
9/24/2019,17S,AGM,Upland,5,4,18,5,1,BUDA,22,6,OPPO,13.5,3.5,0,1,1,,1
9/24/2019,17S,AGM,Upland,5,4,21,12,3,BOGR,12,2,ARPU,12,2.5,0,0,3,2,2.5
9/24/2019,17S,AGM,Upland,5,4,24,12,2,BOGR,10,4,BOGR,11,3,0,0,2,4,3
9/25/2019,17S,AGM,Upland,6,1,3,34,2,CHLE,22,3,HECO,28,2.5,0,0,2,3,2.5
9/25/2019,17S,AGM,Upland,6,1,6,32,2,HECO,42,0,CHLE,37,1,0,0,2,0,1
9/25/2019,17S,AGM,Upland,6,1,9,28,3,HECO,22,0,CHLE,25,1.5,0,0,3,0,1.5
9/25/2019,17S,AGM,Upland,6,1,12,24,3,HECO,14,4,HECO,19,3.5,0,0,3,4,3.5
9/25/2019,17S,AGM,Upland,6,1,15,22,4,CHLE,17,5,CHLE,19.5,4.5,0,0,4,5,4.5
9/25/2019,17S,AGM,Upland,6,1,18,13,2,HECO,18,1,HECO,15.5,1.5,0,0,2,1,1.5
9/25/2019,17S,AGM,Upland,6,1,21,32,5,HECO,27,3,HECO,29.5,4,0,0,5,3,4
9/25/2019,17S,AGM,Upland,6,1,24,19,2,CHLE,24,1,CHLE,21.5,1.5,0,0,2,1,1.5
9/25/2019,17S,AGM,Upland,6,2,3,19,4,CHLE,29,1,CHLE,24,2.5,0,0,4,1,2.5
9/25/2019,17S,AGM,Upland,6,2,6,14,3,HECO,14,2,CHLE,14,2.5,0,0,3,2,2.5
9/25/2019,17S,AGM,Upland,6,2,9,20,1,HECO,22,3,PASM,21,2,0,0,1,3,2
9/25/2019,17S,AGM,Upland,6,2,12,27,2,PASM,24,8,PASM,25.5,5,0,0,2,8,5
9/25/2019,17S,AGM,Upland,6,2,15,20,3,GUSA,21,3,BRTE,20.5,3,1,1,,,
9/25/2019,17S,AGM,Upland,6,2,18,8,1,BOGR,24,3,CHLE,16,2,0,0,1,3,2
9/25/2019,17S,AGM,Upland,6,2,21,36,2,EREF,12,1,BOGR,24,1.5,1,0,,1,1
9/25/2019,17S,AGM,Upland,6,2,24,31,9,ATCA,21,5,SPCO,26,7,1,0,,5,5
9/25/2019,17S,AGM,Upland,6,3,3,14,2,BOGR,17,3,BOGR,15.5,2.5,0,0,2,3,2.5
9/25/2019,17S,AGM,Upland,6,3,6,30,2,CHLE,24,2,CHLE,27,2,0,0,2,2,2
9/25/2019,17S,AGM,Upland,6,3,9,11,1,HECO,15,1,CHLE,13,1,0,0,1,1,1
9/25/2019,17S,AGM,Upland,6,3,12,24,1,CHLE,35,4,HECO,29.5,2.5,0,0,1,4,2.5
9/25/2019,17S,AGM,Upland,6,3,15,11,2,BOGR,18,1,HECO,14.5,1.5,0,0,2,1,1.5
9/25/2019,17S,AGM,Upland,6,3,18,18,2,BOGR,16,3,BOGR,17,2.5,0,0,2,3,2.5
9/25/2019,17S,AGM,Upland,6,3,21,8,1,BOGR,14,2,HECO,11,1.5,0,0,1,2,1.5
9/25/2019,17S,AGM,Upland,6,3,24,19,1,HECO,16,4,HECO,17.5,2.5,0,0,1,4,2.5
9/25/2019,17S,AGM,Upland,6,4,3,20,1,PASM,16,2,HECO,18,1.5,0,0,1,2,1.5
9/25/2019,17S,AGM,Upland,6,4,6,38,8,CHLE,12,1,HECO,25,4.5,0,0,8,1,4.5
9/25/2019,17S,AGM,Upland,6,4,9,22,4,CHLE,25,1,CHLE,23.5,2.5,0,0,4,1,2.5
9/25/2019,17S,AGM,Upland,6,4,12,16,3,CHLE,13,2,EREF,14.5,2.5,0,1,3,,3
9/25/2019,17S,AGM,Upland,6,4,15,45,35,ATCA,25,1,CHLE,35,18,1,0,,1,1
9/25/2019,17S,AGM,Upland,6,4,18,18,2,CHLE,14,2,CHLE,16,2,0,0,2,2,2
9/25/2019,17S,AGM,Upland,6,4,21,14,2,CHLE,21,2,CHLE,17.5,2,0,0,2,2,2
9/25/2019,17S,AGM,Upland,6,4,24,42,3,ATCA,43,5,CHLE,42.5,4,1,0,,5,5
9/25/2019,20NW,AGM,Upland,1,1,3,12,1,LEDE,13,3,PASM,12.5,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,1,1,6,24,0,PASM,29,3,OPPO,26.5,1.5,0,1,0,,0
9/25/2019,20NW,AGM,Upland,1,1,9,15,1,PASM,18,7,OPPO,16.5,4,0,1,1,,1
9/25/2019,20NW,AGM,Upland,1,1,12,12,3,HECO,12,2,HECO,12,2.5,0,0,3,2,2.5
9/25/2019,20NW,AGM,Upland,1,1,15,23,2,HECO,21,1,HECO,22,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,1,1,18,7,1,BOGR,4,1,IPLA,5.5,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,1,1,21,13,2,PASM,18,1,HECO,15.5,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,1,1,24,20,1,PASM,12,1,HECO,16,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,1,2,3,11,1,BOGR,6,1,HECO,8.5,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,1,2,6,8,2,HECO,21,1,HECO,14.5,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,1,2,9,20,1,BOGR,4,0,LEDE,12,0.5,0,0,1,0,0.5
9/25/2019,20NW,AGM,Upland,1,2,12,20,2,HECO,12,2,LEDE,16,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,1,2,15,14,0,HECO,9,3,HECO,11.5,1.5,0,0,0,3,1.5
9/25/2019,20NW,AGM,Upland,1,2,18,22,2,HECO,25,3,HECO,23.5,2.5,0,0,2,3,2.5
9/25/2019,20NW,AGM,Upland,1,2,21,10,1,HECO,15,1,IPLA,12.5,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,1,2,24,9,2,BOGR,14,1,BOGR,11.5,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,1,3,3,19,1,PASM,6,2,BOGR,12.5,1.5,0,0,1,2,1.5
9/25/2019,20NW,AGM,Upland,1,3,6,6,1,PASM,21,2,HECO,13.5,1.5,0,0,1,2,1.5
9/25/2019,20NW,AGM,Upland,1,3,9,21,2,HECO,22,3,HECO,21.5,2.5,0,0,2,3,2.5
9/25/2019,20NW,AGM,Upland,1,3,12,16,2,OPPO,9,2,BOGR,12.5,2,1,0,,2,2
9/25/2019,20NW,AGM,Upland,1,3,15,30,1,OPPO,15,2,OPPO,22.5,1.5,1,1,,,
9/25/2019,20NW,AGM,Upland,1,3,18,8,2,CRMI,9,2,BOGR,8.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,1,3,21,11,2,BOGR,8,4,BOGR,9.5,3,0,0,2,4,3
9/25/2019,20NW,AGM,Upland,1,3,24,9,1,BOGR,4,1,BOGR,6.5,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,1,4,3,19,1,HECO,15,3,HECO,17,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,1,4,6,6,2,HECO,8,2,BOGR,7,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,1,4,9,14,3,CHLE,42,3,OPPO,28,3,0,1,3,,3
9/25/2019,20NW,AGM,Upland,1,4,12,21,3,HECO,37,0,TRDU,29,1.5,0,0,3,0,1.5
9/25/2019,20NW,AGM,Upland,1,4,15,16,1,ARPU,6,0,BOGR,11,0.5,0,0,1,0,0.5
9/25/2019,20NW,AGM,Upland,1,4,18,19,3,HECO,14,3,HECO,16.5,3,0,0,3,3,3
9/25/2019,20NW,AGM,Upland,1,4,21,4,1,BOGR,10,1,BOGR,7,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,1,4,24,13,2,BOGR,14,2,BOGR,13.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,2,1,3,27,1,CHLE,28,0,CRMI,27.5,0.5,0,0,1,0,0.5
9/25/2019,20NW,AGM,Upland,2,1,6,13,2,HECO,22,5,CHLE,17.5,3.5,0,0,2,5,3.5
9/25/2019,20NW,AGM,Upland,2,1,9,30,2,CHLE,31,2,PASM,30.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,2,1,12,20,2,CHLE,29,4,CHLE,24.5,3,0,0,2,4,3
9/25/2019,20NW,AGM,Upland,2,1,15,19,2,BOGR,43,3,PASM,31,2.5,0,0,2,3,2.5
9/25/2019,20NW,AGM,Upland,2,1,18,59,2,PASM,62,6,VUOC,60.5,4,0,1,2,,2
9/25/2019,20NW,AGM,Upland,2,1,21,24,2,CHLE,20,5,HECO,22,3.5,0,0,2,5,3.5
9/25/2019,20NW,AGM,Upland,2,1,24,32,3,HECO,28,3,CHLE,30,3,0,0,3,3,3
9/25/2019,20NW,AGM,Upland,2,2,3,12,3,HEVI,11,2,HECO,11.5,2.5,0,0,3,2,2.5
9/25/2019,20NW,AGM,Upland,2,2,6,41,1,CHLE,18,3,HECO,29.5,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,2,2,9,42,0,HECO,11,2,HECO,26.5,1,0,0,0,2,1
9/25/2019,20NW,AGM,Upland,2,2,12,16,1,HECO,12,2,HECO,14,1.5,0,0,1,2,1.5
9/25/2019,20NW,AGM,Upland,2,2,15,17,1,HECO,19,3,HECO,18,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,2,2,18,6,1,HECO,21,4,HECO,13.5,2.5,0,0,1,4,2.5
9/25/2019,20NW,AGM,Upland,2,2,21,28,1,CHLE,28,4,HECO,28,2.5,0,0,1,4,2.5
9/25/2019,20NW,AGM,Upland,2,2,24,25,1,HECO,17,2,CHLE,21,1.5,0,0,1,2,1.5
9/25/2019,20NW,AGM,Upland,2,3,3,18,1,PASM,14,0,PASM,16,0.5,0,0,1,0,0.5
9/25/2019,20NW,AGM,Upland,2,3,6,25,1,HECO,20,3,HECO,22.5,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,2,3,9,21,2,HECO,17,2,HECO,19,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,2,3,12,16,2,HECO,24,1,HECO,20,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,2,3,15,24,1,PASM,17,2,HECO,20.5,1.5,0,0,1,2,1.5
9/25/2019,20NW,AGM,Upland,2,3,18,21,1,HECO,36,4,HECO,28.5,2.5,0,0,1,4,2.5
9/25/2019,20NW,AGM,Upland,2,3,21,27,2,MILI,34,4,PASM,30.5,3,0,0,2,4,3
9/25/2019,20NW,AGM,Upland,2,3,24,14,1,HECO,29,5,EREF,21.5,3,0,1,1,,1
9/25/2019,20NW,AGM,Upland,2,4,3,35,0,HECO,22,3,CHLE,28.5,1.5,0,0,0,3,1.5
9/25/2019,20NW,AGM,Upland,2,4,6,27,2,HECO,61,5,OPPO,44,3.5,0,1,2,,2
9/25/2019,20NW,AGM,Upland,2,4,9,33,2,HECO,34,2,CHLE,33.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,2,4,12,39,1,CHLE,39,4,PSTE,39,2.5,0,0,1,4,2.5
9/25/2019,20NW,AGM,Upland,2,4,15,24,2,HECO,29,3,HECO,26.5,2.5,0,0,2,3,2.5
9/25/2019,20NW,AGM,Upland,2,4,18,28,3,PSTE,29,3,HECO,28.5,3,0,0,3,3,3
9/25/2019,20NW,AGM,Upland,2,4,21,22,1,BOGR,35,9,HECO,28.5,5,0,0,1,9,5
9/25/2019,20NW,AGM,Upland,2,4,24,31,2,HECO,51,2,CHLE,41,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,3,1,3,4,0,BOGR,12,1,BOGR,8,0.5,0,0,0,1,0.5
9/25/2019,20NW,AGM,Upland,3,1,6,32,1,thme,6,2,BOGR,19,1.5,0,0,1,2,1.5
9/25/2019,20NW,AGM,Upland,3,1,9,34,22,EREF,18,2,LYJU,26,12,1,0,,2,2
9/25/2019,20NW,AGM,Upland,3,1,12,12,2,BOGR,24,5,OPPO,18,3.5,0,1,2,,2
9/25/2019,20NW,AGM,Upland,3,1,15,27,1,BOGR,19,0,BOGR,23,0.5,0,0,1,0,0.5
9/25/2019,20NW,AGM,Upland,3,1,18,21,2,BOGR,12,1,BOGR,16.5,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,3,1,21,21,2,BOGR,22,4,PASM,21.5,3,0,0,2,4,3
9/25/2019,20NW,AGM,Upland,3,1,24,29,2,BOGR,34,2,BOGR,31.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,3,2,3,10,1,BOGR,6,1,BOGR,8,1,0,0,1,1,1
9/25/2019,20NW,AGM,Upland,3,2,6,14,2,HECO,12,1,PASM,13,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,3,2,9,23,2,PASM,16,2,PASM,19.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,3,2,12,11,2,PASM,27,3,HECO,19,2.5,0,0,2,3,2.5
9/25/2019,20NW,AGM,Upland,3,2,15,22,3,HECO,42,3,HECO,32,3,0,0,3,3,3
9/25/2019,20NW,AGM,Upland,3,2,18,20,1,PASM,50,3,CHLE,35,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,3,2,21,48,2,PASM,34,2,PASM,41,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,3,2,24,18,3,PASM,18,3,PASM,18,3,0,0,3,3,3
9/25/2019,20NW,AGM,Upland,3,3,3,28,2,HECO,30,11,HECO,29,6.5,0,0,2,11,6.5
9/25/2019,20NW,AGM,Upland,3,3,6,28,2,HECO,29,5,HECO,28.5,3.5,0,0,2,5,3.5
9/25/2019,20NW,AGM,Upland,3,3,9,25,5,HECO,25,1,HECO,25,3,0,0,5,1,3
9/25/2019,20NW,AGM,Upland,3,3,12,20,2,HECO,3,2,HECO,11.5,2,0,0,2,2,2
9/25/2019,20NW,AGM,Upland,3,3,15,10,2,HECO,18,3,EVNU,14,2.5,0,0,2,3,2.5
9/25/2019,20NW,AGM,Upland,3,3,18,28,1,HECO,33,4,HECO,30.5,2.5,0,0,1,4,2.5
9/25/2019,20NW,AGM,Upland,3,3,21,6,1,BOGR,20,4,HECO,13,2.5,0,0,1,4,2.5
9/25/2019,20NW,AGM,Upland,3,3,24,27,5,CRMI,24,1,BOGR,25.5,3,0,0,5,1,3
9/25/2019,20NW,AGM,Upland,3,4,3,25,3,PASM,28,4,HECO,26.5,3.5,0,0,3,4,3.5
9/25/2019,20NW,AGM,Upland,3,4,6,15,2,HECO,16,1,SPCR,15.5,1.5,0,0,2,1,1.5
9/25/2019,20NW,AGM,Upland,3,4,9,25,1,PASM,14,3,HECO,19.5,2,0,0,1,3,2
9/25/2019,20NW,AGM,Upland,3,4,12,20,2,HECO,22,1,HECO,21,1.5,0,0,2,1,1.5
