Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,MeanHigh,MeanLow
6/22/2021,21N,3,1,24,17,ELEL,1,SPCO,6,ELEL,4,OPPO,11.5,2.5
6/22/2021,21N,3,2,3,6,VUOC,1,VUOC,5,CADU,2,OPPO,5.5,1.5
6/22/2021,21N,3,2,6,30,ELEL,7,ELEL,44,HECO,3,MILI,37,5
6/22/2021,21N,3,2,9,44,HECO,3,HECO,48,HECO,2,HECO,46,2.5
6/22/2021,21N,3,2,12,52,HECO,3,HECO,52,HECO,1,HECO,52,2
6/22/2021,21N,3,2,15,60,HECO,11,BRTE,56,HECO,4,HECO,58,7.5
6/22/2021,21N,3,2,18,50,HECO,1,HECO,54,HECO,3,OPPO,52,2
6/22/2021,21N,3,2,21,38,ELEL,26,GUSA,16,HECO,4,HECO,27,15
6/22/2021,21N,3,2,24,16,VUOC,2,CADU,25,ELEL,2,VUOC,20.5,2
6/22/2021,21N,3,3,3,14,VUOC,1,VUOC,14,VUOC,9,VUOC,14,5
6/22/2021,21N,3,3,6,26,ELEL,2,ELEL,26,PASM,4,PSTE,26,3
6/22/2021,21N,3,3,9,16,ELEL,3,OPPO,16,PASM,2,VUOC,16,2.5
6/22/2021,21N,3,3,12,30,ELEL,5,VUOC,16,VUOC,4,VUOC,23,4.5
6/22/2021,21N,3,3,15,24,VUOC,5,CADU,22,ELEL,2,VUOC,23,3.5
6/22/2021,21N,3,3,18,26,PASM,4,PASM,26,PASM,4,ELEL,26,4
6/22/2021,21N,3,3,21,36,PASM,1,PASM,44,HECO,2,BRTE,40,1.5
6/22/2021,21N,3,3,24,52,HECO,4,OPPO,56,HECO,2,ELEL,54,3
6/22/2021,21N,3,4,3,22,PASM,6,OPPO,29,PASM,1,PASM,25.5,3.5
6/22/2021,21N,3,4,6,30,PASM,7,ELEL,33,PASM,3,PASM,31.5,5
6/22/2021,21N,3,4,9,13,CADU,2,CADU,21,ELEL,2,ELEL,17,2
6/22/2021,21N,3,4,12,36,BRTE,25,BRTE,29,ELEL,10,BRTE,32.5,17.5
6/22/2021,21N,3,4,15,40,BRTE,35,BRTE,51,PASM,27,BRTE,45.5,31
6/22/2021,21N,3,4,18,39,BRTE,24,BRTE,41,BRTE,28,BRTE,40,26
6/22/2021,21N,3,4,21,41,BRTE,34,BRTE,33,BRTE,12,BRTE,37,23
6/22/2021,21N,3,4,24,64,HECO,9,BRTE,59,HECO,11,BRTE,61.5,10
6/21/2021,21N,4,1,3,30,PASM,5,PASM,23,PASM,1,PASM,26.5,3
6/21/2021,21N,4,1,6,54,PASM,4,ELEL,9,CADU,1,CADU,31.5,2.5
6/21/2021,21N,4,1,9,23,PASM,7,ELEL,19,PASM,3,PASM,21,5
6/21/2021,21N,4,1,12,38,BRTE,3,BRTE,38,BRTE,4,BRTE,38,3.5
6/21/2021,21N,4,1,15,31,BRTE,11,BRTE,28,BRTE,5,BRTE,29.5,8
6/21/2021,21N,4,1,18,24,PASM,2,PASM,28,BRTE,2,BRTE,26,2
6/21/2021,21N,4,1,21,32,BRTE,26,BRTE,34,BRTE,24,BRTE,33,25
6/21/2021,21N,4,1,24,35,BRTE,24,BRTE,32,BRTE,9,BRTE,33.5,16.5
6/21/2021,21N,4,2,3,46,HECO,8,PASM,61,HECO,6,PASM,53.5,7
6/21/2021,21N,4,2,6,52,HECO,10,PASM,49,HECO,5,PASM,50.5,7.5
6/21/2021,21N,4,2,9,36,PASM,5,PASM,52,HECO,4,PASM,44,4.5
6/21/2021,21N,4,2,12,51,HECO,15,OPPO,53,HECO,6,PASM,52,10.5
6/21/2021,21N,4,2,15,29,PASM,8,PASM,23,PASM,8,BRTE,26,8
6/21/2021,21N,4,2,18,44,PASM,3,PASM,46,PASM,1,PASM,45,2
6/21/2021,21N,4,2,21,28,PASM,6,PASM,37,PASM,4,PASM,32.5,5
6/21/2021,21N,4,2,24,43,PASM,7,BRTE,39,BRTE,14,BRTE,41,10.5
6/21/2021,21N,4,3,3,16,ELEL,1,OPPO,26,ELEL,11,GUSA,21,6
6/21/2021,21N,4,3,6,19,CADU,1,BOGR,24,ELEL,7,ELEL,21.5,4
6/21/2021,21N,4,3,9,15,CADU,3,SPCO,25,ELEL,3,CADU,20,3
6/21/2021,21N,4,3,12,23,ELEL,3,ELEL,24,ELEL,5,ELEL,23.5,4
6/21/2021,21N,4,3,15,32,ELEL,8,ELEL,26,ELEL,17,ELEL,29,12.5
6/21/2021,21N,4,3,18,9,VUOC,2,BOGR,18,ELEL,2,ELEL,13.5,2
6/21/2021,21N,4,3,21,27,ELEL,3,VUOC,16,VUOC,2,VUOC,21.5,2.5
6/21/2021,21N,4,3,24,14,VUOC,2,VUOC,5,BOGR,1,BOGR,9.5,1.5
6/21/2021,21N,4,4,3,16,VUOC,5,VUOC,72,HECO,1,BOGR,44,3
6/21/2021,21N,4,4,6,13,VUOC,2,VUOC,38,SIAL,1,VUOC,25.5,1.5
6/21/2021,21N,4,4,9,24,ELEL,2,CADU,35,ELEL,1,VUOC,29.5,1.5
6/21/2021,21N,4,4,12,18,ELEL,1,ARFR,11,VUOC,2,BOGR,14.5,1.5
6/21/2021,21N,4,4,15,13,ELEL,2,BOGR,12,VUOC,4,ARFR,12.5,3
6/21/2021,21N,4,4,18,18,VUOC,2,BOGR,13,CADU,3,VUOC,15.5,2.5
6/21/2021,21N,4,4,21,8,VUOC,2,VUOC,18,VUOC,2,VUOC,13,2
6/21/2021,21N,4,4,24,15,VUOC,4,OPPO,32,ELEL,5,ELEL,23.5,4.5
6/10/2021,22E,1,1,3,17,PASM,1,PASM,16,PASM,3,PASM,16.5,2
6/10/2021,22E,1,1,6,28,PASM,2,PASM,21,PASM,1,PASM,24.5,1.5
6/10/2021,22E,1,1,9,24,PASM,2,PASM,19,PASM,2,PASM,21.5,2
6/10/2021,22E,1,1,12,32,PASM,2,PASM,16,PASM,1,PASM,24,1.5
6/10/2021,22E,1,1,15,20,PASM,3,PASM,16,PASM,1,PASM,18,2
6/10/2021,22E,1,1,18,22,PASM,4,PASM,23,PASM,1,PASM,22.5,2.5
6/10/2021,22E,1,1,21,31,PASM,7,PASM,19,PASM,2,PASM,25,4.5
6/10/2021,22E,1,1,24,22,PASM,1,PASM,32,PASM,4,PASM,27,2.5
6/10/2021,22E,1,2,3,47,ATCA,22,ATCA,21,PASM,6,ATCA,34,14
6/10/2021,22E,1,2,6,0,BARE,0,BARE,10,PASM,1,PASM,5,0.5
6/10/2021,22E,1,2,9,36,PASM,4,PASM,30,PASM,5,PASM,33,4.5
6/10/2021,22E,1,2,12,50,ATCA,13,PASM,24,PASM,5,PASM,37,9
6/10/2021,22E,1,2,15,22,PASM,10,ATCA,21,PASM,2,PASM,21.5,6
6/10/2021,22E,1,2,18,21,PASM,1,PASM,20,PASM,2,PASM,20.5,1.5
6/10/2021,22E,1,2,21,12,PASM,1,CADU,23,PASM,2,PASM,17.5,1.5
6/10/2021,22E,1,2,24,15,PASM,2,PASM,16,PASM,3,PASM,15.5,2.5
6/10/2021,22E,1,3,3,30,PASM,3,PASM,21,PASM,5,PASM,25.5,4
6/10/2021,22E,1,3,6,30,PASM,3,PASM,21,PASM,1,BRTE,25.5,2
6/10/2021,22E,1,3,9,21,PASM,6,PASM,16,VUOC,6,OPPO,18.5,6
6/10/2021,22E,1,3,12,21,PASM,1,PASM,25,BRTE,7,BRTE,23,4
6/10/2021,22E,1,3,15,21,PASM,1,PASM,24,BRTE,5,PASM,22.5,3
6/10/2021,22E,1,3,18,23,PASM,1,PASM,21,PASM,1,PASM,22,1
6/10/2021,22E,1,3,21,30,PASM,4,OPPO,23,PASM,5,PASM,26.5,4.5
6/10/2021,22E,1,3,24,19,PASM,1,PASM,24,PASM,2,PASM,21.5,1.5
6/24/2021,22E,1,4,3,35,PASM,5,CRMI,24,PASM,5,CRMI,29.5,5
6/24/2021,22E,1,4,6,18,PASM,1,PASM,20,PASM,1,PASM,19,1
6/24/2021,22E,1,4,9,25,PASM,1,PASM,32,DEPI,10,CHLE,28.5,5.5
6/24/2021,22E,1,4,12,26,CHLE,3,PASM,21,BRTE,2,CHLE,23.5,2.5
6/24/2021,22E,1,4,15,37,PASM,1,PASM,37,PASM,3,CHLE,37,2
6/24/2021,22E,1,4,18,14,PASM,2,CRMI,18,PASM,3,CRMI,16,2.5
6/24/2021,22E,1,4,21,14,CHLE,1,CHLE,19,PASM,1,PASM,16.5,1
6/24/2021,22E,1,4,24,17,CHAL,1,CHAL,18,CHLE,7,ERNA,17.5,4
6/24/2021,22E,2,1,3,18,PASM,1,PASM,19,PASM,3,PASM,18.5,2
6/24/2021,22E,2,1,6,21,PASM,1,PASM,24,PASM,2,PASM,22.5,1.5
6/24/2021,22E,2,1,9,17,PASM,1,PASM,15,PASM,1,PASM,16,1
6/24/2021,22E,2,1,12,17,PASM,2,PASM,23,PASM,1,PASM,20,1.5
6/24/2021,22E,2,1,15,17,PASM,2,PASM,14,PASM,1,POOL,15.5,1.5
6/24/2021,22E,2,1,18,17,PASM,2,PASM,22,PASM,1,PASM,19.5,1.5
6/24/2021,22E,2,1,21,10,PASM,1,PASM,13,PASM,1,PASM,11.5,1
6/24/2021,22E,2,1,24,9,PASM,1,PASM,13,PASM,1,PASM,11,1
6/24/2021,22E,2,2,3,40,CIUN,6,CIUN,26,PASM,7,CIUN,33,6.5
6/24/2021,22E,2,2,6,32,PASM,1,PASM,19,PASM,4,PASM,25.5,2.5
6/24/2021,22E,2,2,9,16,PASM,2,PASM,20,PASM,1,PASM,18,1.5
6/24/2021,22E,2,2,12,20,CHLE,6,PASM,35,PASM,1,PASM,27.5,3.5
6/24/2021,22E,2,2,15,18,PASM,2,PASM,27,PASM,2,PASM,22.5,2
6/24/2021,22E,2,2,18,24,PASM,3,PASM,20,PASM,2,PASM,22,2.5
6/24/2021,22E,2,2,21,42,SIAL,2,PASM,31,PASM,3,OPPO,36.5,2.5
6/24/2021,22E,2,2,24,46,PASM,3,OPPO,25,PASM,1,PASM,35.5,2
6/24/2021,22E,2,3,3,8,OPPO,3,OPPO,8,PASM,5,OPPO,8,4
6/24/2021,22E,2,3,6,20,PASM,1,PASM,14,PASM,1,PASM,17,1
6/24/2021,22E,2,3,9,16,PASM,1,PASM,15,PASM,2,CRMI,15.5,1.5
6/24/2021,22E,2,3,12,17,PASM,1,PASM,16,PASM,1,PASM,16.5,1
6/24/2021,22E,2,3,15,11,PASM,1,PASM,15,PASM,1,PASM,13,1
6/24/2021,22E,2,3,18,13,PASM,1,PASM,13,PASM,1,PASM,13,1
6/24/2021,22E,2,3,21,26,PASM,1,PASM,16,PASM,1,PASM,21,1
6/24/2021,22E,2,3,24,32,PASM,1,PASM,35,PASM,4,PASM,33.5,2.5
6/24/2021,22E,2,4,3,19,PASM,2,PASM,24,PASM,3,PASM,21.5,2.5
6/24/2021,22E,2,4,6,16,PASM,4,PASM,22,PASM,6,ATCA,19,5
6/24/2021,22E,2,4,9,23,PASM,1,PASM,23,PASM,1,PASM,23,1
6/24/2021,22E,2,4,12,16,PASM,1,PASM,14,PASM,1,PASM,15,1
6/24/2021,22E,2,4,15,46,ATCA,32,ATCA,44,ATCA,27,ATCA,45,29.5
6/24/2021,22E,2,4,18,39,PASM,1,PASM,20,PASM,1,PASM,29.5,1
6/24/2021,22E,2,4,21,56,PASM,1,PASM,32,PASM,1,PASM,44,1
6/24/2021,22E,2,4,24,21,PASM,1,PASM,27,PASM,2,PASM,24,1.5
6/23/2021,22E,3,1,3,7,CRMI,2,CRMI,10,CRMI,2,CRMI,8.5,2
6/23/2021,22E,3,1,6,10,VUOC,3,CRMI,10,CRMI,8,CRMI,10,5.5
6/23/2021,22E,3,1,9,8,MATA,1,CRMI,9,CRMI,3,CRMI,8.5,2
6/23/2021,22E,3,1,12,8,CRMI,3,CRMI,10,CRMI,2,CRMI,9,2.5
6/23/2021,22E,3,1,15,8,CRMI,3,CRMI,13,CHLE,1,CRMI,10.5,2
6/23/2021,22E,3,1,18,8,CRMI,5,CRMI,8,VUOC,3,VUOC,8,4
6/23/2021,22E,3,1,21,9,CRMI,3,CRMI,5,CRMI,1,CRMI,7,2
6/23/2021,22E,3,1,24,7,VUOC,0,BARE,8,CRMI,7,CRMI,7.5,3.5
6/23/2021,22E,3,2,3,45,PASM,1,PASM,23,PASM,4,OPPO,34,2.5
6/23/2021,22E,3,2,6,9,BOGR,3,BOGR,18,PASM,2,BOGR,13.5,2.5
6/23/2021,22E,3,2,9,3,BOGR,1,BOGR,23,PASM,1,PASM,13,1
6/23/2021,22E,3,2,12,4,BOGR,1,BOGR,4,BOGR,1,BOGR,4,1
6/23/2021,22E,3,2,15,20,PASM,1,PASM,10,BOGR,1,BOGR,15,1
6/23/2021,22E,3,2,18,28,PASM,2,BOGR,23,PASM,1,PASM,25.5,1.5
6/23/2021,22E,3,2,21,7,VUOC,1,OPPO,12,PASM,1,PASM,9.5,1
6/23/2021,22E,3,2,24,23,PASM,1,PASM,29,PASM,1,VUOC,26,1
6/23/2021,22E,3,3,3,20,PASM,3,PASM,22,PASM,1,PASM,21,2
6/23/2021,22E,3,3,6,12,VUOC,3,VUOC,15,VUOC,3,CRMI,13.5,3
6/23/2021,22E,3,3,9,15,VUOC,2,VUOC,15,VUOC,4,CRMI,15,3
6/23/2021,22E,3,3,12,8,CRMI,7,CRMI,33,SIAL,5,VUOC,20.5,6
6/23/2021,22E,3,3,15,13,VUOC,3,VUOC,15,VUOC,6,VUOC,14,4.5
6/23/2021,22E,3,3,18,18,PASM,3,VUOC,17,VUOC,1,VUOC,17.5,2
6/23/2021,22E,3,3,21,16,VUOC,3,CRMI,16,VUOC,1,CRMI,16,2
6/23/2021,22E,3,3,24,14,VUOC,2,VUOC,16,VUOC,6,VUOC,15,4
6/23/2021,22E,3,4,3,26,PASM,1,PASM,23,PASM,1,PASM,24.5,1
6/23/2021,22E,3,4,6,22,PASM,2,PASM,23,PASM,4,PASM,22.5,3
6/23/2021,22E,3,4,9,16,PASM,1,PASM,24,BRTE,3,PASM,20,2
6/23/2021,22E,3,4,12,17,PASM,1,PASM,16,PASM,1,PASM,16.5,1
6/23/2021,22E,3,4,15,17,PASM,3,CRMI,17,PASM,2,PASM,17,2.5
6/23/2021,22E,3,4,18,19,PASM,3,SONU,22,PASM,5,OPPO,20.5,4
6/23/2021,22E,3,4,21,24,PASM,11,CRMI,16,OPPO,11,OPPO,20,11
6/23/2021,22E,3,4,24,13,PASM,1,PASM,7,CRMI,3,CRMI,10,2
6/23/2021,22E,4,1,3,18,PASM,1,PASM,22,PASM,1,PASM,20,1
6/23/2021,22E,4,1,6,28,BRTE,2,PASM,20,PASM,3,PASM,24,2.5
6/23/2021,22E,4,1,9,21,PASM,2,PASM,15,VUOC,6,BRTE,18,4
6/23/2021,22E,4,1,12,20,VUOC,1,VUOC,19,PASM,1,PASM,19.5,1
6/23/2021,22E,4,1,15,26,BRTE,7,BRTE,24,BRTE,1,VUOC,25,4
6/23/2021,22E,4,1,18,21,PASM,4,PASM,18,PASM,3,PASM,19.5,3.5
6/23/2021,22E,4,1,21,17,PASM,1,PASM,24,PASM,1,LYJU,20.5,1
6/23/2021,22E,4,1,24,27,PASM,3,OPPO,8,PASM,1,CHLE,17.5,2
6/23/2021,22E,4,2,3,17,PASM,1,PASM,18,PASM,1,PASM,17.5,1
6/23/2021,22E,4,2,6,18,PASM,1,PASM,20,PASM,1,PASM,19,1
6/23/2021,22E,4,2,9,20,PASM,1,PASM,28,PASM,3,PASM,24,2
6/23/2021,22E,4,2,12,19,PASM,1,PASM,19,PASM,1,PASM,19,1
6/23/2021,22E,4,2,15,24,PASM,1,PASM,30,PASM,2,PASM,27,1.5
6/23/2021,22E,4,2,18,23,PASM,1,PASM,21,PASM,1,PASM,22,1
6/23/2021,22E,4,2,21,25,PASM,1,PASM,26,PASM,2,PASM,25.5,1.5
6/23/2021,22E,4,2,24,24,PASM,2,PASM,21,PASM,1,PASM,22.5,1.5
6/23/2021,22E,4,3,3,32,PASM,7,VUOC,27,PASM,1,VUOC,29.5,4
6/23/2021,22E,4,3,6,23,PASM,5,PASM,27,PASM,9,VUOC,25,7
6/23/2021,22E,4,3,9,34,PASM,6,VUOC,42,PASM,5,VUOC,38,5.5
6/23/2021,22E,4,3,12,22,PASM,2,PASM,25,PASM,3,VUOC,23.5,2.5
6/23/2021,22E,4,3,15,19,PASM,1,PASM,19,PASM,3,VUOC,19,2
6/23/2021,22E,4,3,18,26,PASM,1,VUOC,23,PASM,1,VUOC,24.5,1
6/23/2021,22E,4,3,21,13,PASM,1,PASM,20,PASM,1,PASM,16.5,1
6/23/2021,22E,4,3,24,13,PASM,1,PASM,26,PASM,1,VUOC,19.5,1
6/23/2021,22E,4,4,3,17,PASM,2,PASM,24,PASM,3,PASM,20.5,2.5
6/23/2021,22E,4,4,6,24,PASM,1,PASM,17,PASM,1,PASM,20.5,1
6/23/2021,22E,4,4,9,19,PASM,1,PASM,24,PASM,3,PASM,21.5,2
6/23/2021,22E,4,4,12,24,PASM,1,PASM,9,PASM,1,PASM,16.5,1
6/23/2021,22E,4,4,15,20,PASM,1,PASM,23,PASM,5,PASM,21.5,3
6/23/2021,22E,4,4,18,14,PASM,1,PASM,10,PASM,1,PASM,12,1
6/23/2021,22E,4,4,21,14,PASM,1,PASM,9,PASM,1,PASM,11.5,1
6/23/2021,22E,4,4,24,4,PASM,1,POOL,6,PASM,1,PASM,5,1
6/24/2021,22W,1,1,3,26,PASM,1,VUOC,31,PASM,1,PASM,28.5,1
6/24/2021,22W,1,1,6,45,PASM,5,SPCO,21,ARFR,5,PASM,33,5
6/24/2021,22W,1,1,9,10,PASM,1,BUDA,22,PASM,2,PASM,16,1.5
6/24/2021,22W,1,1,12,27,PASM,1,PASM,30,PASM,2,PASM,28.5,1.5
6/24/2021,22W,1,1,15,26,PASM,1,PASM,26,PASM,2,PASM,26,1.5
6/24/2021,22W,1,1,18,15,PASM,2,BOGR,28,PASM,2,PASM,21.5,2
6/24/2021,22W,1,1,21,14,PASM,1,PASM,20,PASM,1,PASM,17,1
6/24/2021,22W,1,1,24,50,PASM,2,PASM,32,PASM,2,BOGR,41,2
6/24/2021,22W,1,2,3,14,VUOC,5,VUOC,17,PASM,4,VUOC,15.5,4.5
6/24/2021,22W,1,2,6,15,PASM,3,PASM,16,VUOC,3,BOGR,15.5,3
6/24/2021,22W,1,2,9,8,VUOC,2,VUOC,10,VUOC,2,VUOC,9,2
6/24/2021,22W,1,2,12,13,VUOC,1,VUOC,10,VUOC,3,BUDA,11.5,2
6/24/2021,22W,1,2,15,15,VUOC,2,BOGR,3,SORO,1,SORO,9,1.5
6/24/2021,22W,1,2,18,14,VUOC,3,VUOC,14,VUOC,2,VUOC,14,2.5
6/24/2021,22W,1,2,21,7,BUDA,3,BUDA,10,VUOC,2,BUDA,8.5,2.5
6/24/2021,22W,1,2,24,11,BUDA,2,BUDA,6,BUDA,1,BUDA,8.5,1.5
6/24/2021,22W,1,3,3,0,BARE,0,BARE,0,BARE,0,BARE,0,0
6/24/2021,22W,1,3,6,8,BUDA,1,BUDA,3,BUDA,1,BUDA,5.5,1
6/24/2021,22W,1,3,9,0,BARE,0,BARE,2,CRMI,1,CRMI,1,0.5
6/24/2021,22W,1,3,12,7,CRMI,1,CRMI,6,BOGR,1,SPCO,6.5,1
6/24/2021,22W,1,3,15,0,BARE,0,BARE,8,SPCO,3,SPCO,4,1.5
6/24/2021,22W,1,3,18,3,CRMI,1,CRMI,6,CRMI,3,CRMI,4.5,2
6/24/2021,22W,1,3,21,15,VUOC,2,VUOC,14,VUOC,2,VUOC,14.5,2
6/24/2021,22W,1,3,24,15,VUOC,3,VUOC,9,VUOC,3,VUOC,12,3
6/24/2021,22W,1,4,3,8,CRMI,1,CRMI,7,CRMI,3,CRMI,7.5,2
6/24/2021,22W,1,4,6,6,CRMI,1,BOGR,0,BARE,0,BARE,3,0.5
6/24/2021,22W,1,4,9,0,BARE,0,BARE,9,ELEL,1,ELEL,4.5,0.5
6/24/2021,22W,1,4,12,5,CRMI,2,BOGR,8,PASM,1,BOGR,6.5,1.5
6/24/2021,22W,1,4,15,14,LARE,2,BOGR,10,PASM,3,BOGR,12,2.5
6/24/2021,22W,1,4,18,9,CRMI,3,CRMI,11,PASM,7,CRMI,10,5
6/24/2021,22W,1,4,21,7,CRMI,3,CRMI,14,PASM,1,CRMI,10.5,2
6/24/2021,22W,1,4,24,26,PASM,1,BOGR,14,PASM,2,CRMI,20,1.5
6/24/2021,22W,2,1,3,14,CHLE,5,CHLE,12,VUOC,1,CRMI,13,3
6/24/2021,22W,2,1,6,8,CRMI,2,CRMI,14,CRMI,5,CRMI,11,3.5
6/24/2021,22W,2,1,9,8,CRMI,2,CRMI,5,BUDA,1,BUDA,6.5,1.5
6/24/2021,22W,2,1,12,9,EREF,3,CRMI,14,CRMI,2,CRMI,11.5,2.5
6/24/2021,22W,2,1,15,4,BUDA,2,BUDA,5,CRMI,1,BUDA,4.5,1.5
6/24/2021,22W,2,1,18,9,CRMI,2,CRMI,11,PASM,1,BUDA,10,1.5
6/24/2021,22W,2,1,21,10,PASM,1,BUDA,13,PASM,1,CHLE,11.5,1
6/24/2021,22W,2,1,24,14,PASM,1,BUDA,15,PASM,2,PASM,14.5,1.5
6/24/2021,22W,2,2,3,15,PASM,1,PASM,16,PASM,1,PASM,15.5,1
6/24/2021,22W,2,2,6,23,PASM,1,VUOC,13,PASM,0,BARE,18,0.5
6/24/2021,22W,2,2,9,17,PASM,1,PASM,25,PASM,2,VUOC,21,1.5
6/24/2021,22W,2,2,12,11,CRMI,2,BUDA,15,PASM,2,BUDA,13,2
6/24/2021,22W,2,2,15,16,PASM,1,PASM,20,PASM,1,PASM,18,1
6/24/2021,22W,2,2,18,11,PASM,1,PASM,15,PASM,1,PASM,13,1
6/24/2021,22W,2,2,21,14,VUOC,3,BUDA,15,VUOC,4,VUOC,14.5,3.5
6/24/2021,22W,2,2,24,13,PASM,1,PASM,14,PASM,2,VUOC,13.5,1.5
6/24/2021,22W,2,3,3,17,PASM,1,PASM,16,PASM,1,PASM,16.5,1
6/24/2021,22W,2,3,6,20,PASM,1,PASM,17,PASM,2,PASM,18.5,1.5
6/24/2021,22W,2,3,9,12,PASM,2,BOGR,20,PASM,2,PASM,16,2
6/24/2021,22W,2,3,12,8,BUDA,2,BUDA,12,VUOC,1,VUOC,10,1.5
6/24/2021,22W,2,3,15,11,VUOC,2,VUOC,7,VUOC,1,BOGR,9,1.5
6/24/2021,22W,2,3,18,15,VUOC,4,VUOC,10,VUOC,3,VUOC,12.5,3.5
6/24/2021,22W,2,3,21,12,VUOC,2,VUOC,13,VUOC,2,VUOC,12.5,2
6/24/2021,22W,2,3,24,11,VUOC,2,VUOC,13,VUOC,1,VUOC,12,1.5
6/24/2021,22W,2,4,3,2,BUDA,0,BARE,7,BOGR,1,BOGR,4.5,0.5
6/24/2021,22W,2,4,6,6,BOGR,1,BOGR,4,BUDA,1,BUDA,5,1
6/24/2021,22W,2,4,9,5,BUDA,1,BUDA,6,CADU,1,BOGR,5.5,1
6/24/2021,22W,2,4,12,2,BUDA,0,BARE,6,BUDA,2,BUDA,4,1
6/24/2021,22W,2,4,15,8,BOGR,2,BOGR,8,ARPU,1,BOGR,8,1.5
6/24/2021,22W,2,4,18,6,BOGR,1,BOGR,7,BOGR,1,BOGR,6.5,1
6/24/2021,22W,2,4,21,11,VUOC,1,BUDA,7,BUDA,1,BUDA,9,1
6/24/2021,22W,2,4,24,5,BUDA,1,BUDA,5,BUDA,1,BUDA,5,1
6/24/2021,22W,3,1,3,10,BOGR,4,CRMI,6,BOGR,1,BOGR,8,2.5
6/24/2021,22W,3,1,6,6,BOGR,1,EUGL,9,CRMI,1,SAIB,7.5,1
6/24/2021,22W,3,1,9,8,SPCO,1,SPCO,5,SPCO,0,BARE,6.5,0.5
6/24/2021,22W,3,1,12,7,BUDA,1,BUDA,5,BUDA,2,BUDA,6,1.5
6/24/2021,22W,3,1,15,8,CRMI,2,CRMI,10,PASM,2,CRMI,9,2
6/24/2021,22W,3,1,18,11,CRMI,3,CRMI,7,CRMI,2,CRMI,9,2.5
6/24/2021,22W,3,1,21,12,PASM,1,PASM,7,PASM,1,PASM,9.5,1
6/24/2021,22W,3,1,24,5,CRMI,1,CRMI,9,PASM,1,PASM,7,1
6/24/2021,22W,3,2,3,12,PLPA,2,PLPA,6,ELEL,3,CRMI,9,2.5
6/24/2021,22W,3,2,6,10,VUOC,4,CRMI,6,CRMI,3,CRMI,8,3.5
6/24/2021,22W,3,2,9,7,CRMI,3,CRMI,7,CRMI,5,CRMI,7,4
6/24/2021,22W,3,2,12,8,BOGR,4,CRMI,6,PLPA,3,CRMI,7,3.5
6/24/2021,22W,3,2,15,7,VUOC,4,CRMI,7,PLPA,4,CRMI,7,4
6/24/2021,22W,3,2,18,11,CRMI,2,CRMI,9,CRMI,6,CRMI,10,4
6/24/2021,22W,3,2,21,9,CRMI,1,BOGR,6,CRMI,3,CRMI,7.5,2
6/24/2021,22W,3,2,24,9,PLPA,7,CRMI,0,BARE,0,BARE,4.5,3.5
6/24/2021,22W,3,3,3,11,PASM,1,BOGR,27,PASM,1,EREF,19,1
6/24/2021,22W,3,3,6,16,PASM,1,PASM,60,PASM,2,PASM,38,1.5
6/24/2021,22W,3,3,9,18,PASM,4,GUSA,18,PASM,1,BOGR,18,2.5
6/24/2021,22W,3,3,12,20,PASM,2,PASM,21,PASM,1,PASM,20.5,1.5
6/24/2021,22W,3,3,15,22,PASM,1,PASM,17,PASM,2,PASM,19.5,1.5
6/24/2021,22W,3,3,18,14,PASM,1,PASM,61,PASM,2,PASM,37.5,1.5
6/24/2021,22W,3,3,21,24,PASM,2,OPPO,25,PASM,2,PASM,24.5,2
6/24/2021,22W,3,3,24,20,PASM,1,PASM,21,PASM,1,PASM,20.5,1
6/24/2021,22W,3,4,3,6,BOGR,1,BUDA,8,BUDA,3,BUDA,7,2
6/24/2021,22W,3,4,6,0,BARE,0,BARE,0,BARE,0,BARE,0,0
6/24/2021,22W,3,4,9,3,BUDA,1,BUDA,4,BUDA,1,BUDA,3.5,1
6/24/2021,22W,3,4,12,7,BUDA,3,BUDA,7,BUDA,1,BUDA,7,2
6/24/2021,22W,3,4,15,4,BOGR,1,BOGR,8,PASM,1,BOGR,6,1
6/24/2021,22W,3,4,18,15,PASM,1,BUDA,10,PASM,1,BOGR,12.5,1
6/24/2021,22W,3,4,21,4,BOGR,1,BOGR,3,BOGR,1,BOGR,3.5,1
6/24/2021,22W,3,4,24,16,PASM,1,PASM,20,PASM,1,PASM,18,1
6/24/2021,22W,4,1,3,5,CRMI,1,CRMI,4,CHLE,1,BOGR,4.5,1
6/24/2021,22W,4,1,6,3,CRMI,1,CRMI,7,CHLE,1,BOGR,5,1
6/24/2021,22W,4,1,9,4,CHIN,1,CHIN,0,BARE,0,BARE,2,0.5
6/24/2021,22W,4,1,12,1,BOGR,0,BARE,0,BARE,0,BARE,0.5,0
6/24/2021,22W,4,1,15,4,CRMI,1,BOGR,4,CRMI,1,CRMI,4,1
6/24/2021,22W,4,1,18,3,CRMI,1,CRMI,12,PASM,1,BOGR,7.5,1
6/24/2021,22W,4,1,21,6,LARE,1,LARE,1,CHIN,0,BARE,3.5,0.5
6/24/2021,22W,4,1,24,10,BOGR,2,CRMI,7,BOGR,1,BOGR,8.5,1.5
6/24/2021,22W,4,2,3,5,BOGR,1,BOGR,10,GUSA,1,BOGR,7.5,1
6/24/2021,22W,4,2,6,8,BUDA,2,BUDA,15,PASM,2,BUDA,11.5,2
