Year,Pasture,General Ecosite,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes
2015,31W,Plains,4,4,9,28,4,PASM,27,8,BOGR,27.5,6,
2015,31W,Plains,4,4,12,32,9,PASM,34,9,PASM,33,9,
2015,31W,Plains,4,4,15,26,5,PASM,22,4,BOGR,24,4.5,
2015,31W,Plains,4,4,18,31,8,PASM,29,9,BOGR,30,8.5,
2015,31W,Plains,4,4,21,34,7,PASM,29,11,PSTE,31.5,9,
2015,31W,Plains,4,4,24,22,3,YUGL,38,9,YUGL,30,6,
2015,5E,Plains,1,1,3,11,2,CELA,12,1,PASM,11.5,1.5,
2015,5E,Plains,1,1,6,8,2,VUOC,7,1,BOGR,7.5,1.5,
2015,5E,Plains,1,1,9,7,2,BOGR,7,2,BOGR,7,2,
2015,5E,Plains,1,1,12,9,2,VUOC,8,3,BOGR,8.5,2.5,
2015,5E,Plains,1,1,15,8,2,VUOC,13,4,EREF,10.5,3,
2015,5E,Plains,1,1,18,11,1,VUOC,7,3,VUOC,9,2,
2015,5E,Plains,1,1,21,10,2,VUOC,13,5,VUOC,11.5,3.5,
2015,5E,Plains,1,1,24,9,3,VUOC,10,3,BOGR,9.5,3,
2015,5E,Plains,1,2,3,18,2,BOGR,31,4,BOGR,24.5,3,
2015,5E,Plains,1,2,6,22,2,PASM,35,22,ATCA,28.5,12,
2015,5E,Plains,1,2,9,31,5,PASM,34,2,BOGR,32.5,3.5,
2015,5E,Plains,1,2,12,48,3,PASM,40,7,LUPU,44,5,
2015,5E,Plains,1,2,15,40,5,BOGR,42,7,BOGR,41,6,
2015,5E,Plains,1,2,18,20,2,BOGR,39,4,BOGR,29.5,3,
2015,5E,Plains,1,2,21,43,2,BOGR,36,5,PASM,39.5,3.5,
2015,5E,Plains,1,2,24,28,3,PASM,34,12,PASM,31,7.5,
2015,5E,Plains,1,3,3,34,26,ATCA,23,10,ATCA,28.5,18,
2015,5E,Plains,1,3,6,12,3,CAEL,34,10,EREF,23,6.5,
2015,5E,Plains,1,3,9,22,4,PASM,22,5,PASM,22,4.5,
2015,5E,Plains,1,3,12,25,2,CRMI,34,7,PASM,29.5,4.5,
2015,5E,Plains,1,3,15,4,0,BARE,4,0,BOGR,4,0,
2015,5E,Plains,1,3,18,35,8,OPPO,14,1,OPPO,24.5,4.5,
2015,5E,Plains,1,3,21,24,2,BOGR,28,3,OPPO,26,2.5,
2015,5E,Plains,1,3,24,39,7,ATCA,37,4,BOGR,38,5.5,
2015,5E,Plains,1,4,3,20,3,EREF,40,3,BOGR,30,3,
2015,5E,Plains,1,4,6,23,4,BOGR,35,9,PASM,29,6.5,
2015,5E,Plains,1,4,9,43,10,PASM,22,3,BOGR,32.5,6.5,
2015,5E,Plains,1,4,12,26,7,PASM,22,7,SPCO,24,7,
2015,5E,Plains,1,4,15,22,3,PASM,9,5,EREF,15.5,4,
2015,5E,Plains,1,4,18,27,2,BOGR,17,5,PASM,22,3.5,
2015,5E,Plains,1,4,21,15,3,BOGR,13,2,BOGR,14,2.5,
2015,5E,Plains,1,4,24,30,4,BOGR,20,3,BOGR,25,3.5,
2015,5E,Plains,2,1,3,29,9,PASM,20,6,PASM,24.5,7.5,
2015,5E,Plains,2,1,6,27,11,PASM,30,14,PASM,28.5,12.5,
2015,5E,Plains,2,1,9,24,4,PASM,22,14,PASM,23,9,
2015,5E,Plains,2,1,12,27,4,PASM,48,28,ATCA,37.5,16,
2015,5E,Plains,2,1,15,29,15,PASM,25,7,ASPE,27,11,
2015,5E,Plains,2,1,18,15,2,PASM,19,6,PASM,17,4,
2015,5E,Plains,2,1,21,11,3,BOGR,18,5,BOGR,14.5,4,
2015,5E,Plains,2,1,24,18,7,OPPO,26,5,BOGR,22,6,
2015,5E,Plains,2,2,3,19,2,BOGR,28,5,BOGR,23.5,3.5,
2015,5E,Plains,2,2,6,10,2,OPPO,20,2,BOGR,15,2,
2015,5E,Plains,2,2,9,24,5,BOGR,21,4,BOGR,22.5,4.5,
2015,5E,Plains,2,2,12,18,7,SIHY,20,3,BOGR,19,5,
2015,5E,Plains,2,2,15,12,3,BOGR,3,1,BOGR,7.5,2,
2015,5E,Plains,2,2,18,20,2,BOGR,15,2,BOGR,17.5,2,
2015,5E,Plains,2,2,21,34,15,PASM,40,15,PASM,37,15,
2015,5E,Plains,2,2,24,37,7,PASM,45,6,PASM,41,6.5,
2015,5E,Plains,2,3,3,4,2,BOGR,11,7,OPPO,7.5,4.5,
2015,5E,Plains,2,3,6,12,5,PIOP,10,3,BOGR,11,4,
2015,5E,Plains,2,3,9,6,2,BOGR,6,2,BOGR,6,2,
2015,5E,Plains,2,3,12,4,1,BOGR,14,3,CAEL,9,2,
2015,5E,Plains,2,3,15,8,3,BOGR,10,2,BOGR,9,2.5,
2015,5E,Plains,2,3,18,10,1,BOGR,22,9,ARLO,16,5,
2015,5E,Plains,2,3,21,25,12,ATCA,30,26,ATCA,27.5,19,
2015,5E,Plains,2,3,24,23,15,ATCA,48,36,ATCA,35.5,25.5,
2015,5E,Plains,2,4,3,42,16,PASM,22,5,PASM,32,10.5,
2015,5E,Plains,2,4,6,23,4,BOGR,15,6,BOGR,19,5,
2015,5E,Plains,2,4,9,28,3,EREF,15,5,OPPO,21.5,4,
2015,5E,Plains,2,4,12,19,3,BOGR,24,5,BOGR,21.5,4,
2015,5E,Plains,2,4,15,10,2,BOGR,28,6,PASM,19,4,
2015,5E,Plains,2,4,18,22,9,OPPO,27,2,BOGR,24.5,5.5,
2015,5E,Plains,2,4,21,20,6,PASM,35,4,PASM,27.5,5,
2015,5E,Plains,2,4,24,51,9,PASM,23,4,BOGR,37,6.5,
2015,5E,Plains,3,1,3,41,4,PASM,44,2,BOGR,42.5,3,
2015,5E,Plains,3,1,6,17,6,BOGR,17,4,BOGR,17,5,
2015,5E,Plains,3,1,9,40,4,PASM,21,5,SCBR,30.5,4.5,
2015,5E,Plains,3,1,12,41,16,PASM,39,19,PASM,40,17.5,
2015,5E,Plains,3,1,15,15,3,BOGR,21,8,PASM,18,5.5,
2015,5E,Plains,3,1,18,20,8,OPPO,18,15,PASM,19,11.5,
2015,5E,Plains,3,1,21,22,8,PASM,21,6,PASM,21.5,7,
2015,5E,Plains,3,1,24,15,5,PASM,37,3,BOGR,26,4,
2015,5E,Plains,3,2,3,10,4,OPPO,15,0,BARE,12.5,2,
2015,5E,Plains,3,2,6,16,4,BOGR,22,1,BOGR,19,2.5,
2015,5E,Plains,3,2,9,5,3,BOGR,28,4,BOGR,16.5,3.5,
2015,5E,Plains,3,2,12,21,3,BOGR,8,2,BOGR,14.5,2.5,
2015,5E,Plains,3,2,15,22,14,ATCA,15,1,BOGR,18.5,7.5,
2015,5E,Plains,3,2,18,17,6,OPPO,12,1,BOGR,14.5,3.5,
2015,5E,Plains,3,2,21,28,3,BOGR,20,2,OPPO,24,2.5,
2015,5E,Plains,3,2,24,19,5,BOGR,27,2,OPPO,23,3.5,
2015,5E,Plains,3,3,3,21,3,PASM,9,5,BOGR,15,4,
2015,5E,Plains,3,3,6,20,5,PASM,24,4,PASM,22,4.5,
2015,5E,Plains,3,3,9,15,4,BOGR,20,9,PASM,17.5,6.5,
2015,5E,Plains,3,3,12,25,9,OPPO,18,5,PASM,21.5,7,
2015,5E,Plains,3,3,15,34,2,PASM,24,4,BOGR,29,3,
2015,5E,Plains,3,3,18,16,3,OPPO,27,4,OPPO,21.5,3.5,
2015,5E,Plains,3,3,21,14,3,PASM,29,1,BOGR,21.5,2,
2015,5E,Plains,3,3,24,7,2,BOGR,16,2,BOGR,11.5,2,
2015,5E,Plains,3,4,3,20,3,BOGR,12,4,BOGR,16,3.5,
2015,5E,Plains,3,4,6,16,5,PASM,12,2,BOGR,14,3.5,
2015,5E,Plains,3,4,9,22,4,PASM,24,3,BOGR,23,3.5,
2015,5E,Plains,3,4,12,20,2,ATCA,26,2,BOGR,23,2,
2015,5E,Plains,3,4,15,23,5,BOGR,29,4,OPPO,26,4.5,
2015,5E,Plains,3,4,18,21,3,BOGR,12,3,ATCA,16.5,3,
2015,5E,Plains,3,4,21,24,4,BOGR,16,6,OPPO,20,5,
2015,5E,Plains,3,4,24,11,5,BOGR,32,5,BOGR,21.5,5,
2015,5E,Plains,4,1,3,15,4,BOGR,17,3,BOGR,16,3.5,
2015,5E,Plains,4,1,6,22,2,BOGR,14,3,BOGR,18,2.5,
2015,5E,Plains,4,1,9,17,7,BOGR,12,2,BOGR,14.5,4.5,
2015,5E,Plains,4,1,12,11,1,BOGR,13,3,BOGR,12,2,
2015,5E,Plains,4,1,15,12,1,BOGR,24,3,OPPO,18,2,
2015,5E,Plains,4,1,18,12,4,BOGR,11,2,BOGR,11.5,3,
2015,5E,Plains,4,1,21,21,9,PASM,20,4,BOGR,20.5,6.5,
2015,5E,Plains,4,1,24,14,5,STCO,22,5,STCO,18,5,
2015,5E,Plains,4,2,3,20,3,BOGR,34,2,BOGR,27,2.5,
2015,5E,Plains,4,2,6,19,7,SIHY,16,7,PEAL,17.5,7,
2015,5E,Plains,4,2,9,34,2,EREF,22,3,BOGR,28,2.5,
2015,5E,Plains,4,2,12,28,6,ARLO,14,2,BOGR,21,4,
2015,5E,Plains,4,2,15,31,4,BOGR,37,4,BOGR,34,4,
2015,5E,Plains,4,2,18,14,2,CAEL,21,2,CAEL,17.5,2,
2015,5E,Plains,4,2,21,16,3,BOGR,9,3,BOGR,12.5,3,
2015,5E,Plains,4,2,24,28,5,BOGR,20,2,CAEL,24,3.5,
2015,5E,Plains,4,3,3,36,12,STCO,24,10,STCO,30,11,
2015,5E,Plains,4,3,6,16,2,BOGR,22,2,SPCO,19,2,
2015,5E,Plains,4,3,9,5,1,BOGR,13,1,BOGR,9,1,
2015,5E,Plains,4,3,12,22,3,STCO,28,12,SIHY,25,7.5,
2015,5E,Plains,4,3,15,15,10,CHNA,18,0,STCO,16.5,5,
2015,5E,Plains,4,3,18,22,3,CAFI,36,5,STCO,29,4,
2015,5E,Plains,4,3,21,24,3,CAFI,16,7,OPPO,20,5,
2015,5E,Plains,4,3,24,18,4,STCO,13,5,PSTE,15.5,4.5,
2015,5E,Plains,4,4,3,8,2,LARE,10,3,BOGR,9,2.5,
2015,5E,Plains,4,4,6,20,2,BOGR,5,1,BOGR,12.5,1.5,
2015,5E,Plains,4,4,9,8,2,BOGR,9,3,BOGR,8.5,2.5,
2015,5E,Plains,4,4,12,9,1,BOGR,13,3,BOGR,11,2,
2015,5E,Plains,4,4,15,12,4,BOGR,14,2,BOGR,13,3,
2015,5E,Plains,4,4,18,24,5,OPPO,15,1,STCO,19.5,3,
2015,5E,Plains,4,4,21,10,4,BOGR,14,2,BOGR,12,3,
2015,5E,Plains,4,4,24,12,3,BOGR,14,3,CAEL,13,3,
2015,5W,Plains,1,1,3,15,3,PASM,10,2,PASM,12.5,2.5,
2015,5W,Plains,1,1,6,6,0,PASM,6,2,PASM,6,1,
2015,5W,Plains,1,1,9,7,2,PASM,8,3,LARE,7.5,2.5,
2015,5W,Plains,1,1,12,10,1,BOGR,4,1,PASM,7,1,
2015,5W,Plains,1,1,15,3,1,BUDA,2,1,BUDA,2.5,1,
2015,5W,Plains,1,1,18,10,3,CHNA,11,1,CHNA,10.5,2,
2015,5W,Plains,1,1,21,4,1,CIUN,4,0,BUDA,4,0.5,
2015,5W,Plains,1,1,24,8,3,CHNA,6,1,GUSA,7,2,
2015,5W,Plains,1,2,3,8,1,CIUN,6,2,SPCO,7,1.5,
2015,5W,Plains,1,2,6,9,3,PASM,8,1,BOGR,8.5,2,
2015,5W,Plains,1,2,9,14,2,PASM,15,2,BOGR,14.5,2,
2015,5W,Plains,1,2,12,14,3,PASM,9,1,ARDR,11.5,2,
2015,5W,Plains,1,2,15,14,6,BOGR,14,1,BOGR,14,3.5,
2015,5W,Plains,1,2,18,12,3,SONU,14,2,BOGR,13,2.5,
2015,5W,Plains,1,2,21,12,4,PASM,11,3,LARE,11.5,3.5,
2015,5W,Plains,1,2,24,9,3,PASM,10,4,PASM,9.5,3.5,
2015,5W,Plains,1,3,3,4,1,LARE,5,2,BOGR,4.5,1.5,
2015,5W,Plains,1,3,6,8,2,PASM,10,1,PASM,9,1.5,
2015,5W,Plains,1,3,9,11,2,PASM,13,3,LARE,12,2.5,
2015,5W,Plains,1,3,12,14,3,PASM,11,1,SONU,12.5,2,
2015,5W,Plains,1,3,15,9,2,LARE,11,1,PASM,10,1.5,
2015,5W,Plains,1,3,18,8,1,PASM,4,2,ARDR,6,1.5,
2015,5W,Plains,1,3,21,9,5,LARE,11,3,PASM,10,4,
2015,5W,Plains,1,3,24,10,7,CHIN,12,2,PASM,11,4.5,
2015,5W,Plains,1,4,3,6,1,PASM,6,0,PASM,6,0.5,
2015,5W,Plains,1,4,6,9,3,PASM,13,4,PASM,11,3.5,
2015,5W,Plains,1,4,9,10,3,PASM,12,5,PASM,11,4,
2015,5W,Plains,1,4,12,10,2,PASM,7,2,PASM,8.5,2,
2015,5W,Plains,1,4,15,5,1,PASM,4,1,PASM,4.5,1,
2015,5W,Plains,1,4,18,6,2,PASM,10,1,PASM,8,1.5,
2015,5W,Plains,1,4,21,10,3,PASM,10,2,PASM,10,2.5,
2015,5W,Plains,1,4,24,9,3,PASM,9,4,PASM,9,3.5,
2015,5W,Plains,2,1,3,7,2,PASM,6,2,PASM,6.5,2,
2015,5W,Plains,2,1,6,6,1,PASM,7,2,PASM,6.5,1.5,
2015,5W,Plains,2,1,9,7,1,PASM,8,2,PASM,7.5,1.5,
2015,5W,Plains,2,1,12,4,1,BUDA,5,1,BOGR,4.5,1,
2015,5W,Plains,2,1,15,7,3,BOGR,6,3,BOGR,6.5,3,
2015,5W,Plains,2,1,18,6,2,PASM,7,3,BOGR,6.5,2.5,
2015,5W,Plains,2,1,21,7,2,LARE,9,3,PASM,8,2.5,
2015,5W,Plains,2,1,24,7,1,BUDA,4,1,BUDA,5.5,1,
2015,5W,Plains,2,2,3,10,3,PASM,10,1,PASM,10,2,
2015,5W,Plains,2,2,6,6,1,BOGR,4,0,PASM,5,0.5,
2015,5W,Plains,2,2,9,12,1,BOGR,6,1,BOGR,9,1,
2015,5W,Plains,2,2,12,10,2,PASM,8,2,PASM,9,2,
2015,5W,Plains,2,2,15,4,1,BOGR,10,0,PASM,7,0.5,
2015,5W,Plains,2,2,18,9,1,BOGR,9,2,PASM,9,1.5,
2015,5W,Plains,2,2,21,12,2,BOGR,9,3,PASM,10.5,2.5,
2015,5W,Plains,2,2,24,4,2,BOGR,9,1,PASM,6.5,1.5,
2015,5W,Plains,2,3,3,12,4,PASM,2,0,BUDA,7,2,
2015,5W,Plains,2,3,6,6,0,PASM,16,2,PASM,11,1,
2015,5W,Plains,2,3,9,6,1,PASM,14,3,PASM,10,2,
2015,5W,Plains,2,3,12,3,1,LARE,4,2,LARE,3.5,1.5,
2015,5W,Plains,2,3,15,3,1,BUDA,3,0,PASM,3,0.5,
2015,5W,Plains,2,3,18,3,1,BUDA,8,2,PASM,5.5,1.5,
2015,5W,Plains,2,3,21,22,9,ATCA,12,4,PASM,17,6.5,
2015,5W,Plains,2,3,24,28,8,ATCA,49,43,ATCA,38.5,25.5,
2015,5W,Plains,2,4,3,11,3,PASM,10,1,PASM,10.5,2,
2015,5W,Plains,2,4,6,7,2,PASM,8,1,PASM,7.5,1.5,
2015,5W,Plains,2,4,9,10,3,PASM,8,1,PASM,9,2,
2015,5W,Plains,2,4,12,5,1,PASM,5,2,PASM,5,1.5,
2015,5W,Plains,2,4,15,6,1,PASM,7,1,PASM,6.5,1,
2015,5W,Plains,2,4,18,7,3,PASM,10,2,PASM,8.5,2.5,
2015,5W,Plains,2,4,21,11,3,PASM,10,3,PASM,10.5,3,
2015,5W,Plains,2,4,24,12,5,ARDR,6,2,PASM,9,3.5,
2015,5W,Plains,3,1,3,5,2,COAR,7,5,ARDR,6,3.5,
2015,5W,Plains,3,1,6,6,2,PASM,5,2,COAR,5.5,2,
2015,5W,Plains,3,1,9,12,7,ARDR,4,2,COAR,8,4.5,
2015,5W,Plains,3,1,12,7,2,CHIN,8,3,ARDR,7.5,2.5,
2015,5W,Plains,3,1,15,8,1,BOGR,9,3,PASM,8.5,2,
2015,5W,Plains,3,1,18,11,5,COAR,9,4,ARDR,10,4.5,
2015,5W,Plains,3,1,21,12,2,LARE,4,2,CHIN,8,2,
2015,5W,Plains,3,1,24,6,2,PASM,4,2,GUSA,5,2,
2015,5W,Plains,3,2,3,14,2,PASM,12,1,PASM,13,1.5,
2015,5W,Plains,3,2,6,12,2,PASM,9,1,LARE,10.5,1.5,
2015,5W,Plains,3,2,9,11,0,PASM,6,0,PASM,8.5,0,
2015,5W,Plains,3,2,12,8,1,ARDR,11,2,PASM,9.5,1.5,
2015,5W,Plains,3,2,15,10,2,ARDR,12,1,ARDR,11,1.5,
2015,5W,Plains,3,2,18,8,0,ARDR,10,3,ASOX,9,1.5,
2015,5W,Plains,3,2,21,10,1,ARDR,12,3,PASM,11,2,
2015,5W,Plains,3,2,24,8,2,PASM,10,3,PASM,9,2.5,
2015,5W,Plains,3,3,3,6,2,PASM,6,4,PASM,6,3,
2015,5W,Plains,3,3,6,12,3,PASM,12,3,PASM,12,3,
2015,5W,Plains,3,3,9,12,4,PASM,11,4,PASM,11.5,4,
2015,5W,Plains,3,3,12,9,2,PASM,10,3,ARDR,9.5,2.5,
2015,5W,Plains,3,3,15,8,2,ARDR,9,3,ARDR,8.5,2.5,
2015,5W,Plains,3,3,18,8,3,ARDR,9,5,ARDR,8.5,4,
2015,5W,Plains,3,3,21,6,1,LARE,6,4,PASM,6,2.5,
2015,5W,Plains,3,3,24,6,1,CONU,4,1,PASM,5,1,
2015,5W,Plains,3,4,3,3,1,BUDA,3,2,LARE,3,1.5,
2015,5W,Plains,3,4,6,3,2,BUDA,3,1,BUDA,3,1.5,
2015,5W,Plains,3,4,9,8,3,BOGR,5,2,BUDA,6.5,2.5,
2015,5W,Plains,3,4,12,15,4,OPPO,5,4,OPPO,10,4,
2015,5W,Plains,3,4,15,5,2,SPCO,3,1,BOGR,4,1.5,
2015,5W,Plains,3,4,18,2,1,BUDA,7,2,BOGR,4.5,1.5,
2015,5W,Plains,3,4,21,7,2,GUSA,7,1,BOGR,7,1.5,
2015,5W,Plains,3,4,24,15,3,PASM,7,3,PASM,11,3,
2015,5W,Plains,4,1,3,4,0,BOGR,4,1,BOGR,4,0.5,
2015,5W,Plains,4,1,6,10,1,BOGR,2,1,BOGR,6,1,
2015,5W,Plains,4,1,9,4,0,BOGR,4,1,BOGR,4,0.5,
2015,5W,Plains,4,1,12,8,2,BOGR,4,1,SONU,6,1.5,
2015,5W,Plains,4,1,15,4,0,BOGR,12,3,CHNA,8,1.5,
2015,5W,Plains,4,1,18,4,1,BOGR,4,1,BOGR,4,1,
2015,5W,Plains,4,1,21,2,0,BOGR,6,0,BOGR,4,0,
2015,5W,Plains,4,1,24,2,1,BOGR,2,1,BOGR,2,1,
2015,5W,Plains,4,2,3,3,2,SPCO,3,2,LARE,3,2,
2015,5W,Plains,4,2,6,10,5,COAR,4,2,LARE,7,3.5,
2015,5W,Plains,4,2,9,16,5,PASM,19,5,PASM,17.5,5,
2015,5W,Plains,4,2,12,6,2,CELA,6,2,CELA,6,2,
2015,5W,Plains,4,2,15,10,3,SONU,7,3,SPCO,8.5,3,
2015,5W,Plains,4,2,18,2,1,SPCO,3,2,SPCO,2.5,1.5,
2015,5W,Plains,4,2,21,4,1,SPCO,3,1,SPCO,3.5,1,
2015,5W,Plains,4,2,24,5,1,SPCO,6,2,SPCO,5.5,1.5,
2015,5W,Plains,4,3,3,2,1,BOGR,2,1,BOGR,2,1,
2015,5W,Plains,4,3,6,4,1,BOGR,3,1,BOGR,3.5,1,
2015,5W,Plains,4,3,9,3,1,BOGR,3,1,BOGR,3,1,
2015,5W,Plains,4,3,12,7,1,SONU,2,1,BOGR,4.5,1,
2015,5W,Plains,4,3,15,7,2,LARE,2,0,BARE,4.5,1,
2015,5W,Plains,4,3,18,2,1,BOGR,6,1,BOGR,4,1,
2015,5W,Plains,4,3,21,3,1,BOGR,5,1,BOGR,4,1,
2015,5W,Plains,4,3,24,5,1,LARE,4,1,BOGR,4.5,1,
2015,5W,Plains,4,4,3,3,1,BOGR,8,2,LARE,5.5,1.5,
2015,5W,Plains,4,4,6,6,1,LARE,6,1,BOGR,6,1,
2015,5W,Plains,4,4,9,8,1,CHAL,9,1,ATCA,8.5,1,
2015,5W,Plains,4,4,12,2,0,BOGR,4,1,CELA,3,0.5,
2015,5W,Plains,4,4,15,4,1,BOGR,4,1,BOGR,4,1,
2015,5W,Plains,4,4,18,8,3,LARE,10,4,LARE,9,3.5,
2015,5W,Plains,4,4,21,4,0,SPCO,8,3,LARE,6,1.5,
2015,5W,Plains,4,4,24,13,4,LARE,13,3,LARE,13,3.5,
2015,7NW,Plains,1,1,3,6,3,BOGR,5,3,BOGR,5.5,3,
2015,7NW,Plains,1,1,6,19,2,BOGR,16,2,BOGR,17.5,2,
2015,7NW,Plains,1,1,9,4,1,BOGR,11,3,BOGR,7.5,2,
2015,7NW,Plains,1,1,12,13,1,BOGR,11,3,BOGR,12,2,
2015,7NW,Plains,1,1,15,9,2,SPCO,5,3,BOGR,7,2.5,
2015,7NW,Plains,1,1,18,14,2,BOGR,14,1,BOGR,14,1.5,
2015,7NW,Plains,1,1,21,12,3,PASM,10,3,PASM,11,3,
2015,7NW,Plains,1,1,24,21,3,PASM,22,3,PASM,21.5,3,
2015,7NW,Plains,1,2,3,19,3,BOGR,12,2,BOGR,15.5,2.5,
2015,7NW,Plains,1,2,6,13,5,BOGR,15,6,PASM,14,5.5,
2015,7NW,Plains,1,2,9,21,5,BOGR,27,5,BOGR,24,5,
2015,7NW,Plains,1,2,12,39,8,PASM,28,5,BOGR,33.5,6.5,
2015,7NW,Plains,1,2,15,53,10,PASM,28,5,EREF,40.5,7.5,
2015,7NW,Plains,1,2,18,29,7,PASM,26,2,BOGR,27.5,4.5,
2015,7NW,Plains,1,2,21,29,8,BOGR,20,3,BOGR,24.5,5.5,
2015,7NW,Plains,1,2,24,17,5,BOGR,28,5,BOGR,22.5,5,
2015,7NW,Plains,1,3,3,21,2,BOGR,22,2,BOGR,21.5,2,
2015,7NW,Plains,1,3,6,10,2,BOGR,27,3,BOGR,18.5,2.5,
2015,7NW,Plains,1,3,9,29,5,BOGR,37,2,BOGR,33,3.5,
2015,7NW,Plains,1,3,12,22,4,BOGR,53,5,BOGR,37.5,4.5,
2015,7NW,Plains,1,3,15,42,5,OPPO,53,7,OPPO,47.5,6,
2015,7NW,Plains,1,3,18,25,3,BOGR,28,7,BOGR,26.5,5,
2015,7NW,Plains,1,3,21,46,1,EREF,59,5,BOGR,52.5,3,
2015,7NW,Plains,1,3,24,28,2,BOGR,24,3,BOGR,26,2.5,
2015,7NW,Plains,1,4,3,28,3,BOGR,28,5,BOGR,28,4,
2015,7NW,Plains,1,4,6,10,5,BOGR,18,3,EREF,14,4,
2015,7NW,Plains,1,4,9,22,3,PASM,12,4,BOGR,17,3.5,
2015,7NW,Plains,1,4,12,16,8,PASM,18,3,PASM,17,5.5,
2015,7NW,Plains,1,4,15,18,3,PASM,20,2,PASM,19,2.5,
2015,7NW,Plains,1,4,18,12,3,PASM,12,3,BOGR,12,3,
2015,7NW,Plains,1,4,21,16,3,BOGR,12,3,BOGR,14,3,
2015,7NW,Plains,1,4,24,10,3,BOGR,24,4,BOGR,17,3.5,
2015,7NW,Plains,2,1,3,12,5,STCO,25,5,STCO,18.5,5,
2015,7NW,Plains,2,1,6,9,2,STCO,14,3,BOGR,11.5,2.5,
2015,7NW,Plains,2,1,9,7,5,BOGR,8,2,BOGR,7.5,3.5,
2015,7NW,Plains,2,1,12,7,2,BOGR,9,1,BOGR,8,1.5,
2015,7NW,Plains,2,1,15,10,3,BOGR,30,5,OPPO,20,4,
2015,7NW,Plains,2,1,18,15,3,BOGR,12,3,BOGR,13.5,3,
2015,7NW,Plains,2,1,21,19,2,BOGR,13,3,BOGR,16,2.5,
2015,7NW,Plains,2,1,24,13,2,BOGR,6,5,BOGR,9.5,3.5,
2015,7NW,Plains,2,2,3,22,1,OPPO,18,7,OPPO,20,4,
2015,7NW,Plains,2,2,6,8,1,BOGR,11,3,BOGR,9.5,2,
2015,7NW,Plains,2,2,9,21,3,STCO,10,3,BOGR,15.5,3,
2015,7NW,Plains,2,2,12,24,2,BOGR,13,1,BOGR,18.5,1.5,
2015,7NW,Plains,2,2,15,31,4,BOGR,10,2,BOGR,20.5,3,
2015,7NW,Plains,2,2,18,8,1,BOGR,21,3,BOGR,14.5,2,
2015,7NW,Plains,2,2,21,34,3,STCO,10,3,BOGR,22,3,
2015,7NW,Plains,2,2,24,12,1,BOGR,4,3,BOGR,8,2,
2015,7NW,Plains,2,3,3,8,1,BOGR,6,4,BOGR,7,2.5,
2015,7NW,Plains,2,3,6,8,3,BOGR,5,1,BOGR,6.5,2,
2015,7NW,Plains,2,3,9,15,1,BOGR,14,1,BOGR,14.5,1,
2015,7NW,Plains,2,3,12,13,2,BOGR,14,3,BOGR,13.5,2.5,
2015,7NW,Plains,2,3,15,7,2,BOGR,12,1,BOGR,9.5,1.5,
2015,7NW,Plains,2,3,18,8,1,BOGR,8,2,BOGR,8,1.5,
2015,7NW,Plains,2,3,21,19,1,SPCR,12,2,BOGR,15.5,1.5,
2015,7NW,Plains,2,3,24,9,1,BOGR,8,1,BOGR,8.5,1,
2015,7NW,Plains,2,4,3,18,6,VUOC,16,5,VUOC,17,5.5,
2015,7NW,Plains,2,4,6,17,4,STCO,20,5,STCO,18.5,4.5,
2015,7NW,Plains,2,4,9,2,2,VUOC,25,10,STCO,13.5,6,
2015,7NW,Plains,2,4,12,18,6,VUOC,18,3,VUOC,18,4.5,
2015,7NW,Plains,2,4,15,10,5,VUOC,16,3,VUOC,13,4,
2015,7NW,Plains,2,4,18,13,3,STCO,18,4,VUOC,15.5,3.5,
2015,7NW,Plains,2,4,21,10,2,VUOC,6,3,VUOC,8,2.5,
2015,7NW,Plains,2,4,24,28,5,VUOC,10,4,VUOC,19,4.5,
2015,7NW,Plains,3,1,3,31,3,BOGR,19,1,BOGR,25,2,
2015,7NW,Plains,3,1,6,14,9,GUSA,34,2,VUOC,24,5.5,
2015,7NW,Plains,3,1,9,30,6,PASM,16,5,BOGR,23,5.5,
2015,7NW,Plains,3,1,12,22,5,PASM,19,9,OPPO,20.5,7,
2015,7NW,Plains,3,1,15,29,3,PASM,21,12,STCO,25,7.5,
2015,7NW,Plains,3,1,18,26,3,PASM,34,5,PASM,30,4,
2015,7NW,Plains,3,1,21,29,2,BOGR,24,3,BOGR,26.5,2.5,
2015,7NW,Plains,3,1,24,11,5,EREF,9,1,BOGR,10,3,
2015,7NW,Plains,3,2,3,15,13,OPPO,19,8,OPPO,17,10.5,
2015,7NW,Plains,3,2,6,19,1,PASM,10,2,BOGR,14.5,1.5,
2015,7NW,Plains,3,2,9,17,3,BOGR,10,3,BOGR,13.5,3,
2015,7NW,Plains,3,2,12,20,5,BOGR,14,4,BOGR,17,4.5,
2015,7NW,Plains,3,2,15,27,12,ARLO,23,5,BOGR,25,8.5,
2015,7NW,Plains,3,2,18,8,3,BOGR,11,4,BOGR,9.5,3.5,
2015,7NW,Plains,3,2,21,11,3,BOGR,16,7,ATCA,13.5,5,
2015,7NW,Plains,3,2,24,15,5,STCO,13,5,BOGR,14,5,
2015,7NW,Plains,3,3,3,21,5,EREF,15,5,BOGR,18,5,
2015,7NW,Plains,3,3,6,11,4,BOGR,22,4,BOGR,16.5,4,
