date,Pasture,Biomass_kg_ha,Year,Source
2024-01-09,8E,1631.1605,2024,HLS
2024-01-10,8E,1623.2339,2024,HLS
2024-01-11,8E,1615.1594,2024,HLS
2024-01-12,8E,1606.9581,2024,HLS
2024-01-13,8E,1598.653,2024,HLS
2024-01-14,8E,1590.3866,2024,HLS
2024-01-15,8E,1581.9478,2024,HLS
2024-01-16,8E,1573.1746,2024,HLS
2024-01-17,8E,1564.6299,2024,HLS
2024-01-18,8E,1556.0128,2024,HLS
2024-01-19,8E,1547.2751,2024,HLS
2024-01-20,8E,1538.4253,2024,HLS
2024-01-21,8E,1529.4722,2024,HLS
2024-01-22,8E,1520.4136,2024,HLS
2024-01-23,8E,1511.2664,2024,HLS
2024-01-24,8E,1502.0392,2024,HLS
2024-01-25,8E,1492.7413,2024,HLS
2024-01-26,8E,1483.383,2024,HLS
2024-01-27,8E,1473.9758,2024,HLS
2024-01-28,8E,1464.5264,2024,HLS
2024-01-29,8E,1455.0013,2024,HLS
2024-01-30,8E,1445.4082,2024,HLS
2024-01-31,8E,1435.5924,2024,HLS
2024-02-01,8E,1425.5765,2024,HLS
2024-02-02,8E,1415.5382,2024,HLS
2024-02-03,8E,1405.4689,2024,HLS
2024-02-04,8E,1395.3793,2024,HLS
2024-02-05,8E,1385.2812,2024,HLS
2024-02-06,8E,1375.1625,2024,HLS
2024-02-07,8E,1364.9844,2024,HLS
2024-02-08,8E,1354.7473,2024,HLS
2024-02-09,8E,1344.4648,2024,HLS
2024-02-10,8E,1334.1506,2024,HLS
2024-02-11,8E,1323.8179,2024,HLS
2024-02-12,8E,1313.4797,2024,HLS
2024-02-13,8E,1303.1487,2024,HLS
2024-02-14,8E,1292.8375,2024,HLS
2024-02-15,8E,1282.5585,2024,HLS
2024-02-16,8E,1272.3236,2024,HLS
2024-02-17,8E,1262.1447,2024,HLS
2024-02-18,8E,1252.0326,2024,HLS
2024-02-19,8E,1241.9858,2024,HLS
2024-02-20,8E,1232.0175,2024,HLS
2024-02-21,8E,1222.1409,2024,HLS
2024-02-22,8E,1212.3953,2024,HLS
2024-02-23,8E,1202.7881,2024,HLS
2024-02-24,8E,1193.1733,2024,HLS
2024-02-25,8E,1183.586,2024,HLS
2024-02-26,8E,1174.0594,2024,HLS
2024-02-27,8E,1164.6116,2024,HLS
2024-02-28,8E,1155.2686,2024,HLS
2024-02-29,8E,1146.0577,2024,HLS
2024-03-01,8E,1137.0054,2024,HLS
2024-03-02,8E,1128.1028,2024,HLS
2024-03-03,8E,1119.3685,2024,HLS
2024-03-04,8E,1110.8191,2024,HLS
2024-03-05,8E,1102.4701,2024,HLS
2024-03-06,8E,1094.3357,2024,HLS
2024-03-07,8E,1086.4285,2024,HLS
2024-03-08,8E,1078.7598,2024,HLS
2024-03-09,8E,1071.3397,2024,HLS
2024-03-10,8E,1064.1764,2024,HLS
2024-03-11,8E,1057.2513,2024,HLS
2024-03-12,8E,1050.5417,2024,HLS
2024-03-13,8E,1044.0624,2024,HLS
2024-03-14,8E,1037.8258,2024,HLS
2024-03-15,8E,1031.8138,2024,HLS
2024-03-16,8E,1026.0411,2024,HLS
2024-03-17,8E,1020.52,2024,HLS
2024-03-18,8E,1015.26135,2024,HLS
2024-03-19,8E,1010.27374,2024,HLS
2024-03-20,8E,1005.5642,2024,HLS
2024-03-21,8E,1001.137,2024,HLS
2024-03-22,8E,996.9861,2024,HLS
2024-03-23,8E,993.1104,2024,HLS
2024-03-24,8E,989.5075,2024,HLS
2024-03-25,8E,986.85846,2024,HLS
2024-03-26,8E,983.78406,2024,HLS
2024-03-27,8E,980.94946,2024,HLS
2024-03-28,8E,978.38715,2024,HLS
2024-03-29,8E,976.08154,2024,HLS
2024-03-30,8E,974.20764,2024,HLS
2024-03-31,8E,972.7941,2024,HLS
2024-04-01,8E,971.69214,2024,HLS
2024-04-02,8E,970.90283,2024,HLS
2024-04-03,8E,970.4089,2024,HLS
2024-04-04,8E,970.1912,2024,HLS
2024-04-05,8E,970.23004,2024,HLS
2024-04-06,8E,970.5584,2024,HLS
2024-04-07,8E,971.1616,2024,HLS
2024-04-08,8E,972.0246,2024,HLS
2024-04-09,8E,973.1408,2024,HLS
2024-04-10,8E,974.49005,2024,HLS
2024-04-11,8E,976.0515,2024,HLS
2024-04-12,8E,977.8028,2024,HLS
2024-04-13,8E,979.72046,2024,HLS
2024-04-14,8E,981.7799,2024,HLS
2024-04-15,8E,983.9556,2024,HLS
2024-04-16,8E,986.2205,2024,HLS
2024-04-17,8E,988.54724,2024,HLS
2024-04-18,8E,990.9223,2024,HLS
2024-04-19,8E,993.45184,2024,HLS
2024-04-20,8E,996.077,2024,HLS
2024-04-21,8E,998.7144,2024,HLS
2024-04-22,8E,1001.2583,2024,HLS
2024-04-23,8E,1003.8411,2024,HLS
2024-04-24,8E,1006.4429,2024,HLS
2024-04-25,8E,1009.04376,2024,HLS
2024-04-26,8E,1011.62384,2024,HLS
2024-04-27,8E,1014.16364,2024,HLS
2024-04-28,8E,1016.6441,2024,HLS
2024-04-29,8E,1019.046,2024,HLS
2024-04-30,8E,1021.35095,2024,HLS
2024-05-01,8E,1023.5398,2024,HLS
2024-05-02,8E,1025.6971,2024,HLS
2024-05-03,8E,1027.786,2024,HLS
2024-05-04,8E,1029.7151,2024,HLS
2024-05-05,8E,1031.4591,2024,HLS
2024-05-06,8E,1032.9943,2024,HLS
2024-05-07,8E,1034.2965,2024,HLS
2024-05-08,8E,1035.3427,2024,HLS
2024-05-09,8E,1036.1365,2024,HLS
2024-05-10,8E,1036.7001,2024,HLS
2024-05-11,8E,1037.024,2024,HLS
2024-05-12,8E,1037.0996,2024,HLS
2024-05-13,8E,1036.9537,2024,HLS
2024-05-14,8E,1036.4963,2024,HLS
2024-05-15,8E,1035.8525,2024,HLS
2024-05-16,8E,1035.0188,2024,HLS
2024-05-17,8E,1033.9927,2024,HLS
2024-05-18,8E,1032.7728,2024,HLS
2024-05-19,8E,1031.4154,2024,HLS
2024-05-20,8E,1029.9114,2024,HLS
2024-05-21,8E,1028.2533,2024,HLS
2024-05-22,8E,1026.4354,2024,HLS
2024-05-23,8E,1024.4863,2024,HLS
2024-05-24,8E,1022.39734,2024,HLS
2024-05-25,8E,1020.1838,2024,HLS
2024-05-26,8E,1017.79767,2024,HLS
2024-05-27,8E,1015.2319,2024,HLS
2024-05-28,8E,1012.4806,2024,HLS
2024-05-29,8E,1009.61566,2024,HLS
2024-05-30,8E,1006.62115,2024,HLS
2024-05-31,8E,1003.40063,2024,HLS
2024-06-01,8E,999.884,2024,HLS
2024-06-02,8E,996.082,2024,HLS
2024-06-03,8E,992.0063,2024,HLS
2024-06-04,8E,987.66974,2024,HLS
2024-06-05,8E,983.0865,2024,HLS
2024-06-06,8E,978.24536,2024,HLS
2024-06-07,8E,973.1547,2024,HLS
2024-06-08,8E,967.82135,2024,HLS
2024-06-09,8E,962.2682,2024,HLS
2024-06-10,8E,956.5198,2024,HLS
2024-06-11,8E,950.60077,2024,HLS
2024-06-12,8E,944.5374,2024,HLS
2024-06-13,8E,938.35614,2024,HLS
2024-06-14,8E,932.0843,2024,HLS
2024-06-15,8E,925.7059,2024,HLS
2024-06-16,8E,919.2577,2024,HLS
2024-06-17,8E,912.61926,2024,HLS
2024-06-18,8E,905.81116,2024,HLS
2024-06-19,8E,898.8469,2024,HLS
2024-06-20,8E,891.79834,2024,HLS
2024-06-21,8E,884.68787,2024,HLS
2024-06-22,8E,877.5383,2024,HLS
2024-06-23,8E,870.37244,2024,HLS
2024-06-24,8E,863.2128,2024,HLS
2024-06-25,8E,856.0825,2024,HLS
2024-06-26,8E,848.9162,2024,HLS
2024-06-27,8E,841.75226,2024,HLS
2024-06-28,8E,834.629,2024,HLS
2024-06-29,8E,827.58435,2024,HLS
2024-06-30,8E,820.53406,2024,HLS
2024-07-01,8E,813.3149,2024,HLS
2024-07-02,8E,806.13513,2024,HLS
2024-07-03,8E,799.08655,2024,HLS
2024-07-04,8E,792.1985,2024,HLS
2024-07-05,8E,785.49963,2024,HLS
2024-07-06,8E,779.0174,2024,HLS
2024-07-07,8E,772.7835,2024,HLS
2024-07-08,8E,766.7864,2024,HLS
2024-07-09,8E,761.0531,2024,HLS
2024-07-10,8E,755.61566,2024,HLS
2024-07-11,8E,750.50464,2024,HLS
2024-07-12,8E,745.8548,2024,HLS
2024-07-13,8E,741.5882,2024,HLS
2024-07-14,8E,737.7271,2024,HLS
2024-07-15,8E,734.2926,2024,HLS
2024-07-16,8E,731.3042,2024,HLS
2024-07-17,8E,728.714,2024,HLS
2024-07-18,8E,726.5635,2024,HLS
2024-07-19,8E,724.8512,2024,HLS
2024-07-20,8E,723.5739,2024,HLS
2024-07-21,8E,722.74756,2024,HLS
2024-07-22,8E,722.3493,2024,HLS
2024-07-23,8E,722.31415,2024,HLS
2024-07-24,8E,722.62384,2024,HLS
2024-07-25,8E,723.2582,2024,HLS
2024-07-26,8E,724.1961,2024,HLS
2024-07-27,8E,725.3245,2024,HLS
2024-07-28,8E,726.60425,2024,HLS
2024-07-29,8E,728.07153,2024,HLS
2024-07-30,8E,729.77515,2024,HLS
2024-07-31,8E,731.7042,2024,HLS
2024-08-01,8E,733.83673,2024,HLS
2024-08-02,8E,736.2728,2024,HLS
2024-08-03,8E,739.0103,2024,HLS
2024-08-04,8E,742.02545,2024,HLS
2024-08-05,8E,745.26935,2024,HLS
2024-08-06,8E,748.70807,2024,HLS
2024-08-07,8E,752.29425,2024,HLS
2024-08-08,8E,755.98065,2024,HLS
2024-08-09,8E,759.7203,2024,HLS
2024-08-10,8E,763.52386,2024,HLS
2024-08-11,8E,767.3555,2024,HLS
2024-08-12,8E,771.0827,2024,HLS
2024-08-13,8E,774.7121,2024,HLS
2024-08-14,8E,778.2058,2024,HLS
2024-08-15,8E,781.52637,2024,HLS
2024-08-16,8E,784.63696,2024,HLS
2024-08-17,8E,787.3276,2024,HLS
2024-08-18,8E,789.73517,2024,HLS
2024-08-19,8E,791.829,2024,HLS
2024-08-20,8E,793.5436,2024,HLS
2024-08-21,8E,794.85516,2024,HLS
2024-08-22,8E,795.73987,2024,HLS
2024-08-23,8E,796.17395,2024,HLS
2024-08-24,8E,796.23865,2024,HLS
2024-08-25,8E,795.92725,2024,HLS
2024-08-26,8E,795.2097,2024,HLS
2024-08-27,8E,794.085,2024,HLS
2024-08-28,8E,792.5524,2024,HLS
2024-08-29,8E,790.8254,2024,HLS
2024-08-30,8E,788.72125,2024,HLS
2024-08-31,8E,786.21686,2024,HLS
2024-09-01,8E,783.414,2024,HLS
2024-09-02,8E,780.32776,2024,HLS
2024-09-03,8E,776.916,2024,HLS
2024-09-04,8E,773.1842,2024,HLS
2024-09-05,8E,769.2079,2024,HLS
2024-09-06,8E,765.0445,2024,HLS
2024-09-07,8E,760.73035,2024,HLS
2024-09-08,8E,756.3018,2024,HLS
2024-09-09,8E,751.8214,2024,HLS
2024-09-10,8E,747.31384,2024,HLS
2024-09-11,8E,742.72485,2024,HLS
2024-09-12,8E,738.08673,2024,HLS
2024-09-13,8E,733.44977,2024,HLS
2024-09-14,8E,728.8327,2024,HLS
2024-09-15,8E,724.24896,2024,HLS
2024-09-16,8E,719.75183,2024,HLS
2024-09-17,8E,715.38855,2024,HLS
2024-09-18,8E,711.1347,2024,HLS
2024-09-19,8E,707.02484,2024,HLS
2024-09-20,8E,703.14075,2024,HLS
2024-09-21,8E,699.5585,2024,HLS
2024-09-22,8E,696.3117,2024,HLS
2024-09-23,8E,693.43286,2024,HLS
2024-09-24,8E,690.9891,2024,HLS
2024-09-25,8E,689.00635,2024,HLS
2024-09-26,8E,687.57184,2024,HLS
2024-09-27,8E,686.7419,2024,HLS
2024-09-28,8E,686.513,2024,HLS
2024-09-29,8E,686.89136,2024,HLS
2024-09-30,8E,687.7365,2024,HLS
2024-10-01,8E,688.9787,2024,HLS
2024-10-02,8E,690.5921,2024,HLS
2024-10-03,8E,692.5487,2024,HLS
2024-10-04,8E,694.8591,2024,HLS
2024-10-05,8E,697.4983,2024,HLS
2024-10-06,8E,700.429,2024,HLS
2024-10-07,8E,703.61365,2024,HLS
2024-10-08,8E,706.946,2024,HLS
2024-10-09,8E,710.3515,2024,HLS
2024-10-10,8E,713.86145,2024,HLS
2024-10-11,8E,717.4348,2024,HLS
2024-10-12,8E,721.0296,2024,HLS
2024-10-13,8E,724.60254,2024,HLS
2024-10-14,8E,728.0486,2024,HLS
2024-10-15,8E,731.54193,2024,HLS
2024-10-16,8E,734.95874,2024,HLS
2024-10-17,8E,738.2651,2024,HLS
2024-10-18,8E,741.4682,2024,HLS
2024-10-19,8E,744.5797,2024,HLS
2024-10-20,8E,747.5645,2024,HLS
2024-10-21,8E,750.5935,2024,HLS
2024-10-22,8E,753.35223,2024,HLS
2024-10-23,8E,755.814,2024,HLS
2024-10-24,8E,757.98047,2024,HLS
2024-10-25,8E,759.82935,2024,HLS
2024-10-26,8E,761.3382,2024,HLS
2024-10-27,8E,762.48486,2024,HLS
2024-10-28,8E,763.37366,2024,HLS
2024-10-29,8E,764.00275,2024,HLS
2024-10-30,8E,764.2833,2024,HLS
2024-10-31,8E,764.19,2024,HLS
2024-11-01,8E,763.77875,2024,HLS
2024-11-02,8E,763.07294,2024,HLS
2024-11-03,8E,762.05176,2024,HLS
2024-11-04,8E,760.7064,2024,HLS
2024-11-05,8E,759.0308,2024,HLS
2024-11-06,8E,757.0308,2024,HLS
2024-11-07,8E,754.6832,2024,HLS
2024-11-08,8E,751.9877,2024,HLS
2024-11-09,8E,749.05206,2024,HLS
2024-11-10,8E,745.9175,2024,HLS
2024-11-11,8E,742.6105,2024,HLS
2024-11-12,8E,739.19543,2024,HLS
2024-11-13,8E,735.7064,2024,HLS
2024-11-14,8E,732.1729,2024,HLS
2024-11-15,8E,728.62573,2024,HLS
2024-11-16,8E,725.1013,2024,HLS
2024-11-17,8E,721.6373,2024,HLS
2024-11-18,8E,718.2721,2024,HLS
2024-11-19,8E,715.0023,2024,HLS
2024-11-20,8E,711.8616,2024,HLS
2024-11-21,8E,708.8836,2024,HLS
2024-11-22,8E,706.062,2024,HLS
2024-11-23,8E,703.45044,2024,HLS
2024-11-24,8E,701.0005,2024,HLS
2024-11-25,8E,698.6762,2024,HLS
2024-11-26,8E,696.4831,2024,HLS
2024-11-27,8E,694.42706,2024,HLS
2024-11-28,8E,692.5136,2024,HLS
2024-11-29,8E,690.7484,2024,HLS
2024-11-30,8E,689.1369,2024,HLS
2024-12-01,8E,687.6845,2024,HLS
2024-12-02,8E,686.3517,2024,HLS
2024-12-03,8E,685.1246,2024,HLS
2024-12-04,8E,683.99915,2024,HLS
2024-12-05,8E,682.97156,2024,HLS
2024-12-06,8E,682.0367,2024,HLS
2024-12-07,8E,681.1895,2024,HLS
2024-12-08,8E,680.42456,2024,HLS
2024-12-09,8E,679.73553,2024,HLS
2024-12-10,8E,679.1166,2024,HLS
2024-12-11,8E,678.56226,2024,HLS
2024-12-12,8E,678.1404,2024,HLS
2024-12-13,8E,677.85565,2024,HLS
2024-12-14,8E,677.662,2024,HLS
2024-12-15,8E,677.556,2024,HLS
2024-12-16,8E,677.53436,2024,HLS
2024-12-17,8E,677.5471,2024,HLS
2024-12-18,8E,677.5948,2024,HLS
2024-12-19,8E,677.4198,2024,HLS
2024-12-20,8E,677.25635,2024,HLS
2024-12-21,8E,677.0956,2024,HLS
2024-12-22,8E,676.92834,2024,HLS
2024-12-23,8E,676.74554,2024,HLS
2024-12-24,8E,676.5377,2024,HLS
2024-12-25,8E,676.2956,2024,HLS
2024-12-26,8E,676.0094,2024,HLS
2024-12-27,8E,675.6693,2024,HLS
2024-12-28,8E,675.26544,2024,HLS
2024-12-29,8E,674.8007,2024,HLS
2024-12-30,8E,674.2669,2024,HLS
2024-12-31,8E,673.65594,2024,HLS
2025-01-01,8E,688.8352,2025,HLS
2025-01-02,8E,687.6935,2025,HLS
2025-01-03,8E,686.4356,2025,HLS
2025-01-04,8E,685.02484,2025,HLS
2025-01-05,8E,683.56616,2025,HLS
2025-01-06,8E,682.0254,2025,HLS
2025-01-07,8E,680.39465,2025,HLS
2025-01-08,8E,678.66675,2025,HLS
2025-01-09,8E,676.8214,2025,HLS
2025-01-10,8E,674.863,2025,HLS
2025-01-11,8E,672.7888,2025,HLS
2025-01-12,8E,670.59766,2025,HLS
2025-01-13,8E,668.3106,2025,HLS
2025-01-14,8E,665.93164,2025,HLS
2025-01-15,8E,663.4661,2025,HLS
2025-01-16,8E,660.9202,2025,HLS
2025-01-17,8E,658.30133,2025,HLS
2025-01-18,8E,655.6181,2025,HLS
2025-01-19,8E,652.88007,2025,HLS
2025-01-20,8E,650.0982,2025,HLS
2025-01-21,8E,647.1815,2025,HLS
2025-01-22,8E,644.12665,2025,HLS
2025-01-23,8E,640.9306,2025,HLS
2025-01-24,8E,637.59106,2025,HLS
2025-01-25,8E,634.10895,2025,HLS
2025-01-26,8E,630.48956,2025,HLS
2025-01-27,8E,626.7308,2025,HLS
2025-01-28,8E,622.8309,2025,HLS
2025-01-29,8E,618.7888,2025,HLS
2025-01-30,8E,614.60406,2025,HLS
2025-01-31,8E,610.27704,2025,HLS
2025-02-01,8E,605.8316,2025,HLS
2025-02-02,8E,601.21545,2025,HLS
2025-02-03,8E,596.4589,2025,HLS
2025-02-04,8E,591.56537,2025,HLS
2025-02-05,8E,586.53864,2025,HLS
2025-02-06,8E,581.3831,2025,HLS
2025-02-07,8E,576.1039,2025,HLS
2025-02-08,8E,570.702,2025,HLS
2025-02-09,8E,565.1847,2025,HLS
2025-02-10,8E,559.5597,2025,HLS
2025-02-11,8E,553.83527,2025,HLS
2025-02-12,8E,548.0204,2025,HLS
2025-02-13,8E,542.09503,2025,HLS
2025-02-14,8E,536.0745,2025,HLS
2025-02-15,8E,529.96106,2025,HLS
2025-02-16,8E,523.7256,2025,HLS
2025-02-17,8E,517.3901,2025,HLS
2025-02-18,8E,510.92374,2025,HLS
2025-02-19,8E,504.35825,2025,HLS
2025-02-20,8E,497.725,2025,HLS
2025-02-21,8E,491.05515,2025,HLS
2025-02-22,8E,484.37943,2025,HLS
2025-02-23,8E,477.6966,2025,HLS
2025-02-24,8E,471.0425,2025,HLS
2025-02-25,8E,464.4528,2025,HLS
2025-02-26,8E,457.94125,2025,HLS
2025-02-27,8E,451.54617,2025,HLS
2025-02-28,8E,445.3056,2025,HLS
2025-03-01,8E,439.15146,2025,HLS
2025-03-02,8E,433.1034,2025,HLS
2025-03-03,8E,427.18024,2025,HLS
2025-03-04,8E,421.39908,2025,HLS
2025-03-05,8E,415.77628,2025,HLS
2025-03-06,8E,410.32687,2025,HLS
2025-03-07,8E,405.0649,2025,HLS
2025-03-08,8E,400.0031,2025,HLS
2025-03-09,8E,395.17017,2025,HLS
2025-03-10,8E,390.51062,2025,HLS
2025-03-11,8E,386.0461,2025,HLS
2025-03-12,8E,381.76355,2025,HLS
2025-03-13,8E,377.89655,2025,HLS
2025-03-14,8E,374.27573,2025,HLS
2025-03-15,8E,370.914,2025,HLS
2025-03-16,8E,367.8233,2025,HLS
2025-03-17,8E,365.01385,2025,HLS
2025-03-18,8E,362.4409,2025,HLS
2025-03-19,8E,360.12173,2025,HLS
2025-03-20,8E,358.07187,2025,HLS
2025-03-21,8E,356.30515,2025,HLS
2025-03-22,8E,354.83368,2025,HLS
2025-03-23,8E,353.58896,2025,HLS
2025-03-24,8E,352.59378,2025,HLS
2025-03-25,8E,351.81326,2025,HLS
2025-03-26,8E,351.2663,2025,HLS
2025-03-27,8E,350.97623,2025,HLS
2025-03-28,8E,350.96393,2025,HLS
2025-03-29,8E,351.2476,2025,HLS
2025-03-30,8E,351.82516,2025,HLS
2025-03-31,8E,352.7129,2025,HLS
2025-04-01,8E,353.82422,2025,HLS
2025-04-02,8E,355.23734,2025,HLS
2025-04-03,8E,356.94955,2025,HLS
2025-04-04,8E,358.94595,2025,HLS
2025-04-05,8E,361.2473,2025,HLS
2025-04-06,8E,363.87115,2025,HLS
2025-04-07,8E,366.83154,2025,HLS
2025-04-08,8E,370.14496,2025,HLS
2025-04-09,8E,373.81958,2025,HLS
2025-04-10,8E,377.8606,2025,HLS
2025-04-11,8E,382.26965,2025,HLS
2025-04-12,8E,387.04672,2025,HLS
2025-04-13,8E,392.2217,2025,HLS
2025-04-14,8E,397.74643,2025,HLS
2025-04-15,8E,403.62305,2025,HLS
2025-04-16,8E,409.86392,2025,HLS
2025-04-17,8E,416.47958,2025,HLS
2025-04-18,8E,423.53952,2025,HLS
2025-04-19,8E,431.05762,2025,HLS
2025-04-20,8E,439.04437,2025,HLS
2025-04-21,8E,447.50745,2025,HLS
2025-04-22,8E,456.45154,2025,HLS
2025-04-23,8E,465.91614,2025,HLS
2025-04-24,8E,475.91266,2025,HLS
2025-04-25,8E,486.44156,2025,HLS
2025-04-26,8E,497.52637,2025,HLS
2025-04-27,8E,509.16605,2025,HLS
2025-04-28,8E,521.3571,2025,HLS
2025-04-29,8E,534.15393,2025,HLS
2025-04-30,8E,547.53687,2025,HLS
2025-05-01,8E,561.48413,2025,HLS
2025-05-02,8E,576.10443,2025,HLS
2025-05-03,8E,591.34784,2025,HLS
2025-05-04,8E,607.196,2025,HLS
2025-05-05,8E,623.58997,2025,HLS
2025-05-06,8E,640.46936,2025,HLS
2025-05-07,8E,657.7725,2025,HLS
2025-05-08,8E,675.50885,2025,HLS
2025-05-09,8E,693.6259,2025,HLS
2025-05-10,8E,712.18427,2025,HLS
2025-05-11,8E,730.87524,2025,HLS
2025-05-12,8E,749.9063,2025,HLS
2025-05-13,8E,769.1824,2025,HLS
2025-05-14,8E,788.7075,2025,HLS
2025-05-15,8E,808.3697,2025,HLS
2025-05-16,8E,828.1213,2025,HLS
2025-05-17,8E,848.1265,2025,HLS
2025-05-18,8E,868.2945,2025,HLS
2025-05-19,8E,888.34875,2025,HLS
2025-05-20,8E,908.16144,2025,HLS
2025-05-21,8E,927.7005,2025,HLS
2025-05-22,8E,946.85645,2025,HLS
2025-05-23,8E,965.58655,2025,HLS
2025-05-24,8E,983.6459,2025,HLS
2025-05-25,8E,1001.14813,2025,HLS
2025-05-26,8E,1018.0035,2025,HLS
2025-05-27,8E,1034.1251,2025,HLS
2025-05-28,8E,1049.4509,2025,HLS
2025-05-29,8E,1063.8861,2025,HLS
2025-05-30,8E,1077.4471,2025,HLS
2025-05-31,8E,1090.3126,2025,HLS
2025-06-01,8E,1102.3555,2025,HLS
2025-06-02,8E,1113.5085,2025,HLS
2025-06-03,8E,1123.5734,2025,HLS
2025-06-04,8E,1132.5186,2025,HLS
2025-06-05,8E,1140.3167,2025,HLS
2025-06-06,8E,1146.9446,2025,HLS
2025-06-07,8E,1152.3832,2025,HLS
2025-06-08,8E,1156.5557,2025,HLS
2025-06-09,8E,1159.4622,2025,HLS
2025-06-10,8E,1161.106,2025,HLS
2025-06-11,8E,1161.4628,2025,HLS
2025-06-12,8E,1160.604,2025,HLS
2025-06-13,8E,1158.5596,2025,HLS
2025-06-14,8E,1155.4077,2025,HLS
2025-06-15,8E,1151.1931,2025,HLS
2025-06-16,8E,1145.8813,2025,HLS
2025-06-17,8E,1139.5402,2025,HLS
2025-06-18,8E,1132.2417,2025,HLS
2025-06-19,8E,1124.0612,2025,HLS
2025-06-20,8E,1115.0776,2025,HLS
2025-06-21,8E,1105.3738,2025,HLS
2025-06-22,8E,1095.028,2025,HLS
2025-06-23,8E,1084.1292,2025,HLS
2025-06-24,8E,1072.7688,2025,HLS
2025-06-25,8E,1061.0436,2025,HLS
2025-06-26,8E,1049.0525,2025,HLS
2025-06-27,8E,1036.915,2025,HLS
2025-06-28,8E,1024.6292,2025,HLS
2025-06-29,8E,1012.29266,2025,HLS
2025-06-30,8E,999.8482,2025,HLS
2025-07-01,8E,987.37463,2025,HLS
2025-07-02,8E,974.91327,2025,HLS
2025-07-03,8E,962.5748,2025,HLS
2025-07-04,8E,950.44763,2025,HLS
2025-07-05,8E,938.6045,2025,HLS
2025-07-06,8E,927.1209,2025,HLS
2025-07-07,8E,916.07477,2025,HLS
2025-07-08,8E,905.5149,2025,HLS
2025-07-09,8E,895.5002,2025,HLS
2025-07-10,8E,885.94446,2025,HLS
2025-07-11,8E,876.88745,2025,HLS
2025-07-12,8E,868.25336,2025,HLS
2025-07-13,8E,860.06635,2025,HLS
2025-07-14,8E,852.3514,2025,HLS
2025-07-15,8E,844.821,2025,HLS
2025-07-16,8E,837.39514,2025,HLS
2025-07-17,8E,830.1832,2025,HLS
2025-07-18,8E,823.17944,2025,HLS
2025-07-19,8E,816.3686,2025,HLS
2025-07-20,8E,809.73773,2025,HLS
2025-07-21,8E,803.18933,2025,HLS
2025-07-22,8E,796.9047,2025,HLS
2025-07-23,8E,790.743,2025,HLS
2025-07-24,8E,784.6925,2025,HLS
2025-07-25,8E,778.74133,2025,HLS
2025-07-26,8E,772.8767,2025,HLS
2025-07-27,8E,767.10785,2025,HLS
2025-07-28,8E,761.4243,2025,HLS
2025-07-29,8E,755.5421,2025,HLS
2025-07-30,8E,749.44995,2025,HLS
2025-07-31,8E,743.1329,2025,HLS
2025-08-01,8E,736.7066,2025,HLS
2025-08-02,8E,730.14996,2025,HLS
2025-08-03,8E,723.4412,2025,HLS
2025-08-04,8E,716.55774,2025,HLS
2025-08-05,8E,709.2131,2025,HLS
2025-08-06,8E,701.5199,2025,HLS
2025-08-07,8E,693.6391,2025,HLS
2025-08-08,8E,685.5757,2025,HLS
2025-08-09,8E,677.372,2025,HLS
2025-08-10,8E,669.03754,2025,HLS
2025-08-11,8E,660.5809,2025,HLS
2025-08-12,8E,652.0101,2025,HLS
2025-08-13,8E,643.20953,2025,HLS
2025-08-14,8E,634.3466,2025,HLS
2025-08-15,8E,625.45734,2025,HLS
2025-08-16,8E,616.5766,2025,HLS
2025-08-17,8E,607.7388,2025,HLS
2025-08-18,8E,598.9774,2025,HLS
2025-08-19,8E,590.3255,2025,HLS
2025-08-20,8E,581.815,2025,HLS
2025-08-21,8E,573.55206,2025,HLS
2025-08-22,8E,565.4111,2025,HLS
2025-08-23,8E,557.43463,2025,HLS
2025-08-24,8E,549.664,2025,HLS
2025-08-25,8E,542.035,2025,HLS
2025-08-26,8E,534.6661,2025,HLS
2025-08-27,8E,527.5942,2025,HLS
2025-08-28,8E,520.854,2025,HLS
2025-08-29,8E,514.7178,2025,HLS
2025-08-30,8E,508.92392,2025,HLS
2025-08-31,8E,503.46707,2025,HLS
2025-09-01,8E,498.3563,2025,HLS
2025-09-02,8E,493.6142,2025,HLS
2025-09-03,8E,489.2618,2025,HLS
2025-09-04,8E,485.2968,2025,HLS
2025-09-05,8E,481.67447,2025,HLS
2025-09-06,8E,478.40396,2025,HLS
2025-09-07,8E,475.4925,2025,HLS
2025-09-08,8E,472.94504,2025,HLS
2025-09-09,8E,470.76474,2025,HLS
2025-09-10,8E,468.95245,2025,HLS
2025-09-11,8E,467.6085,2025,HLS
2025-09-12,8E,466.71152,2025,HLS
2025-09-13,8E,466.2292,2025,HLS
2025-09-14,8E,466.18777,2025,HLS
2025-09-15,8E,466.54205,2025,HLS
2025-09-16,8E,467.2527,2025,HLS
2025-09-17,8E,468.2797,2025,HLS
2025-09-18,8E,469.67905,2025,HLS
2025-09-19,8E,471.55298,2025,HLS
2025-09-20,8E,473.80615,2025,HLS
2025-09-21,8E,476.63644,2025,HLS
2025-09-22,8E,479.72153,2025,HLS
2025-09-23,8E,482.99835,2025,HLS
2025-09-24,8E,486.25653,2025,HLS
2025-09-25,8E,489.45956,2025,HLS
2025-09-26,8E,492.54388,2025,HLS
2025-09-27,8E,495.47607,2025,HLS
2025-09-28,8E,498.22177,2025,HLS
2025-09-29,8E,500.74658,2025,HLS
