date,Pasture,Biomass_kg_ha_std,Year,Source
2007-03-27,31W,136.90236,2007,LMF
2007-03-28,31W,128.86952,2007,LMF
2007-03-29,31W,120.72473,2007,LMF
2007-03-30,31W,112.62305,2007,LMF
2007-03-31,31W,104.94376,2007,LMF
2007-04-01,31W,97.880394,2007,LMF
2007-04-02,31W,91.4705,2007,LMF
2007-04-03,31W,85.765564,2007,LMF
2007-04-04,31W,80.76815,2007,LMF
2007-04-05,31W,76.47768,2007,LMF
2007-04-06,31W,73.05032,2007,LMF
2007-04-07,31W,70.36772,2007,LMF
2007-04-08,31W,68.35817,2007,LMF
2007-04-09,31W,66.88605,2007,LMF
2007-04-10,31W,65.83551,2007,LMF
2007-04-11,31W,65.32519,2007,LMF
2007-04-12,31W,65.29313,2007,LMF
2007-04-13,31W,65.752625,2007,LMF
2007-04-14,31W,66.64434,2007,LMF
2007-04-15,31W,67.947334,2007,LMF
2007-04-16,31W,69.69181,2007,LMF
2007-04-17,31W,71.8376,2007,LMF
2007-04-18,31W,74.24082,2007,LMF
2007-04-19,31W,76.98894,2007,LMF
2007-04-20,31W,80.15898,2007,LMF
2007-04-21,31W,83.66042,2007,LMF
2007-04-22,31W,87.37935,2007,LMF
2007-04-23,31W,91.26165,2007,LMF
2007-04-24,31W,95.22162,2007,LMF
2007-04-25,31W,99.21679,2007,LMF
2007-04-26,31W,103.2364,2007,LMF
2007-04-27,31W,106.98947,2007,LMF
2007-04-28,31W,110.39579,2007,LMF
2007-04-29,31W,113.39353,2007,LMF
2007-04-30,31W,115.92795,2007,LMF
2007-05-01,31W,117.99337,2007,LMF
2007-05-02,31W,119.53125,2007,LMF
2007-05-03,31W,120.59178,2007,LMF
2007-05-04,31W,121.24468,2007,LMF
2007-05-05,31W,121.49605,2007,LMF
2007-05-06,31W,121.34906,2007,LMF
2007-05-07,31W,120.769135,2007,LMF
2007-05-08,31W,119.85353,2007,LMF
2007-05-09,31W,118.70065,2007,LMF
2007-05-10,31W,117.33175,2007,LMF
2007-05-11,31W,115.754745,2007,LMF
2007-05-12,31W,114.025475,2007,LMF
2007-05-13,31W,112.18094,2007,LMF
2007-05-14,31W,110.40174,2007,LMF
2007-05-15,31W,108.85032,2007,LMF
2007-05-16,31W,107.49535,2007,LMF
2007-05-17,31W,106.52002,2007,LMF
2007-05-18,31W,105.977684,2007,LMF
2007-05-19,31W,105.90791,2007,LMF
2007-05-20,31W,106.255455,2007,LMF
2007-05-21,31W,106.90334,2007,LMF
2007-05-22,31W,107.82171,2007,LMF
2007-05-23,31W,108.932365,2007,LMF
2007-05-24,31W,110.21783,2007,LMF
2007-05-25,31W,111.61429,2007,LMF
2007-05-26,31W,113.04148,2007,LMF
2007-05-27,31W,114.61527,2007,LMF
2007-05-28,31W,116.297,2007,LMF
2007-05-29,31W,117.98466,2007,LMF
2007-05-30,31W,119.53221,2007,LMF
2007-05-31,31W,120.905945,2007,LMF
2007-06-01,31W,122.146706,2007,LMF
2007-06-02,31W,123.29401,2007,LMF
2007-06-03,31W,124.35757,2007,LMF
2007-06-04,31W,125.269,2007,LMF
2007-06-05,31W,125.850296,2007,LMF
2007-06-06,31W,126.07894,2007,LMF
2007-06-07,31W,125.90014,2007,LMF
2007-06-08,31W,125.333176,2007,LMF
2007-06-09,31W,124.37912,2007,LMF
2007-06-10,31W,122.98551,2007,LMF
2007-06-11,31W,121.266525,2007,LMF
2007-06-12,31W,119.25806,2007,LMF
2007-06-13,31W,117.017334,2007,LMF
2007-06-14,31W,114.62849,2007,LMF
2007-06-15,31W,112.16339,2007,LMF
2007-06-16,31W,109.70215,2007,LMF
2007-06-17,31W,107.21498,2007,LMF
2007-06-18,31W,104.70733,2007,LMF
2007-06-19,31W,102.21923,2007,LMF
2007-06-20,31W,99.83219,2007,LMF
2007-06-21,31W,97.71706,2007,LMF
2007-06-22,31W,95.95517,2007,LMF
2007-06-23,31W,94.52063,2007,LMF
2007-06-24,31W,93.45375,2007,LMF
2007-06-25,31W,92.73458,2007,LMF
2007-06-26,31W,92.22857,2007,LMF
2007-06-27,31W,92.01805,2007,LMF
2007-06-28,31W,92.06163,2007,LMF
2007-06-29,31W,92.32018,2007,LMF
2007-06-30,31W,92.92594,2007,LMF
2007-07-01,31W,93.91004,2007,LMF
2007-07-02,31W,95.221436,2007,LMF
2007-07-03,31W,96.75493,2007,LMF
2007-07-04,31W,98.46325,2007,LMF
2007-07-05,31W,100.32859,2007,LMF
2007-07-06,31W,102.31631,2007,LMF
2007-07-07,31W,104.42395,2007,LMF
2007-07-08,31W,106.640526,2007,LMF
2007-07-09,31W,109.02032,2007,LMF
2007-07-10,31W,111.598885,2007,LMF
2007-07-11,31W,114.41771,2007,LMF
2007-07-12,31W,117.46678,2007,LMF
2007-07-13,31W,120.680954,2007,LMF
2007-07-14,31W,124.11581,2007,LMF
2007-07-15,31W,127.67139,2007,LMF
2007-07-16,31W,131.30672,2007,LMF
2007-07-17,31W,135.0329,2007,LMF
2007-07-18,31W,138.8114,2007,LMF
2007-07-19,31W,142.67978,2007,LMF
2007-07-20,31W,146.63855,2007,LMF
2007-07-21,31W,150.6748,2007,LMF
2007-07-22,31W,154.7871,2007,LMF
2007-07-23,31W,158.91827,2007,LMF
2007-07-24,31W,163.00565,2007,LMF
2007-07-25,31W,166.96526,2007,LMF
2007-07-26,31W,170.79454,2007,LMF
2007-07-27,31W,174.46638,2007,LMF
2007-07-28,31W,177.93959,2007,LMF
2007-07-29,31W,181.19052,2007,LMF
2007-07-30,31W,184.19154,2007,LMF
2007-07-31,31W,186.9923,2007,LMF
2007-08-01,31W,189.62093,2007,LMF
2007-08-02,31W,192.05273,2007,LMF
2007-08-03,31W,194.26317,2007,LMF
2007-08-04,31W,196.21307,2007,LMF
2007-08-05,31W,197.88815,2007,LMF
2007-08-06,31W,199.2207,2007,LMF
2007-08-07,31W,200.26782,2007,LMF
2007-08-08,31W,201.04776,2007,LMF
2007-08-09,31W,201.53188,2007,LMF
2007-08-10,31W,201.84521,2007,LMF
2007-08-11,31W,202.03558,2007,LMF
2007-08-12,31W,202.17288,2007,LMF
2007-08-13,31W,202.36465,2007,LMF
2007-08-14,31W,202.6263,2007,LMF
2007-08-15,31W,202.90683,2007,LMF
2007-08-16,31W,203.18964,2007,LMF
2007-08-17,31W,203.5529,2007,LMF
2007-08-18,31W,204.04033,2007,LMF
2007-08-19,31W,204.68402,2007,LMF
2007-08-20,31W,205.54375,2007,LMF
2007-08-21,31W,206.62518,2007,LMF
2007-08-22,31W,207.96411,2007,LMF
2007-08-23,31W,209.4714,2007,LMF
2007-08-24,31W,211.13434,2007,LMF
2007-08-25,31W,212.96303,2007,LMF
2007-08-26,31W,214.89526,2007,LMF
2007-08-27,31W,216.95409,2007,LMF
2007-08-28,31W,219.13858,2007,LMF
2007-08-29,31W,221.50249,2007,LMF
2007-08-30,31W,224.2008,2007,LMF
2007-08-31,31W,227.19629,2007,LMF
2007-09-01,31W,230.49202,2007,LMF
2007-09-02,31W,234.06628,2007,LMF
2007-09-03,31W,237.88649,2007,LMF
2007-09-04,31W,241.9145,2007,LMF
2007-09-05,31W,246.06253,2007,LMF
2007-09-06,31W,250.34286,2007,LMF
2007-09-07,31W,254.63097,2007,LMF
2007-09-08,31W,258.98734,2007,LMF
2007-09-09,31W,263.32742,2007,LMF
2007-09-10,31W,267.60745,2007,LMF
2007-09-11,31W,271.7573,2007,LMF
2007-09-12,31W,275.7261,2007,LMF
2007-09-13,31W,279.47076,2007,LMF
2007-09-14,31W,282.95425,2007,LMF
2007-09-15,31W,285.97742,2007,LMF
2007-09-16,31W,288.5217,2007,LMF
2007-09-17,31W,290.61166,2007,LMF
2007-09-18,31W,292.31342,2007,LMF
2007-09-19,31W,293.6156,2007,LMF
2007-09-20,31W,294.59903,2007,LMF
2007-09-21,31W,295.23633,2007,LMF
2007-09-22,31W,295.42603,2007,LMF
2007-09-23,31W,295.29492,2007,LMF
2007-09-24,31W,294.88504,2007,LMF
2007-09-25,31W,294.2494,2007,LMF
2007-09-26,31W,293.47314,2007,LMF
2007-09-27,31W,292.59842,2007,LMF
2007-09-28,31W,291.69434,2007,LMF
2007-09-29,31W,290.7602,2007,LMF
2007-09-30,31W,289.8819,2007,LMF
2007-10-01,31W,289.1204,2007,LMF
2007-10-02,31W,288.56842,2007,LMF
2007-10-03,31W,288.23877,2007,LMF
2007-10-04,31W,288.1844,2007,LMF
2007-10-05,31W,288.45413,2007,LMF
2007-10-06,31W,289.06137,2007,LMF
2007-10-07,31W,290.00583,2007,LMF
2007-10-08,31W,291.518,2007,LMF
2007-10-09,31W,293.6116,2007,LMF
2007-10-10,31W,296.44202,2007,LMF
2007-10-11,31W,300.17737,2007,LMF
2007-10-12,31W,304.71588,2007,LMF
2007-10-13,31W,310.07202,2007,LMF
2007-10-14,31W,316.102,2007,LMF
2007-10-15,31W,322.7583,2007,LMF
2007-10-16,31W,330.00174,2007,LMF
2007-10-17,31W,337.72342,2007,LMF
2007-10-18,31W,345.6998,2007,LMF
2007-10-19,31W,353.7234,2007,LMF
2007-10-20,31W,361.46463,2007,LMF
2007-10-21,31W,368.94717,2007,LMF
2007-10-22,31W,376.09857,2007,LMF
2007-10-23,31W,382.64575,2007,LMF
2007-10-24,31W,388.42398,2007,LMF
2007-10-25,31W,393.3091,2007,LMF
2007-10-26,31W,397.21313,2007,LMF
2007-10-27,31W,400.07532,2007,LMF
2007-10-28,31W,402.1801,2007,LMF
2007-10-29,31W,403.44925,2007,LMF
2007-10-30,31W,404.10388,2007,LMF
2007-10-31,31W,404.152,2007,LMF
2007-11-01,31W,403.60147,2007,LMF
2007-11-02,31W,402.43878,2007,LMF
2007-11-03,31W,400.70874,2007,LMF
2007-11-04,31W,398.33356,2007,LMF
2007-11-05,31W,395.2732,2007,LMF
2007-11-06,31W,391.90918,2007,LMF
2007-11-07,31W,388.26266,2007,LMF
2007-11-08,31W,384.43588,2007,LMF
2007-11-09,31W,380.51544,2007,LMF
2007-11-10,31W,376.55966,2007,LMF
2007-11-11,31W,372.65884,2007,LMF
2007-11-12,31W,368.82324,2007,LMF
2007-11-13,31W,365.1573,2007,LMF
2007-11-14,31W,361.7053,2007,LMF
2007-11-15,31W,358.49805,2007,LMF
2007-11-16,31W,355.30698,2007,LMF
2007-11-17,31W,352.22986,2007,LMF
2007-11-18,31W,349.30322,2007,LMF
2007-11-19,31W,346.58185,2007,LMF
2007-11-20,31W,344.1292,2007,LMF
2007-11-21,31W,342.1305,2007,LMF
2007-11-22,31W,340.48972,2007,LMF
2007-11-23,31W,339.18982,2007,LMF
2007-11-24,31W,338.13358,2007,LMF
2007-11-25,31W,337.16254,2007,LMF
2007-11-26,31W,336.3069,2007,LMF
2007-11-27,31W,335.50427,2007,LMF
2007-11-28,31W,334.69992,2007,LMF
2007-11-29,31W,333.83246,2007,LMF
2007-11-30,31W,332.8286,2007,LMF
2007-12-01,31W,331.62793,2007,LMF
2007-12-02,31W,330.23645,2007,LMF
2007-12-03,31W,328.6694,2007,LMF
2007-12-04,31W,327.0906,2007,LMF
2007-12-05,31W,325.34305,2007,LMF
2007-12-06,31W,323.46194,2007,LMF
2007-12-07,31W,321.53116,2007,LMF
2007-12-08,31W,319.62842,2007,LMF
2007-12-09,31W,317.82623,2007,LMF
2007-12-10,31W,316.3828,2007,LMF
2007-12-11,31W,315.04004,2007,LMF
2007-12-12,31W,313.80307,2007,LMF
2007-12-13,31W,312.67633,2007,LMF
2007-12-14,31W,311.6637,2007,LMF
2007-12-15,31W,310.76837,2007,LMF
2007-12-16,31W,309.9934,2007,LMF
2007-12-17,31W,309.34158,2007,LMF
2007-12-18,31W,308.81592,2007,LMF
2007-12-19,31W,308.4198,2007,LMF
2007-12-20,31W,308.15738,2007,LMF
2007-12-21,31W,308.03403,2007,LMF
2007-12-22,31W,308.05667,2007,LMF
2007-12-23,31W,308.23428,2007,LMF
2007-12-24,31W,308.57837,2007,LMF
2007-12-25,31W,309.10342,2007,LMF
2007-12-26,31W,309.82748,2007,LMF
2007-12-27,31W,310.77267,2007,LMF
2007-12-28,31W,311.9655,2007,LMF
2007-12-29,31W,313.43768,2007,LMF
2007-12-30,31W,315.22607,2007,LMF
2007-12-31,31W,317.37335,2007,LMF
2008-01-01,31W,312.22513,2008,LMF
2008-01-02,31W,322.43893,2008,LMF
2008-01-03,31W,331.45343,2008,LMF
2008-01-04,31W,339.11716,2008,LMF
2008-01-05,31W,345.35358,2008,LMF
2008-01-06,31W,350.14023,2008,LMF
2008-01-07,31W,353.49454,2008,LMF
2008-01-08,31W,355.4635,2008,LMF
2008-01-09,31W,356.11627,2008,LMF
2008-01-10,31W,355.539,2008,LMF
2008-01-11,31W,353.83115,2008,LMF
2008-01-12,31W,351.10217,2008,LMF
2008-01-13,31W,347.46973,2008,LMF
2008-01-14,31W,343.05762,2008,LMF
2008-01-15,31W,337.99417,2008,LMF
2008-01-16,31W,332.41098,2008,LMF
2008-01-17,31W,326.441,2008,LMF
2008-01-18,31W,320.2176,2008,LMF
2008-01-19,31W,313.8722,2008,LMF
2008-01-20,31W,307.53268,2008,LMF
2008-01-21,31W,301.3213,2008,LMF
2008-01-22,31W,295.35178,2008,LMF
2008-01-23,31W,289.72754,2008,LMF
2008-01-24,31W,284.59863,2008,LMF
2008-01-25,31W,280.0353,2008,LMF
2008-01-26,31W,276.2297,2008,LMF
2008-01-27,31W,273.22485,2008,LMF
2008-01-28,31W,271.14505,2008,LMF
2008-01-29,31W,270.13177,2008,LMF
2008-01-30,31W,270.01367,2008,LMF
2008-01-31,31W,270.6022,2008,LMF
2008-02-01,31W,271.97888,2008,LMF
2008-02-02,31W,274.0886,2008,LMF
2008-02-03,31W,276.4429,2008,LMF
2008-02-04,31W,278.92242,2008,LMF
2008-02-05,31W,281.49554,2008,LMF
2008-02-06,31W,283.94827,2008,LMF
2008-02-07,31W,286.05414,2008,LMF
2008-02-08,31W,287.4976,2008,LMF
2008-02-09,31W,288.14758,2008,LMF
2008-02-10,31W,288.38666,2008,LMF
2008-02-11,31W,288.1756,2008,LMF
2008-02-12,31W,287.40942,2008,LMF
2008-02-13,31W,286.1272,2008,LMF
2008-02-14,31W,284.4981,2008,LMF
2008-02-15,31W,282.5563,2008,LMF
2008-02-16,31W,280.30234,2008,LMF
2008-02-17,31W,277.8314,2008,LMF
2008-02-18,31W,275.17456,2008,LMF
2008-02-19,31W,272.48477,2008,LMF
2008-02-20,31W,269.82886,2008,LMF
2008-02-21,31W,267.08005,2008,LMF
2008-02-22,31W,264.24152,2008,LMF
2008-02-23,31W,261.34644,2008,LMF
2008-02-24,31W,258.47665,2008,LMF
2008-02-25,31W,255.8776,2008,LMF
2008-02-26,31W,253.39406,2008,LMF
2008-02-27,31W,250.76863,2008,LMF
2008-02-28,31W,247.94284,2008,LMF
2008-02-29,31W,244.8064,2008,LMF
2008-03-01,31W,241.3594,2008,LMF
2008-03-02,31W,237.5868,2008,LMF
2008-03-03,31W,233.58733,2008,LMF
2008-03-04,31W,229.2745,2008,LMF
2008-03-05,31W,225.13893,2008,LMF
2008-03-06,31W,221.29352,2008,LMF
2008-03-07,31W,217.86295,2008,LMF
2008-03-08,31W,214.95854,2008,LMF
2008-03-09,31W,212.67453,2008,LMF
2008-03-10,31W,211.01947,2008,LMF
2008-03-11,31W,209.8758,2008,LMF
2008-03-12,31W,209.24458,2008,LMF
2008-03-13,31W,208.97025,2008,LMF
2008-03-14,31W,208.83688,2008,LMF
2008-03-15,31W,208.77074,2008,LMF
2008-03-16,31W,208.74576,2008,LMF
2008-03-17,31W,208.44824,2008,LMF
2008-03-18,31W,207.54155,2008,LMF
2008-03-19,31W,206.1794,2008,LMF
2008-03-20,31W,204.22049,2008,LMF
2008-03-21,31W,201.431,2008,LMF
2008-03-22,31W,197.74013,2008,LMF
2008-03-23,31W,193.37592,2008,LMF
2008-03-24,31W,188.7377,2008,LMF
2008-03-25,31W,184.21451,2008,LMF
2008-03-26,31W,179.53452,2008,LMF
2008-03-27,31W,174.76407,2008,LMF
2008-03-28,31W,170.10243,2008,LMF
2008-03-29,31W,165.5992,2008,LMF
2008-03-30,31W,161.30588,2008,LMF
2008-03-31,31W,157.19366,2008,LMF
2008-04-01,31W,153.3885,2008,LMF
2008-04-02,31W,149.80257,2008,LMF
2008-04-03,31W,146.4489,2008,LMF
2008-04-04,31W,143.25575,2008,LMF
2008-04-05,31W,140.18459,2008,LMF
2008-04-06,31W,137.33723,2008,LMF
2008-04-07,31W,134.74619,2008,LMF
2008-04-08,31W,132.40163,2008,LMF
2008-04-09,31W,130.27823,2008,LMF
2008-04-10,31W,128.39708,2008,LMF
2008-04-11,31W,126.78505,2008,LMF
2008-04-12,31W,125.52639,2008,LMF
2008-04-13,31W,124.58795,2008,LMF
2008-04-14,31W,124.029175,2008,LMF
2008-04-15,31W,123.95954,2008,LMF
2008-04-16,31W,124.308205,2008,LMF
2008-04-17,31W,125.06621,2008,LMF
2008-04-18,31W,126.235176,2008,LMF
2008-04-19,31W,127.83967,2008,LMF
2008-04-20,31W,129.73326,2008,LMF
2008-04-21,31W,131.83275,2008,LMF
2008-04-22,31W,134.01102,2008,LMF
2008-04-23,31W,136.17953,2008,LMF
2008-04-24,31W,138.19481,2008,LMF
2008-04-25,31W,139.9652,2008,LMF
2008-04-26,31W,141.45152,2008,LMF
2008-04-27,31W,142.57936,2008,LMF
2008-04-28,31W,143.26128,2008,LMF
2008-04-29,31W,143.50783,2008,LMF
2008-04-30,31W,143.37093,2008,LMF
2008-05-01,31W,142.803,2008,LMF
2008-05-02,31W,141.80559,2008,LMF
2008-05-03,31W,140.42197,2008,LMF
2008-05-04,31W,138.6663,2008,LMF
2008-05-05,31W,136.60849,2008,LMF
2008-05-06,31W,134.3452,2008,LMF
2008-05-07,31W,131.93295,2008,LMF
2008-05-08,31W,129.41895,2008,LMF
2008-05-09,31W,126.82625,2008,LMF
2008-05-10,31W,124.18121,2008,LMF
2008-05-11,31W,121.54912,2008,LMF
2008-05-12,31W,118.92767,2008,LMF
2008-05-13,31W,116.35939,2008,LMF
2008-05-14,31W,113.85481,2008,LMF
2008-05-15,31W,111.50793,2008,LMF
2008-05-16,31W,109.30749,2008,LMF
2008-05-17,31W,107.303406,2008,LMF
2008-05-18,31W,105.466156,2008,LMF
2008-05-19,31W,103.74747,2008,LMF
2008-05-20,31W,102.16247,2008,LMF
2008-05-21,31W,100.71498,2008,LMF
2008-05-22,31W,99.4238,2008,LMF
2008-05-23,31W,98.37406,2008,LMF
2008-05-24,31W,97.608025,2008,LMF
2008-05-25,31W,97.128296,2008,LMF
2008-05-26,31W,96.95821,2008,LMF
2008-05-27,31W,97.09323,2008,LMF
2008-05-28,31W,97.53487,2008,LMF
2008-05-29,31W,98.301216,2008,LMF
2008-05-30,31W,99.35316,2008,LMF
2008-05-31,31W,100.66405,2008,LMF
2008-06-01,31W,102.18547,2008,LMF
2008-06-02,31W,103.92621,2008,LMF
2008-06-03,31W,105.826004,2008,LMF
2008-06-04,31W,107.88265,2008,LMF
2008-06-05,31W,110.07391,2008,LMF
2008-06-06,31W,112.36315,2008,LMF
2008-06-07,31W,114.68006,2008,LMF
2008-06-08,31W,116.97452,2008,LMF
2008-06-09,31W,119.248726,2008,LMF
2008-06-10,31W,121.45128,2008,LMF
2008-06-11,31W,123.535324,2008,LMF
2008-06-12,31W,125.49281,2008,LMF
2008-06-13,31W,127.276344,2008,LMF
2008-06-14,31W,128.79868,2008,LMF
2008-06-15,31W,130.07413,2008,LMF
2008-06-16,31W,131.10677,2008,LMF
2008-06-17,31W,131.92554,2008,LMF
2008-06-18,31W,132.56541,2008,LMF
2008-06-19,31W,132.99881,2008,LMF
2008-06-20,31W,133.27818,2008,LMF
2008-06-21,31W,133.38943,2008,LMF
2008-06-22,31W,133.42244,2008,LMF
2008-06-23,31W,133.43588,2008,LMF
2008-06-24,31W,133.50385,2008,LMF
2008-06-25,31W,133.69392,2008,LMF
2008-06-26,31W,134.04791,2008,LMF
2008-06-27,31W,134.58975,2008,LMF
2008-06-28,31W,135.28873,2008,LMF
2008-06-29,31W,136.10349,2008,LMF
2008-06-30,31W,136.96667,2008,LMF
2008-07-01,31W,137.78076,2008,LMF
2008-07-02,31W,138.48769,2008,LMF
2008-07-03,31W,139.0674,2008,LMF
2008-07-04,31W,139.49608,2008,LMF
2008-07-05,31W,139.78816,2008,LMF
2008-07-06,31W,139.92729,2008,LMF
2008-07-07,31W,139.90004,2008,LMF
2008-07-08,31W,139.69774,2008,LMF
2008-07-09,31W,139.29893,2008,LMF
2008-07-10,31W,138.70087,2008,LMF
2008-07-11,31W,137.88922,2008,LMF
2008-07-12,31W,136.90628,2008,LMF
2008-07-13,31W,135.79996,2008,LMF
2008-07-14,31W,134.65575,2008,LMF
2008-07-15,31W,133.49063,2008,LMF
2008-07-16,31W,132.35481,2008,LMF
2008-07-17,31W,131.23279,2008,LMF
2008-07-18,31W,130.12608,2008,LMF
2008-07-19,31W,129.02211,2008,LMF
2008-07-20,31W,127.9387,2008,LMF
2008-07-21,31W,126.934685,2008,LMF
2008-07-22,31W,126.02389,2008,LMF
2008-07-23,31W,125.3011,2008,LMF
2008-07-24,31W,124.856415,2008,LMF
2008-07-25,31W,124.71693,2008,LMF
2008-07-26,31W,124.93538,2008,LMF
2008-07-27,31W,125.605965,2008,LMF
2008-07-28,31W,126.73636,2008,LMF
2008-07-29,31W,128.33553,2008,LMF
2008-07-30,31W,130.41829,2008,LMF
2008-07-31,31W,132.95416,2008,LMF
2008-08-01,31W,135.89479,2008,LMF
2008-08-02,31W,139.24384,2008,LMF
2008-08-03,31W,142.9884,2008,LMF
2008-08-04,31W,147.08739,2008,LMF
2008-08-05,31W,151.62445,2008,LMF
2008-08-06,31W,156.52057,2008,LMF
2008-08-07,31W,161.76385,2008,LMF
2008-08-08,31W,167.30023,2008,LMF
2008-08-09,31W,173.0418,2008,LMF
2008-08-10,31W,178.87483,2008,LMF
2008-08-11,31W,184.71062,2008,LMF
2008-08-12,31W,190.45554,2008,LMF
2008-08-13,31W,196.1091,2008,LMF
2008-08-14,31W,201.62054,2008,LMF
2008-08-15,31W,206.99666,2008,LMF
2008-08-16,31W,212.22829,2008,LMF
2008-08-17,31W,217.27003,2008,LMF
2008-08-18,31W,222.07204,2008,LMF
2008-08-19,31W,226.5876,2008,LMF
2008-08-20,31W,230.80098,2008,LMF
2008-08-21,31W,234.64323,2008,LMF
2008-08-22,31W,238.14674,2008,LMF
2008-08-23,31W,241.33865,2008,LMF
2008-08-24,31W,244.25746,2008,LMF
2008-08-25,31W,246.96356,2008,LMF
2008-08-26,31W,249.45488,2008,LMF
2008-08-27,31W,251.74503,2008,LMF
2008-08-28,31W,253.79149,2008,LMF
2008-08-29,31W,255.60364,2008,LMF
2008-08-30,31W,257.19562,2008,LMF
2008-08-31,31W,258.61798,2008,LMF
2008-09-01,31W,259.87308,2008,LMF
2008-09-02,31W,261.0487,2008,LMF
2008-09-03,31W,262.16046,2008,LMF
2008-09-04,31W,263.2648,2008,LMF
2008-09-05,31W,264.38336,2008,LMF
2008-09-06,31W,265.50504,2008,LMF
2008-09-07,31W,266.5198,2008,LMF
2008-09-08,31W,267.4597,2008,LMF
2008-09-09,31W,268.3396,2008,LMF
2008-09-10,31W,269.1289,2008,LMF
2008-09-11,31W,269.84482,2008,LMF
2008-09-12,31W,270.46548,2008,LMF
2008-09-13,31W,270.9967,2008,LMF
2008-09-14,31W,271.3502,2008,LMF
2008-09-15,31W,271.51273,2008,LMF
2008-09-16,31W,271.45523,2008,LMF
2008-09-17,31W,271.09457,2008,LMF
2008-09-18,31W,270.52115,2008,LMF
2008-09-19,31W,269.63715,2008,LMF
2008-09-20,31W,268.39612,2008,LMF
2008-09-21,31W,266.8056,2008,LMF
2008-09-22,31W,264.88895,2008,LMF
2008-09-23,31W,262.74692,2008,LMF
2008-09-24,31W,260.44623,2008,LMF
2008-09-25,31W,258.0094,2008,LMF
2008-09-26,31W,255.55418,2008,LMF
2008-09-27,31W,253.12865,2008,LMF
2008-09-28,31W,250.9069,2008,LMF
2008-09-29,31W,248.96915,2008,LMF
2008-09-30,31W,247.4382,2008,LMF
2008-10-01,31W,246.35649,2008,LMF
2008-10-02,31W,245.80417,2008,LMF
2008-10-03,31W,245.77849,2008,LMF
2008-10-04,31W,246.19028,2008,LMF
2008-10-05,31W,247.04205,2008,LMF
2008-10-06,31W,248.2594,2008,LMF
2008-10-07,31W,249.76495,2008,LMF
2008-10-08,31W,251.50871,2008,LMF
2008-10-09,31W,253.3203,2008,LMF
2008-10-10,31W,255.09697,2008,LMF
2008-10-11,31W,256.7761,2008,LMF
2008-10-12,31W,258.33966,2008,LMF
2008-10-13,31W,259.84375,2008,LMF
2008-10-14,31W,261.16202,2008,LMF
2008-10-15,31W,262.2059,2008,LMF
2008-10-16,31W,263.00854,2008,LMF
2008-10-17,31W,263.56738,2008,LMF
2008-10-18,31W,263.9107,2008,LMF
2008-10-19,31W,264.04205,2008,LMF
2008-10-20,31W,264.01096,2008,LMF
2008-10-21,31W,263.89508,2008,LMF
2008-10-22,31W,263.8473,2008,LMF
2008-10-23,31W,263.87442,2008,LMF
2008-10-24,31W,263.99924,2008,LMF
2008-10-25,31W,264.23157,2008,LMF
2008-10-26,31W,264.5637,2008,LMF
2008-10-27,31W,264.97433,2008,LMF
2008-10-28,31W,265.38748,2008,LMF
2008-10-29,31W,265.80463,2008,LMF
2008-10-30,31W,266.21558,2008,LMF
2008-10-31,31W,266.6435,2008,LMF
2008-11-01,31W,267.052,2008,LMF
2008-11-02,31W,267.18756,2008,LMF
2008-11-03,31W,267.05728,2008,LMF
2008-11-04,31W,266.68732,2008,LMF
2008-11-05,31W,266.1527,2008,LMF
2008-11-06,31W,265.49908,2008,LMF
2008-11-07,31W,264.717,2008,LMF
2008-11-08,31W,263.86923,2008,LMF
2008-11-09,31W,263.05447,2008,LMF
2008-11-10,31W,262.3203,2008,LMF
2008-11-11,31W,261.78848,2008,LMF
2008-11-12,31W,261.44247,2008,LMF
2008-11-13,31W,261.32492,2008,LMF
2008-11-14,31W,261.38467,2008,LMF
2008-11-15,31W,261.62814,2008,LMF
2008-11-16,31W,262.0008,2008,LMF
2008-11-17,31W,262.58835,2008,LMF
2008-11-18,31W,263.43735,2008,LMF
2008-11-19,31W,264.47177,2008,LMF
2008-11-20,31W,265.68936,2008,LMF
2008-11-21,31W,267.159,2008,LMF
2008-11-22,31W,268.81766,2008,LMF
2008-11-23,31W,270.66827,2008,LMF
2008-11-24,31W,272.67587,2008,LMF
2008-11-25,31W,274.7982,2008,LMF
2008-11-26,31W,276.82828,2008,LMF
2008-11-27,31W,278.65424,2008,LMF
2008-11-28,31W,280.29248,2008,LMF
2008-11-29,31W,281.8018,2008,LMF
2008-11-30,31W,283.14267,2008,LMF
2008-12-01,31W,284.2903,2008,LMF
2008-12-02,31W,285.20172,2008,LMF
2008-12-03,31W,285.88055,2008,LMF
2008-12-04,31W,286.29727,2008,LMF
2008-12-05,31W,286.4523,2008,LMF
2008-12-06,31W,286.36884,2008,LMF
2008-12-07,31W,286.0823,2008,LMF
2008-12-08,31W,285.62766,2008,LMF
2008-12-09,31W,286.38147,2008,LMF
2008-12-10,31W,287.29117,2008,LMF
2008-12-11,31W,288.3157,2008,LMF
2008-12-12,31W,289.39703,2008,LMF
2008-12-13,31W,290.4622,2008,LMF
2008-12-14,31W,291.426,2008,LMF
2008-12-15,31W,292.1942,2008,LMF
2008-12-16,31W,292.66684,2008,LMF
2008-12-17,31W,292.74203,2008,LMF
2008-12-18,31W,292.31998,2008,LMF
2008-12-19,31W,291.30762,2008,LMF
2008-12-20,31W,289.62338,2008,LMF
